scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1026.3024,1188.4325,0.06337109,92.86187,1168.7834,0.16551447,92.61772,1171.2147,0.048555557,1021.82495,1188.0734,0.03167915,93.025925,1170.1212,0.0646172
1,1024.3129,1189.0239,0.07405495,98.398415,1167.0734,0.15708017,95.24835,1171.047,0.04258285,102.700134,1167.8137,0.08991492,103.59353,1158.7114,0.08436504
2,1024.3339,1189.0452,0.07844168,93.0064,1168.4263,0.15925854,92.858116,1170.8606,0.04619681,1022.1824,1187.8461,0.043148458,93.17514,1169.6051,0.0779285
3,1024.3687,1189.075,0.08113007,95.57284,1168.5869,0.15369615,92.80603,1171.6604,0.0473767,1022.24634,1187.8684,0.044722885,93.495125,1170.3632,0.06451893
4,1024.3617,1189.0916,0.07937409,93.04869,1168.6829,0.17102452,1828.5575,379.1359,0.050102677,1022.20917,1187.888,0.04617795,93.19222,1169.8817,0.07284
5,1024.2933,1189.0797,0.07564144,97.798355,1169.2976,0.049519207,1828.5281,379.30743,0.050436918,1022.1723,1187.921,0.044845887,1026.6536,1187.9912,0.045242712
6,1024.3832,1189.0831,0.07126387,97.73804,1170.9355,0.041131184,1828.5662,381.1213,0.058324717,1022.15674,1187.9331,0.043195873,1026.7616,1187.9784,0.04598294
7,1024.3922,1189.1301,0.07521635,95.61923,1169.7521,0.085146315,1828.851,379.30804,0.05377777,1022.1902,1187.9788,0.042643815,1026.7662,1187.9993,0.047691323
8,1024.4731,1189.0662,0.07125378,95.2185,1168.7999,0.115000054,92.50469,1172.073,0.033656042,211.30971,1183.0355,0.04455279,101.59744,1156.3785,0.0554807
9,1024.3009,1189.1635,0.077659085,96.892265,1169.7953,0.08596807,1828.9314,379.43246,0.05587675,1022.2016,1187.9647,0.043311596,1026.6499,1188.0018,0.043666422
10,1024.203,1189.1553,0.086071625,97.49807,1168.9056,0.09570616,1828.562,379.16345,0.03824308,1022.3563,1187.9729,0.045992423,1026.243,1190.1343,0.052718908
11,1024.2471,1189.1643,0.080395766,100.55903,1167.0398,0.08088803,1829.2618,379.32776,0.07417798,105.51347,1167.7732,0.07933946,104.72978,1158.1161,0.07208145
12,1024.2206,1189.1573,0.08040195,99.35209,1166.9951,0.1145524,1829.135,379.72116,0.042506002,104.037674,1167.7692,0.08448646,104.011086,1158.6365,0.089509144
13,1024.2351,1189.1178,0.086009115,98.51384,1167.6383,0.10680967,1819.4006,611.0209,0.042016074,103.91525,1168.0602,0.10689681,104.07885,1158.6761,0.08540696
14,1024.3254,1189.0989,0.06521155,107.06018,1165.546,0.056442235,1829.5447,381.80225,0.051549707,104.13874,1171.8502,0.0607056,1026.8247,1187.9387,0.03856701
15,1024.3663,1189.0764,0.07052657,106.64349,1165.4695,0.06552672,1832.3153,382.15808,0.044994645,106.78518,1167.2865,0.060167234,104.92676,1157.1562,0.039071627
16,1024.379,1189.115,0.06634043,107.7285,1165.2048,0.06676155,1832.3748,382.50607,0.042454615,104.71949,1171.5775,0.06368694,1026.9391,1187.983,0.030672755
