scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.383595,2.6155365,37.41927,-22.426739,1.1082256,38.82576,-20.53996,0.16505957,41.872753,-19.281065,-1.1597418,42.956024,-17.15212,-2.829061,43.99995
1,-24.383192,2.6164727,37.419453,-22.425398,1.1096352,38.825615,-20.536135,0.16547206,41.882942,-19.281122,-1.1585643,42.956097,-17.151035,-2.8288038,43.99786
2,-24.381786,2.6188078,37.417953,-22.424192,1.110671,38.825466,-20.536861,0.16643892,41.884018,-19.285477,-1.1613612,42.972843,-17.151472,-2.8287165,43.999767
3,-24.381283,2.620717,37.418144,-22.423897,1.1116135,38.82371,-20.535086,0.16884877,41.875935,-19.284897,-1.1601439,42.971947,-17.150103,-2.8278046,43.99581
4,-24.381794,2.621582,37.418575,-22.423393,1.1133405,38.821846,-20.535736,0.16857421,41.87223,-19.284418,-1.15916,42.9712,-17.146172,-2.8238952,43.998158
5,-24.377558,2.625457,37.4162,-22.420427,1.1173071,38.82223,-20.532614,0.17107612,41.880867,-19.283205,-1.1573988,42.96978,-17.146925,-2.8243368,43.993244
6,-24.376696,2.6277084,37.416798,-22.41967,1.1184981,38.820995,-20.53032,0.17141715,41.875732,-19.282013,-1.1562856,42.96838,-17.146614,-2.8237848,43.99456
7,-24.373573,2.6331363,37.412857,-22.41734,1.122552,38.81955,-20.533194,0.1787857,41.86176,-19.28072,-1.1550702,42.967243,-17.145494,-2.8223357,43.993958
8,-24.372389,2.6349773,37.41104,-22.415802,1.1269382,38.81702,-20.532404,0.17891008,41.858532,-19.2795,-1.1540393,42.966103,-17.144516,-2.8218708,43.991417
9,-24.374115,2.634689,37.413895,-22.4174,1.1235896,38.819397,-20.534147,0.1708657,41.88218,-19.279991,-1.1552873,42.966022,-17.145168,-2.8239472,43.994072
10,-24.373457,2.6348937,37.415775,-22.418652,1.1209824,38.822086,-20.537397,0.16721177,41.8821,-19.28077,-1.1583103,42.96671,-17.14627,-2.8272986,43.991753
11,-24.378077,2.6290092,37.420574,-22.420927,1.1181601,38.824375,-20.53655,0.16787237,41.88285,-19.281887,-1.161881,42.967243,-17.145985,-2.8286624,43.990677
12,-24.38034,2.6258416,37.421047,-22.423374,1.1154472,38.826733,-20.536839,0.16764413,41.882847,-19.28185,-1.1621075,42.967354,-17.145792,-2.8291013,43.990177
13,-24.380697,2.6235743,37.41841,-22.424093,1.1139172,38.82935,-20.536552,0.16486025,41.883053,-19.276579,-1.1614124,42.955578,-17.1458,-2.8282063,43.990074
14,-24.3841,2.6193979,37.42198,-22.425102,1.1111292,38.828938,-20.537498,0.16250724,41.881763,-19.278843,-1.1621623,42.954098,-17.150019,-2.8295224,43.99976
15,-24.38808,2.614592,37.42519,-22.427454,1.108116,38.82893,-20.538454,0.16017225,41.88018,-19.27976,-1.1636697,42.95638,-17.151114,-2.8304684,44.001816
16,-24.392296,2.6121714,37.429134,-22.428387,1.1064306,38.829403,-20.53951,0.15787451,41.879307,-19.280952,-1.1667962,42.959545,-17.152351,-2.8326032,44.002403
17,-24.391155,2.6129155,37.428574,-22.42898,1.1060529,38.828945,-20.538942,0.1594022,41.880985,-19.281157,-1.1664373,42.959923,-17.15262,-2.8334303,44.00104
