scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,880.9392,694.235,0.89161736,856.6338,540.8401,0.8934446,834.3187,383.61957,0.75055873,825.5201,256.44165,0.8238827,806.5948,100.77471,0.9810594
1,880.7686,694.2576,0.8898223,856.5663,540.8755,0.8894486,834.26294,383.7202,0.7320686,825.4945,256.45688,0.8181898,806.64386,100.3949,0.9971724
2,880.63715,694.24927,0.864308,856.61676,540.8456,0.8926937,834.20764,383.80838,0.70877373,825.51654,256.4328,0.8221532,806.62354,100.37023,1.0
3,880.54065,694.3208,0.8578133,856.58575,540.8683,0.892564,834.18744,383.7898,0.7091802,825.4696,256.49332,0.8167479,806.6477,100.476715,0.994811
4,880.6822,694.3177,0.8779693,856.63043,540.87384,0.8946246,834.20764,383.67328,0.7207241,825.46454,256.48022,0.8144186,806.6213,100.597786,0.988317
5,880.52185,694.31287,0.8626516,856.5352,540.7988,0.8897092,834.19904,383.7698,0.6955312,825.4575,256.48566,0.81197315,806.59576,100.77793,0.9878817
6,880.55035,694.30963,0.86904144,856.52075,540.8153,0.8922543,834.19916,383.74533,0.70691264,825.4702,256.47015,0.8161384,806.5215,100.90205,0.9878674
7,880.55,694.33136,0.8627559,856.5128,540.80493,0.89165837,834.16943,383.75555,0.71029234,825.46954,256.47235,0.8140233,806.5666,100.69364,0.9912596
8,880.4427,694.32355,0.8591483,856.45593,540.8105,0.9004333,834.0988,383.84842,0.70234895,825.4671,256.4749,0.81503737,806.5557,100.65499,0.9940186
9,880.0017,694.42633,0.8490529,856.47864,540.7982,0.89991,834.10974,383.8559,0.7062628,825.3545,256.4918,0.8180143,806.55975,100.566925,0.99448806
10,880.4868,694.38965,0.86131924,856.47296,540.7674,0.89420444,834.1181,383.76685,0.6991556,825.2543,256.51614,0.81694555,806.55273,100.590355,0.99699116
11,880.0115,694.43604,0.8518383,856.4798,540.77814,0.8968851,834.0153,383.88977,0.71867126,825.34766,256.5068,0.81677234,806.5553,100.5403,0.9963255
12,880.40454,694.3455,0.8624428,856.4702,540.7827,0.8926377,834.00684,384.02765,0.7264728,825.4668,256.48596,0.8179568,806.55994,100.49849,0.9983603
13,880.46686,694.3903,0.85947466,856.48505,540.7834,0.8989871,834.00586,384.02454,0.7249147,825.4449,256.47467,0.8186645,806.5733,100.48593,0.99389976
14,880.4571,694.36926,0.8604589,856.5127,540.779,0.8902526,834.02234,384.02435,0.72539186,825.44403,256.4896,0.81712294,806.55194,100.50177,0.9877022
15,880.4537,694.4403,0.8563901,856.51624,540.6601,0.8896227,834.08215,384.01636,0.7296112,825.41534,256.3857,0.82306534,806.5612,100.48333,0.9947206
16,880.3864,694.38855,0.85846716,856.51904,540.79724,0.88907874,834.1126,383.89944,0.738265,825.4205,256.499,0.82237417,806.5466,100.50709,1.0
17,880.0278,694.4304,0.85222733,856.4944,540.84143,0.8932465,834.022,383.99152,0.7219916,825.3528,256.51282,0.81535625,806.50824,100.52139,0.99652845
