scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1035.791,553.96967,0.9340043,892.8998,530.77,1.0,861.267,388.50073,0.67491055,844.7834,232.47986,0.79569066,848.0783,0.017959595,0.43162394
1,1035.7268,554.05994,0.9231961,892.94934,530.7884,1.0,861.2324,388.50797,0.6990526,844.815,232.48325,0.79247904,848.4197,0.06866264,0.4397278
2,1035.7175,554.09503,0.9309551,892.90314,530.98083,1.0,861.54047,388.70392,0.7039858,844.8055,232.46872,0.7589852,848.4233,0.06766987,0.4385435
3,1035.7509,554.0733,0.9146984,892.9456,530.86224,1.0,861.4532,388.61618,0.70050865,844.8376,232.53825,0.76941437,848.408,0.06280327,0.4358743
4,1035.7098,554.05975,0.93322045,892.9184,530.62213,1.0,861.3622,388.54968,0.69386387,844.8135,232.50423,0.77947056,848.389,0.028494835,0.4342055
5,1035.8549,554.0194,0.9440228,892.99994,530.7855,1.0,861.2766,388.76355,0.66407955,844.97076,232.51826,0.8003808,848.5189,0.016127586,0.43577468
6,1035.9733,553.83185,0.9400703,892.94653,530.8174,1.0,861.46484,388.70554,0.6972848,844.98596,232.47041,0.7989289,848.4024,0.16826344,0.40148598
7,1036.0886,553.8335,0.9675977,892.99554,530.62665,1.0,861.4225,388.50488,0.6728559,845.23,232.29529,0.7946781,848.3934,0.19216633,0.40472272
8,1035.8389,553.9305,0.96585613,893.04346,530.5534,1.0,861.42456,388.46378,0.6782428,845.2726,232.247,0.7846655,848.34406,0.13590908,0.40277717
9,1035.9985,553.8973,0.9456878,892.8581,530.60693,1.0,861.45905,388.4537,0.68077785,845.2054,232.3533,0.72372574,848.3036,0.99261,0.32920384
10,1035.8904,553.9174,0.9269397,892.84283,530.60315,1.0,861.53644,388.46997,0.67298275,845.13403,232.29993,0.7646719,848.3331,0.19700527,0.39723143
11,1035.8558,553.8968,0.9168218,892.917,530.55927,1.0,861.4862,388.3521,0.6842393,845.03864,232.37486,0.7367374,848.31537,0.98490334,0.32597896
12,1035.802,553.8674,0.908833,892.88586,530.5574,1.0,861.40826,388.37283,0.66461325,844.98944,232.40938,0.73952967,848.3041,0.95043373,0.33002493
13,1035.85,553.9,0.893862,892.79645,530.5082,1.0,861.3193,388.37527,0.6812345,844.89557,232.4636,0.7423543,848.0053,0.79222584,0.34140554
14,1035.8497,553.7985,0.89195585,892.81085,530.5083,1.0,861.3874,388.45822,0.67656934,844.85114,232.5037,0.7414998,848.2149,0.74038124,0.34336928
15,1035.8682,553.7789,0.88861066,892.80835,530.4596,1.0,861.3659,388.46832,0.677483,844.8695,232.46664,0.73286635,847.60175,0.6191063,0.33528924
16,1035.8859,553.6076,0.8816458,892.7846,530.4459,1.0,861.3403,388.53174,0.6773965,844.90045,232.42027,0.7449189,847.67096,0.6458988,0.33418235
17,1035.8538,553.7266,0.8883762,892.7619,530.443,1.0,861.4176,388.5026,0.6818539,844.88086,232.40259,0.72459954,847.70984,0.5055666,0.34146696
