scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.096935,5.2230453,36.24655,-23.315346,3.4196408,37.493797,-21.547415,2.1661801,40.551792,-20.076277,0.56970984,41.801483,-18.226238,-0.9493325,42.89179
1,-25.091103,5.226114,36.243248,-23.314592,3.4210594,37.49628,-21.549171,2.1640437,40.549335,-20.07826,0.5653027,41.79448,-18.2311,-0.9534404,42.88569
2,-25.067877,5.242949,36.242702,-23.305805,3.435667,37.493977,-21.543459,2.173305,40.548843,-20.079054,0.5714714,41.795177,-18.23098,-0.9537021,42.878696
3,-25.059862,5.26181,36.222836,-23.3041,3.4472697,37.488113,-21.539543,2.1738763,40.537334,-20.076035,0.57983226,41.777523,-18.236937,-0.9528149,42.857754
4,-25.064926,5.268871,36.228836,-23.307495,3.4536645,37.48336,-21.541702,2.1804433,40.524204,-20.079771,0.5861345,41.769703,-18.240067,-0.9525135,42.850056
5,-25.05885,5.284507,36.21957,-23.292887,3.4600062,37.46362,-21.53829,2.1902492,40.520763,-20.080204,0.5931418,41.761066,-18.240057,-0.94718826,42.838757
6,-25.05048,5.293987,36.233418,-23.288324,3.46844,37.46932,-21.534885,2.1973507,40.5248,-20.077816,0.5965239,41.76399,-18.23852,-0.9460063,42.84313
7,-25.048235,5.297178,36.229996,-23.28681,3.4736125,37.469727,-21.531832,2.2026894,40.52828,-20.077753,0.5979341,41.763397,-18.238684,-0.94591546,42.841965
8,-25.043608,5.3109937,36.224506,-23.284304,3.4792304,37.46883,-21.530787,2.2063994,40.529236,-20.075476,0.5998846,41.770164,-18.2416,-0.94429404,42.83327
9,-25.040977,5.3187613,36.211346,-23.28722,3.4885209,37.461178,-21.531008,2.20723,40.530247,-20.078718,0.6026157,41.76793,-18.24563,-0.94334215,42.821743
10,-25.053997,5.328442,36.22208,-23.292095,3.4935658,37.456543,-21.532566,2.2195656,40.5251,-20.08232,0.6066926,41.76321,-18.251808,-0.940997,42.808144
11,-25.060938,5.3236885,36.20156,-23.29533,3.4978456,37.457035,-21.535095,2.222788,40.511646,-20.084114,0.6136723,41.763084,-18.254986,-0.93888634,42.805275
12,-25.0661,5.32865,36.19888,-23.299282,3.499526,37.458706,-21.534658,2.2249105,40.510612,-20.085258,0.6134735,41.75918,-18.256811,-0.9387911,42.798138
13,-25.065994,5.3289614,36.19982,-23.303078,3.4966314,37.458534,-21.543028,2.2167058,40.510216,-20.089186,0.60498184,41.750847,-18.260912,-0.94612896,42.798416
14,-25.072588,5.3163204,36.199764,-23.3155,3.4893198,37.467175,-21.54948,2.2077792,40.496666,-20.096338,0.5995265,41.75376,-18.277987,-0.95480174,42.80928
15,-25.082993,5.314236,36.192604,-23.32025,3.486754,37.467793,-21.5502,2.2074642,40.49597,-20.099981,0.59741485,41.742302,-18.273542,-0.9552636,42.7945
16,-25.084293,5.314273,36.194294,-23.320242,3.4867098,37.467762,-21.550335,2.206415,40.495144,-20.100067,0.59744877,41.742073,-18.272984,-0.9553766,42.79417
17,-25.084969,5.3152184,36.19112,-23.320833,3.4851565,37.466747,-21.551353,2.2096581,40.4971,-20.099892,0.5982247,41.743114,-18.273466,-0.95395356,42.78827
