scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,949.86444,614.2157,0.7960477,942.62164,439.34592,0.9532774,941.0479,252.388,0.73876864,936.60956,116.11801,0.6847103,943.68225,438.16223,0.05117136
1,949.8804,614.22626,0.80729944,942.6036,439.41577,0.9604294,940.92474,252.33539,0.78611386,936.614,116.23176,0.6795586,938.2691,116.5872,0.042584885
2,949.95886,614.1674,0.7983075,942.63855,439.57892,0.96068835,940.82007,252.34283,0.8203276,936.62305,116.31824,0.6825322,950.81525,614.09314,0.04203165
3,950.08655,614.33655,0.7556284,942.66833,439.74423,0.93681115,940.93115,252.41167,0.7944247,936.3964,116.38078,0.6806459,893.5206,262.9364,0.046248205
4,950.10016,614.33325,0.7566876,942.68317,439.7301,0.94967675,940.92664,252.38356,0.79315364,936.41504,116.36966,0.6912422,938.2242,116.70503,0.042620584
5,949.9476,614.0505,0.78017294,942.58856,439.6872,0.9662808,940.953,252.30217,0.86235493,936.31134,116.36773,0.6699076,938.22906,116.724304,0.04442445
6,949.8454,613.99066,0.787835,942.485,439.61374,0.955784,940.8562,252.19789,0.8375849,936.3383,116.410194,0.68057376,943.47186,438.43472,0.042361055
7,950.09705,614.2172,0.7745311,942.4712,439.5629,0.94705594,940.62146,252.22986,0.85503334,936.3606,116.42048,0.68159103,950.8995,614.09546,0.041525487
8,949.62573,613.75037,0.7846701,942.43524,439.57043,0.9571331,940.511,252.2852,0.8649027,936.3449,116.39864,0.6924695,943.404,438.4196,0.044121314
9,949.5875,613.75793,0.83171725,942.458,439.5578,0.9619448,940.52783,252.17963,0.85545325,936.2867,116.446976,0.68694735,936.3161,116.26373,0.04183683
10,949.6188,613.7758,0.8122702,942.4953,439.57785,0.95499647,940.5953,252.19646,0.8471072,936.26434,116.419754,0.696596,939.79333,114.62846,0.041988235
11,949.66034,613.76,0.8201053,942.4003,439.50327,0.95792526,940.6676,252.27576,0.8450756,936.23865,116.41211,0.6908242,939.80396,114.60421,0.042669646
12,949.7323,613.79834,0.80041,942.45306,439.4536,0.9457761,940.59186,252.25183,0.8514476,936.29297,116.347725,0.6765939,939.75305,114.61566,0.041901633
13,949.51245,613.90424,0.81061715,942.3895,439.5264,0.9503634,940.4694,252.27127,0.8268836,936.22284,116.47861,0.6764712,939.7972,114.65792,0.04207344
14,949.35016,614.0114,0.81818414,942.3457,439.78427,0.95546114,940.5247,252.48285,0.8313635,936.24036,116.564575,0.6775455,938.27844,116.90527,0.042308576
15,949.3607,614.00305,0.8139089,942.45233,439.65463,0.9610304,940.65094,252.22314,0.8394443,936.2827,116.32108,0.6799788,891.5969,212.24069,0.044750925
16,949.3351,613.98914,0.81596595,942.4295,439.90427,0.9673325,940.58636,252.6049,0.8233508,936.2215,116.53869,0.68653166,938.2082,116.866234,0.041803375
17,949.3893,614.1101,0.81648123,942.40424,439.83047,0.9634919,940.7175,252.55959,0.8225313,935.95825,116.74184,0.68395543,939.9575,114.8059,0.04046687
