Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.13,-30327.0,517.0
70.0,-3.31,-30328.0,516.0
70.0,-3.44,-30310.0,516.0
70.0,-3.56,-30313.0,516.0
70.0,-3.63,-30320.0,516.0
70.0,-3.69,-30313.0,516.0
70.0,-3.75,-30316.0,516.0
70.0,-3.81,-30318.0,516.0
70.0,-3.88,-30319.0,516.0
70.0,-3.94,-30315.0,516.0
70.0,-3.94,-30311.0,516.0
70.0,-3.94,-30313.0,516.0
70.0,-3.94,-30316.0,516.0
70.0,-3.94,-30325.0,516.0
70.0,-3.94,-30307.0,516.0
70.0,-3.94,-30313.0,516.0
70.0,-3.94,-30318.0,516.0
70.0,-3.94,-30310.0,516.0
70.0,-3.94,-30320.0,516.0
70.0,-3.94,-30316.0,516.0
70.0,-3.94,-30324.0,516.0
70.0,-3.94,-30326.0,516.0
70.0,-3.94,-30325.0,516.0
70.0,-3.94,-30325.0,516.0
70.0,-3.94,-30323.0,516.0
70.0,-3.94,-30322.0,516.0
70.0,-3.94,-30332.0,516.0
70.0,-3.94,-30331.0,516.0
70.0,-3.94,-30336.0,517.0
70.0,-3.94,-30341.0,517.0
70.0,-3.94,-30334.0,516.0
70.0,-3.94,-30333.0,516.0
70.0,-3.94,-30339.0,516.0
70.0,-3.94,-30338.0,516.0
70.0,-3.94,-30334.0,516.0
70.0,-3.94,-30337.0,516.0
70.0,-3.94,-30350.0,516.0
60.0,-16.56,-28411.0,478.0
60.0,-16.56,-28417.0,478.0
60.0,-16.56,-28416.0,478.0
60.0,-16.56,-28406.0,477.0
60.0,-16.56,-28421.0,478.0
60.0,-16.56,-28418.0,478.0
60.0,-16.56,-28422.0,478.0
60.0,-16.56,-28436.0,478.0
60.0,-16.56,-28428.0,478.0
60.0,-16.56,-28424.0,478.0
60.0,-16.56,-28429.0,478.0
60.0,-16.56,-28432.0,478.0
60.0,-16.56,-28428.0,478.0
60.0,-16.56,-28430.0,478.0
60.0,-16.56,-28431.0,478.0
60.0,-16.56,-28422.0,478.0
60.0,-16.56,-28437.0,478.0
60.0,-16.56,-28436.0,478.0
60.0,-16.56,-28435.0,478.0
60.0,-16.56,-28436.0,478.0
60.0,-16.56,-28445.0,478.0
60.0,-16.56,-28448.0,478.0
60.0,-16.56,-28439.0,478.0
60.0,-16.56,-28446.0,478.0
60.0,-16.56,-28448.0,478.0
60.0,-16.56,-28453.0,478.0
60.0,-16.56,-28447.0,478.0
60.0,-16.56,-28439.0,478.0
60.0,-16.56,-28441.0,478.0
60.0,-16.56,-28444.0,478.0
60.0,-16.56,-28444.0,478.0
60.0,-16.56,-28444.0,478.0
60.0,-16.56,-28444.0,478.0
60.0,-16.56,-28452.0,478.0
60.0,-16.56,-28447.0,478.0
60.0,-16.56,-28449.0,478.0
60.0,-16.56,-28451.0,478.0
60.0,-16.56,-28450.0,478.0
60.0,-16.56,-28451.0,478.0
60.0,-16.56,-28447.0,478.0
60.0,-16.56,-28450.0,478.0
60.0,-16.56,-28453.0,478.0
60.0,-16.56,-28448.0,478.0
60.0,-16.56,-28440.0,478.0
60.0,-16.56,-28449.0,478.0
60.0,-16.56,-28452.0,478.0
60.0,-16.56,-28453.0,478.0
60.0,-16.56,-28448.0,478.0
60.0,-16.56,-28440.0,478.0
60.0,-16.56,-28437.0,478.0
50.0,-31.0,-27152.0,433.0
50.0,-31.0,-27150.0,432.0
50.0,-31.0,-27156.0,433.0
50.0,-31.0,-27156.0,433.0
50.0,-31.0,-27167.0,433.0
50.0,-31.0,-27172.0,433.0
50.0,-31.0,-27174.0,433.0
50.0,-31.0,-27178.0,433.0
50.0,-31.0,-27181.0,433.0
50.0,-31.0,-27180.0,433.0
50.0,-31.0,-27182.0,433.0
50.0,-31.0,-27179.0,433.0
50.0,-31.0,-27187.0,433.0
50.0,-31.0,-27190.0,433.0
50.0,-31.0,-27187.0,433.0
50.0,-31.0,-27195.0,433.0
50.0,-31.0,-27189.0,433.0
50.0,-31.0,-27185.0,433.0
50.0,-31.0,-27179.0,433.0
50.0,-31.0,-27173.0,433.0
50.0,-31.0,-27175.0,433.0
50.0,-31.0,-27180.0,433.0
50.0,-31.0,-27191.0,433.0
50.0,-31.0,-27186.0,433.0
50.0,-31.0,-27185.0,433.0
50.0,-31.0,-27186.0,433.0
50.0,-31.0,-27189.0,433.0
50.0,-31.0,-27193.0,433.0
50.0,-31.0,-27192.0,433.0
50.0,-31.0,-27192.0,433.0
50.0,-31.0,-27195.0,433.0
50.0,-31.0,-27201.0,433.0
50.0,-31.0,-27201.0,433.0
50.0,-31.0,-27197.0,433.0
50.0,-31.0,-27190.0,433.0
50.0,-31.0,-27208.0,433.0
50.0,-31.0,-27196.0,433.0
