timestamp,quat1,quat2
130822417790,"(0.70709228515625, -0.66986083984375, -0.22662353515625, -0.00079345703125)","(0.0, 0.0, 0.0, 0.0)"
130822430127,"(0.70697021484375, -0.669921875, -0.22674560546875, -0.000732421875)","(0.0, 0.0, 0.0, 0.0)"
130822443109,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.0, 0.0, 0.0, 0.0)"
130822454518,"(0.7069091796875, -0.669921875, -0.226806640625, -0.000732421875)","(0.0, 0.0, 0.0, 0.0)"
130822466401,"(0.7069091796875, -0.669921875, -0.226806640625, -0.000732421875)","(1.0, -0.0001220703125, -0.00030517578125, 0.0)"
130822477660,"(0.7069091796875, -0.669921875, -0.226806640625, -0.000732421875)","(1.0, -0.0001220703125, -0.00030517578125, 0.0)"
130822488008,"(0.7069091796875, -0.669921875, -0.226806640625, -0.000732421875)","(1.0, -0.0001220703125, -0.00030517578125, 0.0)"
130822498495,"(0.7069091796875, -0.669921875, -0.226806640625, -0.000732421875)","(1.0, -0.0001220703125, -0.00030517578125, 0.0)"
130822509191,"(0.7147216796875, -0.669921875, -0.226806640625, -0.000732421875)","(1.0, -0.0001220703125, -0.00030517578125, 0.0)"
130822518541,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76959228515625, 0.1280517578125, 0.62554931640625, 0.0)"
130822526899,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76959228515625, 0.1280517578125, 0.62554931640625, 0.0)"
130822535689,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76959228515625, 0.1280517578125, 0.62554931640625, 6.103515625e-05)"
130822543831,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.7696533203125, 0.1280517578125, 0.62548828125, 0.0)"
130822549288,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76971435546875, 0.1280517578125, 0.6253662109375, 0.0)"
130822556815,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76971435546875, 0.1280517578125, 0.6253662109375, 0.0)"
130822565647,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.769775390625, 0.12811279296875, 0.62530517578125, 0.0)"
130822572065,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822578080,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822586361,"(0.7069091796875, -0.669921875, -0.226806640625, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822594701,"(0.7069091796875, -0.66998291015625, -0.226806640625, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822601800,"(0.7069091796875, -0.66998291015625, -0.226806640625, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822608321,"(0.7069091796875, -0.66998291015625, -0.226806640625, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822616383,"(0.7069091796875, -0.66998291015625, -0.22674560546875, -0.00067138671875)","(0.76983642578125, 0.12811279296875, 0.625244140625, 0.0)"
130822624611,"(0.7147216796875, -0.66998291015625, -0.22674560546875, -0.00067138671875)","(0.77764892578125, 0.12811279296875, 0.625244140625, 0.0)"
130822631959,"(0.7147216796875, -0.66998291015625, -0.22674560546875, -0.00067138671875)","(0.77764892578125, 0.12811279296875, 0.625244140625, 0.0)"
130822638219,"(0.7147216796875, -0.66998291015625, -0.22674560546875, -0.00067138671875)","(0.77764892578125, 0.12811279296875, 0.625244140625, 0.0)"
130822646643,"(0.7147216796875, -0.66998291015625, -0.22674560546875, -0.00067138671875)","(0.77764892578125, 0.12811279296875, 0.625244140625, 0.0)"
130822655947,"(0.7147216796875, -0.66998291015625, -0.22674560546875, -0.00067138671875)","(0.7698974609375, 0.12811279296875, 0.62518310546875, 0.0)"
130822664502,"(0.7147216796875, -0.66998291015625, -0.226806640625, -0.00067138671875)","(0.77777099609375, 0.1280517578125, 0.6251220703125, 0.0)"
130822670157,"(0.7147216796875, -0.66998291015625, -0.226806640625, -0.00067138671875)","(0.77783203125, 0.1280517578125, 0.625, 0.0)"
130822677837,"(0.7069091796875, -0.669921875, -0.226806640625, -0.000732421875)","(0.77001953125, 0.1280517578125, 0.625, 0.0)"
130822687013,"(0.7147216796875, -0.669921875, -0.22686767578125, -0.00079345703125)","(0.77789306640625, 0.1280517578125, 0.62493896484375, 0.0)"
130822695848,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.7701416015625, 0.1280517578125, 0.6248779296875, 0.0)"
130822704782,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.7779541015625, 0.1280517578125, 0.6248779296875, 0.0)"
130822711560,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.7779541015625, 0.1280517578125, 0.6248779296875, 0.0)"
130822718755,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.7701416015625, 0.1280517578125, 0.6248779296875, 0.0)"
130822726218,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.7779541015625, 0.1280517578125, 0.6248779296875, 0.0)"
130822735278,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.7779541015625, 0.1280517578125, 0.6248779296875, 0.0)"
130822742731,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.77801513671875, 0.1280517578125, 0.62481689453125, 6.103515625e-05)"
130822748472,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.77020263671875, 0.1280517578125, 0.62481689453125, 6.103515625e-05)"
130822757562,"(0.7147216796875, -0.669921875, -0.2269287109375, -0.0008544921875)","(0.778076171875, 0.1280517578125, 0.624755859375, 6.103515625e-05)"
130822766613,"(0.7147216796875, -0.669921875, -0.22698974609375, -0.00091552734375)","(0.77813720703125, 0.1280517578125, 0.6246337890625, 6.103515625e-05)"
130822774020,"(0.7147216796875, -0.66986083984375, -0.22705078125, -0.0009765625)","(0.7781982421875, 0.12811279296875, 0.62457275390625, 0.0001220703125)"
130822780290,"(-0.00592041015625, -6.103515625e-05, -6.103515625e-05, -6.103515625e-05)","(0.7781982421875, 0.12811279296875, 0.62457275390625, 0.0001220703125)"
130822787335,"(0.7147216796875, -0.66986083984375, -0.22711181640625, -0.00103759765625)","(0.7703857421875, 0.12811279296875, 0.62451171875, 0.0001220703125)"
130822796574,"(0.7147216796875, -0.66986083984375, -0.2271728515625, -0.0010986328125)","(0.77825927734375, 0.128173828125, 0.62445068359375, 0.0001220703125)"
130822806529,"(0.7147216796875, -0.6697998046875, -0.22723388671875, -0.00115966796875)","(0.7783203125, 0.128173828125, 0.6243896484375, 0.0001220703125)"
130822814439,"(0.7147216796875, -0.6697998046875, -0.22723388671875, -0.00115966796875)","(0.77838134765625, 0.12811279296875, 0.62432861328125, 0.00018310546875)"
130822820684,"(0.7147216796875, -0.6697998046875, -0.22723388671875, -0.00115966796875)","(0.77838134765625, 0.12811279296875, 0.62432861328125, 0.00018310546875)"
130822827262,"(0.7147216796875, -0.6697998046875, -0.22723388671875, -0.00115966796875)","(0.7784423828125, 0.12811279296875, 0.624267578125, 0.00018310546875)"
130822836476,"(0.71466064453125, -0.66986083984375, -0.227294921875, -0.0010986328125)","(0.77850341796875, 0.1280517578125, 0.62420654296875, 0.00018310546875)"
130822845963,"(0.714599609375, -0.669921875, -0.227294921875, -0.00115966796875)","(0.77081298828125, 0.12799072265625, 0.62408447265625, 0.000244140625)"
130822853647,"(0.706787109375, -0.669921875, -0.227294921875, -0.00115966796875)","(0.7786865234375, 0.1279296875, 0.6240234375, 0.000244140625)"
130822859737,"(0.714599609375, -0.669921875, -0.227294921875, -0.00115966796875)","(0.77874755859375, 0.1279296875, 0.62396240234375, 0.000244140625)"
130822867982,"(0.714599609375, -0.669921875, -0.227294921875, -0.00115966796875)","(0.77874755859375, 0.1279296875, 0.62396240234375, 0.000244140625)"
130822874674,"(0.714599609375, -0.669921875, -0.227294921875, -0.00115966796875)","(0.77880859375, 0.1279296875, 0.62384033203125, 0.000244140625)"
130822882180,"(0.714599609375, -0.66986083984375, -0.2274169921875, -0.00128173828125)","(0.77886962890625, 0.1279296875, 0.623779296875, 0.000244140625)"
130822889126,"(0.714599609375, -0.66986083984375, -0.2274169921875, -0.00128173828125)","(0.77886962890625, 0.1279296875, 0.623779296875, 0.000244140625)"
130822897464,"(0.706787109375, -0.66986083984375, -0.22747802734375, -0.0013427734375)","(0.7789306640625, 0.12799072265625, 0.62371826171875, 0.00030517578125)"
