scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1022.64923,6.231722,0.1487555,103.72105,1189.4083,0.09737296,1876.1053,747.97705,0.23098557,1876.8126,747.39795,0.05381887,960.73193,5.4491906,0.041751914
1,1022.44104,5.5042853,0.11746236,1100.6925,10.102252,0.10028179,586.40686,1088.5951,0.16342425,1100.5929,10.968496,0.034065183,1029.5952,5.1155634,0.045643207
2,1022.39655,5.5104175,0.12090471,1100.7385,10.149664,0.09901764,1876.2708,748.6537,0.1530905,96.1818,1184.8533,0.03377563,1029.544,5.1125674,0.045962878
3,1022.61053,5.5696955,0.12407792,103.83518,1189.4551,0.09776846,1874.2313,747.3358,0.16393663,96.109825,1184.7886,0.03275949,1029.7285,5.2616405,0.04597226
4,1023.53375,5.25372,0.12332286,103.84219,1189.4877,0.096013084,1877.7092,748.40125,0.27769268,327.1858,258.26083,0.031910002,1029.6678,5.46095,0.046019327
5,1022.791,5.6502414,0.14404732,103.94926,1189.4349,0.09739606,1877.237,747.418,0.23578085,1877.4066,747.63336,0.03827234,1028.4866,5.5871487,0.044717558
6,1022.88916,5.531382,0.14988121,103.94293,1189.4156,0.09698198,426.27805,1079.3605,0.13094884,96.11717,1184.7268,0.0330694,960.6262,5.327729,0.046786383
7,1022.7253,5.61236,0.14475414,103.970894,1189.4192,0.09662806,586.53265,1088.2725,0.14464894,1100.6855,11.099467,0.034628022,1028.5264,5.547959,0.045292363
8,1022.9634,5.6260233,0.14928742,104.01129,1189.4308,0.09643847,1877.4277,747.88367,0.08712936,1876.9501,748.26483,0.036370423,1028.6321,5.638852,0.044556785
9,1022.275,5.474493,0.17281602,103.03979,1189.1096,0.105011985,493.15524,1083.5538,0.100767486,96.24899,1185.2839,0.047222286,1027.5537,5.287896,0.062360764
10,1021.8574,5.431343,0.16471405,103.01274,1189.0968,0.10619373,1877.173,747.53033,0.2291712,96.2642,1185.2816,0.045205504,1027.4438,4.996432,0.06287431
11,1021.85126,5.4470496,0.16149667,103.15861,1189.3129,0.10676485,1876.9246,747.95013,0.190596,96.05443,1185.1377,0.04282429,1027.4769,5.036455,0.063236386
12,1021.88135,5.2985826,0.15706481,103.387985,1189.4816,0.097919635,1877.078,747.8392,0.223574,95.83544,1184.9062,0.03911446,1027.5175,4.9189887,0.06341968
13,1021.8402,5.673875,0.1547141,103.462685,1189.3223,0.096734114,1872.1215,747.8493,0.20886783,95.9467,1184.8741,0.037946858,1027.3568,5.1140127,0.0643151
14,1022.4552,4.86321,0.14597073,103.41207,1189.3108,0.09720897,1876.9501,747.88403,0.23007059,95.936,1184.8877,0.038827,1028.1515,4.747766,0.059060596
15,1021.6147,6.453996,0.18103604,103.13818,1189.0092,0.102144174,1877.0916,747.77716,0.20674548,96.46108,1185.247,0.045616295,1026.9644,5.741067,0.06025666
16,1021.29926,6.8783903,0.20810637,103.1561,1189.0398,0.09978648,1876.511,747.74426,0.30954906,96.415115,1185.2104,0.04459649,1026.4343,6.3825245,0.05649602
