scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,893.59125,669.866,0.9702661,886.3264,525.59985,0.9540047,870.7808,366.88913,0.80480593,848.91064,243.46608,0.8351504,789.052,62.40381,0.8021483
1,893.47253,669.7153,0.98012197,886.13416,525.5495,0.95944136,870.6878,366.63812,0.7968727,848.92865,243.38899,0.83254135,789.0478,62.320892,0.8043364
2,893.46594,669.68024,0.97533745,886.21375,525.67706,0.93799937,870.6918,366.61176,0.8205735,848.927,243.364,0.84113365,789.09534,62.332584,0.8425484
3,893.4871,669.68744,0.98467445,886.1827,525.58,0.95010275,870.7917,366.5202,0.8241822,848.9397,243.22498,0.8363575,789.0957,62.32238,0.8394184
4,893.49445,669.69965,0.98332065,886.19574,525.67773,0.93853253,870.7086,366.42783,0.8026356,848.9342,243.06477,0.82597154,789.0903,62.34157,0.8324018
5,893.4233,669.724,1.0,886.21875,525.6652,0.9407352,870.8489,366.3701,0.79901963,849.0578,243.40643,0.8482936,789.17773,62.362877,0.8159292
6,893.46246,669.6683,1.0,886.2555,525.64526,0.942944,871.01556,366.5044,0.816191,849.0588,243.25975,0.83162683,789.2541,62.339584,0.8236862
7,893.4588,669.6846,1.0,886.3152,525.65405,0.93659437,870.9921,366.55783,0.8146532,849.07574,243.444,0.8357521,789.14685,62.3641,0.83411014
8,893.4967,669.6983,1.0,886.3795,525.67725,0.9331433,870.9196,366.42783,0.793054,849.0975,243.5249,0.85203755,789.1102,62.32781,0.8350218
9,893.56177,669.61786,1.0,886.34576,525.5516,0.95343626,871.0818,366.42197,0.7919812,849.19794,243.25037,0.83266824,789.45667,62.07966,0.82804483
10,893.6372,669.5782,1.0,886.3887,525.6182,0.9594084,870.9443,366.43726,0.78753173,849.2536,243.47012,0.8266596,789.3999,62.079258,0.81660473
11,893.60394,669.61053,1.0,886.3762,525.60645,0.9564239,870.9974,366.50958,0.788823,849.23865,243.3268,0.83527297,789.3906,61.984745,0.8035905
12,893.6514,669.5497,1.0,886.451,525.63306,0.95036715,870.9723,366.3775,0.79641724,849.1858,243.20811,0.8265756,789.40137,61.912437,0.82370764
13,893.7536,669.45483,0.9938602,886.5051,525.5228,0.9468163,871.2699,366.3221,0.77367574,849.28815,243.39064,0.8380784,789.4536,62.03417,0.83260465
14,893.82166,669.3664,0.946479,886.63745,525.535,0.94675636,871.3729,366.31586,0.8035784,849.4257,243.42033,0.83493143,789.5646,62.071754,0.83769834
15,893.9028,669.4481,0.9392389,887.0169,525.6548,0.9450536,872.0092,366.39865,0.8159506,850.29285,242.87311,0.85056734,790.2125,61.798492,0.84914833
16,894.0056,669.4797,0.9366818,887.14136,525.70264,0.9481483,871.73566,366.30704,0.82503116,850.267,242.87196,0.8398145,790.3389,61.88265,0.8547009
17,893.8444,669.52203,0.9508157,887.0551,525.6439,0.9535481,871.619,366.46744,0.79269224,850.2256,242.86708,0.84944427,790.39,61.888893,0.8447089
