scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.434486,4.390534,36.820866,-22.661062,2.5437436,38.046005,-21.07182,1.1215875,41.18369,-19.75296,-0.6800598,42.750603,-18.120361,-2.3540645,44.4442
1,-24.4345,4.390525,36.820873,-22.661066,2.5437272,38.04603,-21.071848,1.1216356,41.183495,-19.752975,-0.68005764,42.75061,-18.121132,-2.3542957,44.441677
2,-24.433796,4.3904743,36.81862,-22.66032,2.5438664,38.049026,-21.074127,1.1191043,41.186687,-19.752756,-0.68002933,42.75202,-18.121357,-2.3545318,44.44351
3,-24.433193,4.390298,36.818344,-22.658297,2.5438936,38.04802,-21.07545,1.1200169,41.18478,-19.752743,-0.68003047,42.752747,-18.12063,-2.3545308,44.44471
4,-24.4328,4.3898373,36.819244,-22.657848,2.544563,38.05169,-21.076927,1.116496,41.18791,-19.752579,-0.68010277,42.753445,-18.120127,-2.354414,44.44798
5,-24.43625,4.3947783,36.82803,-22.659231,2.543292,38.055264,-21.071728,1.1175281,41.19363,-19.75229,-0.6801022,42.752567,-18.11716,-2.3549643,44.44887
6,-24.43589,4.3956637,36.828445,-22.658012,2.5439734,38.054165,-21.069876,1.1179094,41.188435,-19.752064,-0.68028253,42.751556,-18.117908,-2.3549178,44.447998
7,-24.427315,4.3904915,36.821796,-22.655804,2.545584,38.053246,-21.069078,1.1176513,41.190136,-19.750656,-0.68022156,42.753685,-18.117552,-2.3538013,44.448856
8,-24.426624,4.3909345,36.820248,-22.653658,2.5469997,38.052887,-21.069565,1.11785,41.190006,-19.749306,-0.6803405,42.756138,-18.117981,-2.3535585,44.44921
9,-24.418476,4.3974276,36.840168,-22.651926,2.5474713,38.05575,-21.067411,1.1185441,41.192684,-19.747955,-0.6809214,42.754635,-18.1174,-2.3554688,44.44717
10,-24.415722,4.3994155,36.842743,-22.65091,2.5478761,38.056866,-21.06827,1.1183774,41.192722,-19.74768,-0.68102396,42.755543,-18.11626,-2.3561149,44.448185
11,-24.412296,4.3991218,36.85486,-22.649977,2.548503,38.059246,-21.063509,1.119155,41.187576,-19.74668,-0.6812939,42.755707,-18.115774,-2.3572671,44.44733
12,-24.409994,4.4038625,36.850502,-22.647442,2.5508025,38.05999,-21.060497,1.1185448,41.190372,-19.745754,-0.6813985,42.756134,-18.114466,-2.3593264,44.453297
13,-24.409328,4.404672,36.849113,-22.647907,2.5506418,38.058502,-21.063234,1.1176989,41.19775,-19.746216,-0.6817139,42.755398,-18.117968,-2.3600297,44.44439
14,-24.409428,4.404308,36.84892,-22.648153,2.5503225,38.05831,-21.061802,1.1180866,41.197586,-19.746542,-0.6818109,42.754086,-18.118355,-2.361002,44.443756
15,-24.40926,4.4049425,36.848915,-22.647589,2.550708,38.057182,-21.0637,1.1177466,41.194767,-19.747633,-0.6825979,42.754456,-18.11962,-2.362597,44.443417
16,-24.409534,4.4053254,36.849567,-22.648409,2.5497863,38.056145,-21.065264,1.1163965,41.197643,-19.748795,-0.68315876,42.756664,-18.121416,-2.3607733,44.434425
17,-24.409393,4.4029217,36.85029,-22.648851,2.5491767,38.056625,-21.065926,1.116293,41.1973,-19.748869,-0.6832218,42.75659,-18.121462,-2.3625867,44.439194
