scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,783.8866,927.2401,0.6290044,768.19995,761.7042,0.8984611,773.9726,560.0547,0.68094724,776.50287,409.5776,0.8002698,768.4817,228.81976,0.48291197
1,784.3153,926.7785,0.6420983,768.5777,761.6829,0.9140539,773.7862,560.22754,0.6712568,776.5985,409.29453,0.83986413,768.43494,228.74442,0.4943547
2,784.33307,926.7442,0.6427711,768.4883,761.6723,0.90626323,773.87427,560.2935,0.68531245,776.75,409.24277,0.8238337,768.41565,228.67805,0.50167096
3,784.4522,926.6936,0.64358944,768.4837,761.70056,0.91107994,773.7421,560.2654,0.6836632,776.738,409.23816,0.8202236,768.5067,228.65521,0.50888646
4,784.5243,926.7768,0.63127977,768.56177,761.7075,0.911426,773.64496,560.283,0.6616606,776.80896,409.2148,0.80848235,768.8262,228.28685,0.52018696
5,784.478,926.76984,0.6250576,768.6847,761.7932,0.9242763,773.7966,560.1963,0.667558,776.72577,409.382,0.8104614,768.8621,228.29831,0.48739487
6,784.4283,926.7334,0.6363882,768.6136,761.7748,0.91442,773.97015,559.98303,0.67094725,776.2822,409.51547,0.787574,768.80994,228.26259,0.49226713
7,784.4452,926.7545,0.6416483,768.6847,761.8006,0.91769415,773.71765,560.1929,0.66600674,776.24426,409.4512,0.80133456,768.4238,228.65965,0.49492195
8,784.3385,926.7008,0.6490339,768.726,761.84485,0.90458196,773.33997,560.23206,0.6317392,776.3094,409.45822,0.7876099,768.83563,228.3576,0.5182591
9,784.4078,926.704,0.652391,768.5746,761.7055,0.9055383,773.3168,560.1595,0.61952704,776.4173,409.46234,0.79217297,768.69354,228.24811,0.545397
10,784.3975,926.69556,0.6581444,768.57605,761.62885,0.8938335,774.1379,559.91864,0.6690743,776.48456,409.48273,0.77812505,768.24756,228.67885,0.516845
11,784.4133,926.7069,0.6643963,768.5958,761.66797,0.89308864,774.1056,559.9105,0.6767083,776.4631,409.44727,0.78667605,768.1017,228.65822,0.4968009
12,784.4084,926.68005,0.65819114,768.65814,761.68616,0.9044756,773.3493,560.0392,0.6289355,776.3864,409.49472,0.7607595,768.1638,228.60463,0.50858617
13,784.4399,926.5451,0.67495966,768.65625,761.8125,0.9063856,773.5497,560.1802,0.6512229,776.26306,409.60345,0.794156,768.0291,228.70573,0.5017339
14,784.44794,926.5569,0.6723991,768.58575,761.8448,0.899059,774.00415,559.9338,0.69845825,776.2517,409.7086,0.787507,767.9337,228.69635,0.5251474
15,784.52893,926.5653,0.6696642,768.6263,761.86584,0.8972693,773.86707,559.9612,0.69875836,776.0662,409.77557,0.7683261,768.4735,228.23203,0.50931865
16,784.4623,926.5662,0.67382836,768.5815,761.9014,0.8708273,773.2081,560.08563,0.6237626,776.0934,409.78577,0.75723636,768.25824,228.29845,0.53912354
17,784.39154,926.68,0.6604778,768.21136,761.9864,0.8928142,773.366,560.117,0.61828077,775.9108,409.85287,0.7865168,768.1529,228.44435,0.52955586
