scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,977.2569,400.40842,0.6856689,928.4161,257.03275,0.78572476,958.20526,123.615845,0.8179759,56.817394,362.13876,0.02811257,928.9452,257.15408,0.13714321
1,976.8349,400.32443,0.6695698,927.8979,256.96762,0.7553747,958.31586,123.272385,0.81252134,362.30963,315.78174,0.03411681,928.10675,256.62704,0.14867325
2,976.8947,400.375,0.6853817,928.2552,257.077,0.7789754,958.352,123.52486,0.7989153,362.3304,315.80008,0.033156477,928.33954,256.6882,0.14375369
3,976.8319,400.40814,0.6655174,928.14996,257.04977,0.7730796,958.2345,123.56994,0.801317,56.752377,362.07434,0.028664539,928.28894,256.67932,0.14311464
4,976.8962,400.38705,0.66855985,928.0806,257.10452,0.7725117,958.3144,123.54275,0.8008998,56.833,362.18515,0.029731445,928.25525,256.73532,0.14410374
5,977.1567,400.51816,0.6832177,927.984,257.01086,0.77542853,958.3351,123.505806,0.79850566,56.83478,362.168,0.030309372,928.2231,256.66995,0.14535679
6,977.70764,400.63098,0.7137631,928.76294,257.16815,0.80091923,958.8539,123.182594,0.806987,56.83928,362.17395,0.03006794,929.3539,257.345,0.14921974
7,978.0404,400.43475,0.73966384,928.851,256.86884,0.7895542,958.58167,123.4375,0.80372643,56.84235,362.1769,0.029755838,929.43475,257.01096,0.14881188
8,978.1935,400.21362,0.7382989,928.8913,256.92865,0.7963167,958.67346,123.28053,0.80236137,56.755363,362.13443,0.029859977,929.5006,257.08215,0.14818162
9,977.96954,400.05713,0.7197068,928.86237,256.77722,0.7912202,958.5908,122.94084,0.81101143,56.849358,362.1963,0.028409062,929.43945,256.90143,0.15438414
10,977.7197,399.83188,0.6902825,928.53204,256.23032,0.7889185,958.45276,122.90422,0.8134333,56.93257,362.2757,0.028680388,929.31134,256.80634,0.15930569
11,977.59827,399.53973,0.67370224,928.47034,255.84409,0.8074484,958.4146,122.46665,0.8247327,56.939827,362.2774,0.02800413,929.2236,256.45535,0.1500629
12,977.3886,399.3135,0.6481735,928.2445,255.81578,0.80619675,958.4097,122.46832,0.82484096,362.39984,315.74487,0.027197378,928.9993,256.39243,0.15255502
13,977.1914,399.14636,0.6505685,928.4092,255.49202,0.8262569,958.4029,122.10344,0.8224183,56.98286,362.27386,0.028665386,929.1388,256.00327,0.16215979
14,976.6606,399.678,0.6247573,928.15985,255.25848,0.83134896,958.1025,121.90686,0.86139375,56.972965,362.27878,0.028525276,928.3249,255.38214,0.13901268
15,976.5864,399.58023,0.60461426,928.0947,255.27408,0.82502514,957.918,121.60969,0.8769878,56.992683,362.28564,0.02846841,928.2645,255.37958,0.14093928
16,976.7141,398.9486,0.61105716,927.7632,255.48099,0.81361085,957.7317,121.90924,0.8608674,56.97937,362.27112,0.0282328,928.09406,255.73004,0.14353573
17,976.52325,399.09433,0.61053395,927.59955,255.66245,0.7959134,957.8839,122.169044,0.8533976,362.32526,315.71298,0.03041471,928.03436,255.98604,0.14228432
