scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,921.52545,724.41895,0.61216694,925.75006,555.09595,0.90427953,911.39923,364.1867,0.6057278,962.9535,201.75276,0.890065,921.09814,725.196,0.2404091
1,921.5078,724.44183,0.62228155,925.7855,555.17267,0.90249324,911.18036,364.0346,0.59171724,962.9759,201.76659,0.8917111,921.0413,725.2737,0.23205605
2,921.3989,724.23535,0.61891484,925.7805,555.1831,0.9031148,911.21576,363.95624,0.59656423,962.99274,201.77649,0.89425474,921.12775,724.98315,0.25916818
3,921.35736,724.20856,0.62482405,925.8063,555.08215,0.9129329,911.1727,363.99326,0.60020864,962.98456,201.76358,0.89552253,921.1391,724.9685,0.25218478
4,921.29346,724.1793,0.638005,925.8056,555.186,0.9082085,911.2171,364.03766,0.6367853,963.0128,201.77074,0.890723,921.2838,724.8595,0.22722062
5,922.0623,724.7286,0.6468426,925.78516,555.2126,0.9030564,911.3399,364.09656,0.6252609,963.0041,201.71149,0.89846724,921.3859,724.8078,0.20476338
6,921.08954,724.1007,0.64576983,925.79913,555.1927,0.9143048,911.4684,364.12894,0.6246964,963.00745,201.71614,0.8957674,921.36615,724.80566,0.20130308
7,922.26953,724.90344,0.6496556,925.79083,555.12286,0.9140947,911.43475,364.14536,0.6178875,963.02264,201.76259,0.9000618,921.5895,724.8686,0.18795629
8,922.3295,725.08636,0.6638185,925.73004,555.0722,0.9237324,911.42975,364.15613,0.61075103,962.9753,201.7873,0.89910036,911.0838,361.4747,0.17751373
9,921.47217,724.4385,0.65241385,925.7079,555.0993,0.9172083,911.45764,364.19092,0.6117637,963.17535,201.6354,0.90261406,921.56177,724.93335,0.19797057
10,921.6121,724.26746,0.6369112,925.63214,555.1015,0.9072293,911.47534,364.152,0.60338247,963.1727,201.67212,0.9039294,921.297,723.8288,0.23136117
11,921.64435,724.10345,0.6353111,925.58606,555.1032,0.9092095,911.4818,364.27994,0.60860676,962.9559,201.73149,0.89385194,921.34344,723.6739,0.24641478
12,921.30444,724.0663,0.62290025,925.5739,555.11456,0.90073645,911.5925,364.2058,0.60572493,963.27734,201.5408,0.9021972,921.05365,724.77924,0.23754248
13,921.5699,724.1187,0.62162375,925.63745,555.02136,0.89820755,911.5358,364.14957,0.60178256,963.2584,201.58295,0.9046984,921.25934,724.81665,0.2627634
14,921.51996,723.8434,0.619127,925.70886,554.8674,0.9092523,911.53156,364.17047,0.6002028,963.1949,201.66777,0.90191025,921.26685,724.6227,0.2634649
15,921.34283,723.8377,0.5984731,925.7067,554.941,0.9062648,911.54535,364.15472,0.6016335,963.1439,201.62898,0.90258384,920.9528,724.6134,0.27983278
16,921.08234,723.69507,0.5846411,925.78644,554.9318,0.9086139,911.5297,364.1406,0.6042486,963.1599,201.58493,0.90019673,920.67944,724.54333,0.28615496
17,921.11163,723.90497,0.59358186,925.698,555.05835,0.90113777,911.5185,364.10648,0.60782397,963.10986,201.62424,0.90353,920.7364,724.7184,0.2685642
