timestamp,raw,volts,angle
135625741052,14284,2.6782500000000002,-1.9820135957472758
135625766240,14309,2.6829375,-1.6933987126809882
135625789048,14304,2.682,-1.7511216892942514
135625809898,14308,2.68275,-1.7049433080036351
135625833778,14308,2.68275,-1.7049433080036351
135625856236,14313,2.6836875,-1.647220331390372
135625877929,14310,2.683125,-1.6818541173583412
135625898821,14292,2.67975,-1.8896568331660717
135625918934,14289,2.6791875000000003,-1.9242906191340126
135625938355,14297,2.6806875,-1.8319338565528085
135625958074,14303,2.6818125,-1.7626662846168983
135625977597,14301,2.6814375,-1.7857554752621922
135625997667,14300,2.68125,-1.7973000705848392
135626017130,14300,2.68125,-1.7973000705848392
135626038561,14309,2.6829375,-1.6933987126809882
135626058471,14308,2.68275,-1.7049433080036351
135626079623,14299,2.6810625,-1.8088446659075146
135626099598,14306,2.682375,-1.728032498648929
135626119408,14302,2.681625,-1.7742108799395453
135626139493,14302,2.681625,-1.7742108799395453
135626159836,14311,2.6833125,-1.6703095220356943
135626180085,14297,2.6806875,-1.8319338565528085
135626200913,14135,2.6503125,-3.7021582988223543
135626221213,14259,2.6735625,-2.2706284788135633
135626242981,14360,2.6925,-1.104624351225766
135626265325,14352,2.691,-1.1969811138069701
135626286852,14323,2.6855625,-1.531774378163874
135626307986,14318,2.684625,-1.5894973547771372
135626328086,14310,2.683125,-1.6818541173583412
135626351687,14286,2.6786250000000003,-1.9589244051019818
135626371152,14309,2.6829375,-1.6933987126809882
135626392288,14311,2.6833125,-1.6703095220356943
135626412097,14303,2.6818125,-1.7626662846168983
135626433456,14308,2.68275,-1.7049433080036351
135626454021,14313,2.6836875,-1.647220331390372
135626475755,14305,2.6821875,-1.7395770939716044
135626496231,14309,2.6829375,-1.6933987126809882
135626518523,14300,2.68125,-1.7973000705848392
135626538445,14305,2.6821875,-1.7395770939716044
135626559008,14312,2.6835,-1.658764926713019
135626578977,14301,2.6814375,-1.7857554752621922
135626600376,14324,2.68575,-1.520229782841227
135626623982,14322,2.685375,-1.543318973486521
135626645539,14319,2.6848125,-1.5779527594544618
135626667590,14308,2.68275,-1.7049433080036351
135626690476,14310,2.683125,-1.6818541173583412
135626715066,14303,2.6818125,-1.7626662846168983
135626736824,14299,2.6810625,-1.8088446659075146
135626759030,14308,2.68275,-1.7049433080036351
135626781912,14312,2.6835,-1.658764926713019
135626804242,14324,2.68575,-1.520229782841227
135626826802,14317,2.6844375,-1.6010419500997841
135626850946,14308,2.68275,-1.7049433080036351
135626872683,14310,2.683125,-1.6818541173583412
135626896025,14311,2.6833125,-1.6703095220356943
135626918307,14318,2.684625,-1.5894973547771372
135626941222,14315,2.6840625,-1.624131140745078
135626962960,14299,2.6810625,-1.8088446659075146
135626985982,14282,2.6778750000000002,-2.0051027863925697
135627008567,14279,2.6773125,-2.039736572360539
135627031741,14277,2.6769375,-2.062825763005833
135627052807,14307,2.6825625,-1.716487903326282
135627074033,14349,2.6904375000000003,-1.2316148997749394
135627094522,14304,2.682,-1.7511216892942514
135627115719,14301,2.6814375,-1.7857554752621922
135627135625,14295,2.6803125,-1.8550230471981024
135627155125,14312,2.6835,-1.658764926713019
135627176412,14313,2.6836875,-1.647220331390372
135627197000,14291,2.6795625,-1.9012014284887186
135627217234,14313,2.6836875,-1.647220331390372
135627238600,14310,2.683125,-1.6818541173583412
135627259003,14306,2.682375,-1.728032498648929
135627279120,14309,2.6829375,-1.6933987126809882
135627300098,14307,2.6825625,-1.716487903326282
135627320426,14311,2.6833125,-1.6703095220356943
135627342847,14304,2.682,-1.7511216892942514
135627362443,14303,2.6818125,-1.7626662846168983
135627384278,14306,2.682375,-1.728032498648929
135627405628,14313,2.6836875,-1.647220331390372
135627425104,14302,2.681625,-1.7742108799395453
135627447067,14298,2.680875,-1.8203892612301615
135627469102,14302,2.681625,-1.7742108799395453
135627489090,14313,2.6836875,-1.647220331390372
135627509601,14312,2.6835,-1.658764926713019
135627530465,14306,2.682375,-1.728032498648929
135627551087,14302,2.681625,-1.7742108799395453
135627570981,14311,2.6833125,-1.6703095220356943
135627592629,14284,2.6782500000000002,-1.9820135957472758
135627612450,14309,2.6829375,-1.6933987126809882
135627634155,14310,2.683125,-1.6818541173583412
135627654523,14305,2.6821875,-1.7395770939716044
135627674527,14310,2.683125,-1.6818541173583412
135627694338,14304,2.682,-1.7511216892942514
135627713918,14304,2.682,-1.7511216892942514
135627735779,14306,2.682375,-1.728032498648929
135627755432,14302,2.681625,-1.7742108799395453
135627775093,14311,2.6833125,-1.6703095220356943
135627795310,14333,2.6874375,-1.4163284249373476
135627816660,14319,2.6848125,-1.5779527594544618
135627841780,14312,2.6835,-1.658764926713019
135627865247,14312,2.6835,-1.658764926713019
135627889376,14305,2.6821875,-1.7395770939716044
135627910008,14308,2.68275,-1.7049433080036351
135627931998,14315,2.6840625,-1.624131140745078
135627953218,14308,2.68275,-1.7049433080036351
135627976307,14303,2.6818125,-1.7626662846168983
135627998914,14316,2.68425,-1.612586545422431
135628020490,14312,2.6835,-1.658764926713019
135628044093,14306,2.682375,-1.728032498648929
135628065949,14309,2.6829375,-1.6933987126809882
135628089625,14315,2.6840625,-1.624131140745078
135628110028,14310,2.683125,-1.6818541173583412
135628131501,14314,2.683875,-1.635675736067725
135628154138,14314,2.683875,-1.635675736067725
135628176441,14309,2.6829375,-1.6933987126809882
135628199884,14314,2.683875,-1.635675736067725
135628220498,14313,2.6836875,-1.647220331390372
135628241516,14311,2.6833125,-1.6703095220356943
135628262937,14308,2.68275,-1.7049433080036351
