timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-09-09T11:46:06,0,1309
2025-09-09T11:46:07,-15,1196
2025-09-09T11:46:08,-30,1084
2025-09-09T11:46:09,-45,971
2025-09-09T11:46:10,-60,859
2025-09-09T11:46:11,-75,746
2025-09-09T11:46:12,-90,634
2025-09-09T11:46:13,-75,746
2025-09-09T11:46:14,-60,859
2025-09-09T11:46:15,-45,971
2025-09-09T11:46:16,-30,1084
2025-09-09T11:46:17,-15,1196
2025-09-09T11:46:18,0,1309
