scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,922.22034,804.24506,0.54017264,911.13403,645.7669,0.8131959,897.90955,482.92447,0.83621264,853.7307,278.82468,0.9332544,877.0028,176.66156,0.9638813
1,922.26624,803.5204,0.5716764,911.64777,645.27234,0.80814713,899.3305,482.24152,0.79550874,854.95514,278.29932,0.96530205,877.8934,176.08475,0.9440106
2,922.0863,802.88574,0.6149541,912.2417,644.275,0.8145984,900.5308,481.15826,0.77930826,856.5556,277.26758,0.89404625,879.13556,174.97932,0.91184896
3,922.2838,802.2595,0.619161,912.74664,643.6482,0.8388082,901.2952,480.0874,0.7735983,857.73334,275.58298,0.8806545,880.338,174.04248,0.99262035
4,922.64496,802.51447,0.64386344,912.90753,643.54486,0.85322,901.4974,480.1946,0.78362864,858.25726,275.76523,0.8463322,880.692,174.27933,1.0
5,921.453,802.2413,0.64512277,911.9256,643.03827,0.8127176,900.8835,480.1071,0.7604876,857.9858,275.6919,0.85220844,880.58466,174.30968,1.0
6,920.8252,801.3232,0.6852888,911.97516,641.89075,0.7546622,901.84454,478.79535,0.830978,859.4415,275.1511,0.85759485,881.9832,173.46213,1.0
7,921.0321,801.42505,0.68215024,912.0272,641.9561,0.7544863,902.30853,478.90198,0.8472397,860.5076,275.34003,0.8564287,883.32477,173.83247,0.9941179
8,921.47046,801.4202,0.6524152,912.345,641.87067,0.77858174,902.5485,478.77396,0.8336848,860.71515,274.6827,0.84727997,884.0359,173.34395,0.9585672
9,921.6184,801.41583,0.6497679,912.44073,641.91754,0.7839661,902.60614,478.81866,0.8346366,860.707,274.7469,0.83108234,883.7234,173.33508,0.9479409
10,921.7866,801.35864,0.63766134,912.4572,641.99445,0.7909441,902.667,478.86664,0.8394659,860.9861,275.37207,0.872461,884.3081,173.71353,0.9511528
11,921.8641,801.2872,0.62757796,912.3034,641.8556,0.7863104,902.53314,478.79327,0.8430123,860.8894,275.43875,0.86927617,884.58356,173.99109,0.94896364
12,921.9937,801.5111,0.62216276,912.26465,642.09406,0.7846203,902.2568,479.0768,0.8441575,861.03845,276.01544,0.8635682,885.09705,174.29135,0.9589438
13,923.16144,801.6365,0.6027589,912.4244,642.33124,0.8167773,901.71326,479.6128,0.83114076,860.70825,276.63074,0.87995446,885.2095,174.65294,0.93601215
14,924.1547,801.50665,0.66303635,912.8198,642.5929,0.8337009,901.01544,480.03348,0.78246814,860.2028,276.88568,0.86584663,885.2945,175.2628,0.9566669
15,925.7475,801.7397,0.61639833,913.377,642.60236,0.8635691,900.4998,480.1874,0.79071337,859.7478,277.04645,0.8584701,885.42596,175.22972,0.96303064
16,926.9814,801.67645,0.6137609,914.4879,643.00256,0.8988476,900.3249,480.5282,0.7624254,859.6806,277.31412,0.8617708,885.4666,175.66548,0.93919784
17,929.46716,801.65906,0.65645814,915.4852,642.7702,0.9171778,901.0267,479.991,0.8007294,860.21234,276.92572,0.8655808,885.8877,175.4544,0.9507152
