scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,912.97577,886.26245,0.666906,909.01355,717.99243,0.88632566,891.71216,523.0828,0.5143379,922.6965,310.58228,0.8857705,845.36676,225.43854,0.7230464
1,912.9648,886.27625,0.66326696,908.90234,718.0402,0.89304316,891.75464,523.0986,0.5186456,922.668,310.5227,0.88846964,845.28455,225.09377,0.73713255
2,912.98804,886.1546,0.6613308,908.91516,717.9643,0.8969542,891.73456,523.10565,0.51694846,922.6634,310.42328,0.89068896,845.32245,225.09218,0.73619056
3,912.89545,886.07666,0.6652652,908.94415,717.9546,0.9042355,891.7479,523.11816,0.51865727,922.637,310.3805,0.8929179,845.3139,225.07759,0.73353237
4,913.0304,885.82074,0.65654135,909.07135,717.9228,0.9159276,891.69775,523.1207,0.51916695,922.6217,310.37332,0.89584666,845.315,225.10541,0.72615683
5,912.9839,885.7755,0.66378856,909.0318,718.0077,0.90446925,891.6831,523.07385,0.5177641,922.6549,310.4403,0.8912996,845.2402,225.12675,0.7344406
6,912.9918,885.7748,0.6642314,908.97125,718.07764,0.9048918,891.58356,522.9659,0.53202105,922.66406,310.54208,0.88421196,845.22925,225.08049,0.7516963
7,913.024,885.75903,0.66366386,908.9754,718.0879,0.9099072,891.648,523.0671,0.5267186,922.6439,310.55743,0.88510984,845.0546,225.59743,0.7640314
8,913.0074,885.5542,0.6724389,908.9886,718.0814,0.90081596,891.6352,523.16425,0.52611923,922.6945,310.6421,0.8827533,845.2925,225.19002,0.7467093
9,913.00977,886.3547,0.6582013,908.9612,717.98303,0.8913334,891.6744,523.2018,0.5331398,922.69183,310.4968,0.894859,845.2252,225.22926,0.75747037
10,912.95557,886.4464,0.6585148,908.96063,717.9882,0.89236397,891.67114,523.17267,0.5332795,922.7329,310.42883,0.9051289,845.18494,225.18188,0.75192845
11,912.9992,886.3393,0.66189826,908.9483,717.94604,0.8981251,891.6592,523.1435,0.5346216,922.69653,310.45386,0.9061851,845.1826,225.22899,0.7599644
12,913.0306,886.3803,0.6573988,909.0053,717.93134,0.88560015,891.6795,523.11066,0.5313902,922.7101,310.43967,0.89587444,845.13,225.179,0.7579795
13,913.0966,886.4003,0.6601378,909.0783,717.98114,0.8755288,891.66327,523.13,0.53434,922.7446,310.4661,0.89311856,845.2336,225.10709,0.74249923
14,913.0904,886.3825,0.6611075,909.02826,717.978,0.8592734,891.6905,523.1704,0.53457165,922.7661,310.47565,0.89243764,845.2558,225.10188,0.74152416
15,913.08044,886.4061,0.66182053,909.0466,717.97766,0.86167717,891.6649,523.1518,0.5367315,922.7618,310.48697,0.8859566,845.3101,225.08125,0.7390468
16,913.2297,886.3998,0.6617272,909.08295,717.9461,0.86814344,891.66565,523.10925,0.54012376,922.8556,310.52057,0.880952,845.34717,225.13284,0.75215816
17,913.04565,886.45966,0.6539669,909.028,717.96375,0.8753117,891.6967,523.1737,0.53976977,922.78723,310.50616,0.89129287,845.1956,225.23503,0.7586041
