scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,910.40906,453.59613,0.5807646,855.08405,311.6513,0.7536123,888.7279,177.64328,0.9227068,910.44977,4.0537534,0.548763,855.59424,312.2901,0.20863108
1,910.15265,453.57187,0.57680506,854.7632,311.52008,0.76395786,888.384,177.49077,0.9521385,909.49524,3.3743505,0.58816516,855.3963,312.13278,0.20419762
2,909.96533,453.71133,0.57431966,854.5854,311.53375,0.7817155,888.04083,177.41068,0.9400384,909.50586,3.1264238,0.56101614,855.2079,312.0931,0.19985405
3,908.34564,453.3337,0.6725038,853.53815,311.7645,0.8329174,887.235,177.50247,0.95506513,908.5638,3.014532,0.60835546,854.44055,312.18973,0.18764178
4,908.32886,452.56033,0.6663568,853.47955,310.9737,0.8392029,887.3204,177.15895,0.9516537,908.4015,2.6566696,0.57838285,854.364,311.1383,0.19300358
5,909.2372,452.59903,0.66227096,854.35754,310.47266,0.79976606,887.71643,176.56995,0.9363525,908.4634,2.6888914,0.559855,854.8792,310.7129,0.19411144
6,909.2414,452.61392,0.65705156,854.35754,310.93594,0.7972047,887.7279,176.84222,0.9521582,908.5966,2.6970835,0.5687068,854.9733,311.24716,0.19113016
7,907.93463,452.14694,0.6526847,853.2213,310.58057,0.8269742,887.05896,176.67484,0.97593486,908.43994,2.6022377,0.5265621,853.4438,310.94318,0.17274547
8,907.45667,451.92197,0.66074127,852.232,310.57205,0.8403058,886.5752,176.61723,0.98608136,908.54456,2.6153526,0.51003677,852.4963,310.77658,0.18095234
9,909.4949,452.16248,0.5900233,853.6223,310.50293,0.8259952,887.22845,176.30539,0.9490517,908.25653,2.8466454,0.47329977,854.3545,310.5826,0.17899686
10,911.19147,452.54807,0.5744695,855.4011,310.95312,0.76233834,888.0814,176.948,0.9354568,908.63965,2.6012373,0.4701617,855.82227,311.3778,0.19350691
11,910.90607,452.62943,0.5589619,855.3438,311.04926,0.76651853,888.0656,176.98312,0.9479486,908.6303,2.5121193,0.53520304,855.80945,311.49313,0.19619206
12,911.23566,453.33307,0.5385538,855.10547,311.58533,0.75982213,888.39777,177.43611,0.938811,908.6425,2.8274765,0.58263326,855.70044,312.1841,0.20697126
13,912.47534,453.2076,0.552591,855.43945,311.45166,0.7521223,888.6807,176.92984,0.88281775,908.7373,2.74442,0.5555308,855.9377,312.10742,0.20168681
14,913.24396,451.46112,0.6750775,856.5114,310.32828,0.7543848,888.41766,176.07452,0.8750446,910.8942,4.982442,0.3797601,856.82684,310.97873,0.18960983
15,913.70166,450.79727,0.73120517,856.99695,309.51804,0.75080323,888.7252,175.38046,0.8239289,911.4745,4.8854537,0.36340928,857.291,310.24487,0.19482009
16,913.6861,450.32648,0.7194341,857.1368,309.12512,0.75481236,889.35895,175.2734,0.8127368,911.8066,4.834476,0.34649125,857.22473,309.21426,0.18399237
17,913.7639,450.3396,0.70665365,857.2008,309.21307,0.74525607,889.47015,175.12082,0.83167684,911.9272,4.778283,0.33725575,857.29425,309.27707,0.19140008
