scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,755.46844,900.4745,0.7858283,747.1564,732.9139,0.9843338,769.88324,535.43964,0.7103139,782.9857,385.69022,0.8205128,786.89923,207.04248,0.4086063
1,755.67847,900.51776,0.7720332,747.20465,732.8348,0.9917562,769.8167,535.5125,0.65954155,783.13776,385.8921,0.7621474,785.9991,207.06233,0.44528055
2,755.5799,900.5581,0.7724999,747.1901,732.8261,0.97614694,769.8562,535.6224,0.6288515,783.1718,385.84326,0.7852726,786.04803,207.0464,0.45639977
3,755.68976,900.52124,0.8055666,747.19635,732.813,0.98197436,769.87946,535.6755,0.64357054,783.1498,385.88568,0.7869793,785.9528,206.991,0.44618365
4,755.46747,900.55115,0.78674585,747.19324,732.80524,0.97771204,769.7204,535.62646,0.678479,783.06384,385.85416,0.779982,785.91614,206.96358,0.46565485
5,755.5327,900.656,0.8003789,747.19385,732.91925,0.9888466,769.7957,535.75903,0.70831764,783.16907,385.8434,0.80369633,786.6327,207.19833,0.45512575
6,755.59924,900.6241,0.8117845,747.18005,733.04865,0.9847171,769.9083,535.66986,0.706796,783.19165,385.83304,0.81080234,785.94135,207.18408,0.463676
7,755.63446,900.6667,0.809167,747.1371,733.0571,0.9791034,769.8351,535.7368,0.70632917,783.2586,385.7647,0.8528521,785.92474,207.09697,0.45630372
8,755.71265,900.7835,0.78877896,747.30994,733.21497,0.9729393,769.96,535.8154,0.68133116,783.281,386.07773,0.8307478,786.6697,207.30623,0.4750033
9,755.6035,900.69116,0.8207112,747.1446,733.04553,0.99062276,770.45056,535.70953,0.68469083,783.05597,386.09048,0.7973691,785.54004,207.50586,0.4552765
10,755.55444,900.6127,0.8245185,747.0572,733.135,0.9897182,769.8285,535.87115,0.7016701,782.9379,386.0886,0.79407996,786.2483,207.36461,0.4688068
11,755.54816,900.5994,0.83053946,747.1081,733.06573,0.98580086,769.72656,535.9237,0.70446086,782.87036,386.11627,0.7500171,786.2224,207.36281,0.4423706
12,755.4179,900.4488,0.8105392,747.1247,733.13965,0.98559016,770.23004,535.759,0.688783,782.99,385.937,0.8056259,785.4363,207.47322,0.4227587
13,755.4555,900.5458,0.8555463,747.0575,733.1543,0.986912,769.4718,535.82825,0.7446064,782.9087,386.10263,0.7577813,785.44104,207.3383,0.42153642
14,755.4759,900.6486,0.8673329,747.0424,733.28094,0.99112713,769.44275,536.1352,0.7244893,782.7668,386.28146,0.7470024,785.94806,207.56357,0.48683795
15,755.45386,900.6248,0.85965693,747.0062,733.3565,0.9816254,769.39984,536.1046,0.72951835,782.7742,386.28653,0.757625,785.86975,207.6213,0.46536207
16,755.4753,900.619,0.8635168,746.992,733.4072,0.9727327,770.0595,535.8795,0.7219212,782.73517,386.30597,0.8159357,785.80225,207.60677,0.4867573
17,755.47064,900.61176,0.8617187,747.0185,733.23535,0.9900832,769.5238,535.9793,0.7018693,782.90814,386.14688,0.8023414,785.9558,207.55989,0.48806918
