scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.904772,2.5937247,37.340652,-21.972246,1.2192609,38.987408,-20.339144,-0.26093864,42.206303,-18.792286,-1.936693,43.955143,-16.514563,-2.9198875,45.973717
1,-23.902708,2.5992134,37.35985,-21.974974,1.2157344,38.98164,-20.340588,-0.26156503,42.201637,-18.795752,-1.9377447,43.944492,-16.514683,-2.9198148,45.97376
2,-23.919931,2.5943053,37.37766,-21.986212,1.2080439,38.980648,-20.346989,-0.2664801,42.199505,-18.799969,-1.944178,43.9491,-16.521029,-2.926574,45.967648
3,-23.925518,2.5845773,37.374214,-21.999634,1.2059711,38.984104,-20.353388,-0.2705607,42.207077,-18.804356,-1.9470633,43.95163,-16.524376,-2.9262345,45.955772
4,-23.927032,2.579117,37.367947,-22.01104,1.1939063,38.989586,-20.356401,-0.2720394,42.188904,-18.806423,-1.9520981,43.95058,-16.529205,-2.9303863,45.96899
5,-23.928513,2.575082,37.371033,-22.013363,1.1857084,38.983803,-20.358196,-0.27759534,42.18471,-18.80699,-1.9569154,43.953823,-16.528034,-2.9357004,45.975418
6,-23.923609,2.571945,37.37252,-22.010765,1.1858548,38.98136,-20.355831,-0.27908108,42.194023,-18.807001,-1.9569296,43.95371,-16.526691,-2.937983,45.970467
7,-23.92382,2.5661616,37.37578,-22.011765,1.1802192,38.984314,-20.35654,-0.28239927,42.18829,-18.807362,-1.9578257,43.952885,-16.526701,-2.9379714,45.971176
8,-23.9266,2.55469,37.38049,-22.012753,1.1720426,38.991867,-20.358587,-0.2891735,42.194977,-18.811104,-1.9625175,43.960884,-16.527987,-2.939264,45.974358
9,-23.92521,2.5549798,37.37752,-22.01241,1.1718798,38.992493,-20.355255,-0.28784958,42.188213,-18.810205,-1.9623007,43.960533,-16.527746,-2.9399219,45.97269
10,-23.920141,2.5654807,37.376537,-22.009945,1.1780491,38.991604,-20.355782,-0.2858228,42.186714,-18.809528,-1.9620943,43.95973,-16.528082,-2.9404006,45.974087
11,-23.920082,2.5651264,37.376427,-22.008705,1.1780201,38.99211,-20.353317,-0.28561884,42.191307,-18.808962,-1.9620577,43.959408,-16.527693,-2.940913,45.97618
12,-23.91968,2.564489,37.377167,-22.00806,1.1776476,38.994522,-20.354803,-0.28616384,42.18953,-18.808477,-1.9617815,43.95828,-16.52631,-2.9439726,45.977345
13,-23.917686,2.5662117,37.37405,-22.006607,1.178496,38.99258,-20.351912,-0.2831584,42.1981,-18.805899,-1.9607079,43.956615,-16.5263,-2.94261,45.977135
14,-23.918106,2.5775206,37.36895,-22.003464,1.1858828,38.996006,-20.35263,-0.27818984,42.20817,-18.804098,-1.9580234,43.952347,-16.518541,-2.9359305,45.96416
15,-23.901653,2.5898902,37.3732,-21.977386,1.2038125,38.98072,-20.329935,-0.2677687,42.17704,-18.798815,-1.9521002,43.952026,-16.516052,-2.9322283,45.961018
16,-23.902845,2.5834804,37.33821,-21.967133,1.2093159,38.98375,-20.32725,-0.26685202,42.187466,-18.792128,-1.9480654,43.957096,-16.513233,-2.9302826,45.962967
17,-23.89282,2.5953026,37.37178,-21.96452,1.2097543,38.98754,-20.327824,-0.26596558,42.188854,-18.792105,-1.9480493,43.957043,-16.51137,-2.92833,45.96897
