scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,906.69025,357.98492,0.5059471,839.4511,225.14883,0.8348501,851.1343,89.90719,0.86445963,1788.7268,105.0476,0.054287095,1869.7212,423.10574,0.2234896
1,905.14136,358.90402,0.51523936,839.1957,225.70946,0.8464616,851.051,90.43859,0.8100944,1788.6244,105.01187,0.053814758,1869.6213,423.05606,0.25206336
2,906.1667,359.22092,0.55091536,840.20197,225.679,0.8511479,851.59235,90.4117,0.8444847,1788.6997,104.89212,0.05806556,1869.626,423.0253,0.2474839
3,907.7445,359.246,0.53323984,841.8938,225.2984,0.80878264,852.26373,90.26664,0.8471775,1788.6179,105.0673,0.05398568,1869.5768,423.0571,0.2455468
4,908.7984,359.40564,0.51490873,843.57526,225.22482,0.809882,852.7893,90.24615,0.8450488,1788.6592,104.95774,0.055162635,1869.6083,423.0137,0.22623007
5,909.13324,359.78497,0.5317838,844.0111,225.49576,0.8073492,853.32983,90.72716,0.8702341,1788.6046,104.99694,0.056680825,1869.6255,422.94604,0.26998213
6,909.1169,359.79172,0.5291764,843.9868,225.52922,0.807555,853.3039,90.78741,0.86922,1788.7372,104.81445,0.06383424,1869.6694,423.01923,0.26658526
7,909.6138,360.3841,0.51824707,843.8479,226.09895,0.8256058,853.7058,91.15567,0.867065,1788.6381,105.02345,0.054193053,1869.6793,423.005,0.262831
8,910.1047,360.04752,0.5195282,844.5913,225.67435,0.8362207,853.69354,91.2047,0.8571365,1788.5352,105.17524,0.052920062,1869.6312,423.00323,0.2343272
9,909.35785,359.08844,0.5642129,844.30707,224.89557,0.844303,853.7725,89.686165,0.86598194,1788.4955,105.175705,0.052926827,1869.5444,422.90958,0.24697046
10,908.20447,358.74118,0.56720114,843.5675,224.68398,0.8153854,852.7763,89.82778,0.8816589,1788.6514,105.09163,0.055062655,1869.5638,422.98062,0.23514739
11,907.6218,358.35443,0.59359336,842.12366,224.30757,0.80032516,852.592,89.55391,0.8743827,1788.7415,104.95446,0.061087977,1869.5916,422.93304,0.24158646
12,907.51776,357.86407,0.62495273,842.09534,224.20876,0.7936705,852.46655,89.15158,0.8727616,1788.8081,104.84506,0.06401586,1869.5867,422.98648,0.23702449
13,908.12335,357.9162,0.60940814,841.59375,224.35172,0.78569555,852.26196,89.54408,0.87503886,1788.6809,104.92765,0.05944481,1869.4973,423.07455,0.23397632
14,907.30396,358.4145,0.60612595,841.6638,224.30531,0.7807841,852.25525,89.55471,0.8718733,1788.5896,104.931335,0.057866856,1869.5161,423.0576,0.24017514
15,907.443,358.38165,0.6042196,841.66156,224.28088,0.7832263,852.3926,89.599174,0.8766476,1788.584,104.89225,0.05612874,1869.5042,423.08203,0.21842653
16,907.62494,358.33078,0.58165604,842.1819,224.13405,0.7812915,852.75073,89.59033,0.8680753,1788.6038,104.76965,0.0582043,1869.6295,422.94952,0.20340325
17,907.91986,358.36038,0.5709663,843.5212,224.40776,0.7983488,852.52277,89.63444,0.87717426,1788.5736,104.781845,0.060621,1869.7228,423.19366,0.2311357
