timestamp,quat1,quat2
164432724155,"(0.9251708984375, -0.21038818359375, 0.31591796875, -0.00079345703125)","(0.0, 0.0, 0.0, 0.0)"
164432738907,"(0.92510986328125, -0.21044921875, 0.3160400390625, -0.0006103515625)","(0.0, 0.0, 0.0, 0.0)"
164432752249,"(0.9249267578125, -0.210205078125, 0.3167724609375, -0.0010986328125)","(0.0, 0.0, 0.0, 0.0)"
164432763009,"(0.925048828125, -0.210205078125, 0.31646728515625, -0.0009765625)","(0.0, 0.0, 0.0, 0.0)"
164432772751,"(0.9251708984375, -0.20989990234375, 0.31622314453125, -0.00103759765625)","(0.0, 0.0, 0.0, 0.0)"
164432782638,"(0.9251708984375, -0.2099609375, 0.316162109375, -0.00115966796875)","(1.0, 0.000244140625, 0.00115966796875, -0.0013427734375)"
164432793373,"(0.925048828125, -0.2103271484375, 0.3162841796875, -0.00103759765625)","(1.0, 0.0001220703125, 0.0009765625, -0.0010986328125)"
164432803331,"(0.92498779296875, -0.2099609375, 0.31671142578125, -0.00091552734375)","(1.0, 0.00030517578125, 0.00079345703125, -0.001220703125)"
164432813446,"(0.9249267578125, -0.21014404296875, 0.31683349609375, -0.0009765625)","(1.0, 0.00054931640625, 0.0006103515625, -0.00140380859375)"
164432822462,"(0.92498779296875, -0.21063232421875, 0.31622314453125, -0.0015869140625)","(1.0, 0.00067138671875, 0.000732421875, -0.00128173828125)"
164432825840,"(0.92498779296875, -0.21063232421875, 0.31622314453125, -0.0015869140625)","(1.0, 0.00067138671875, 0.000732421875, -0.00128173828125)"
164432831095,"(0.925048828125, -0.210693359375, 0.3160400390625, -0.00164794921875)","(0.99151611328125, 0.125, 0.03594970703125, -0.00146484375)"
164432835218,"(None, None, None, None)","(0.99151611328125, 0.125, 0.03594970703125, -0.00146484375)"
164432837995,"(0.925048828125, -0.210693359375, 0.3160400390625, -0.00164794921875)","(0.99151611328125, 0.125, 0.03594970703125, -0.00146484375)"
164432843077,"(0.92498779296875, -0.210693359375, 0.316162109375, -0.0015869140625)","(None, None, None, None)"
164432845294,"(0.92498779296875, -0.210693359375, 0.316162109375, -0.0015869140625)","(0.99151611328125, 0.12481689453125, 0.03564453125, -0.0010986328125)"
