scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,932.2898,695.6805,0.45182425,905.06226,530.5995,0.7389954,881.2623,341.0165,0.58962303,873.5626,197.40115,1.0,489.03326,1188.5343,0.25036785
1,932.27686,695.73474,0.44687557,905.0037,530.6035,0.7321479,881.281,341.00333,0.589147,873.5027,197.73695,1.0,489.09198,1188.6167,0.24561904
2,931.9202,695.78455,0.40192538,904.9884,530.7271,0.74991745,881.1606,341.2218,0.6482108,873.5202,197.85236,1.0,489.0099,1188.5087,0.26815036
3,946.3362,775.9622,0.43617377,904.92926,530.7356,0.76949644,881.223,341.40482,0.66480976,873.505,197.86136,1.0,488.951,1188.251,0.30124158
4,931.7157,695.89954,0.4461395,904.9595,530.8416,0.76519173,881.097,341.52472,0.7495678,873.5431,198.10857,1.0,489.0017,1188.5947,0.25893283
5,946.0079,775.3744,0.42794183,905.0015,530.69183,0.7953343,881.1611,341.55316,0.698059,873.48193,197.9988,1.0,489.1964,1188.9158,0.20894226
6,931.8635,695.9258,0.43035462,904.9474,530.7057,0.7964175,881.0147,341.68997,0.744122,873.5328,197.91881,1.0,489.20016,1188.9006,0.21228482
7,931.8273,695.7277,0.50373584,905.0494,530.6709,0.7992799,881.0047,341.7171,0.73933107,873.5678,197.83983,1.0,489.17313,1188.9014,0.21620509
8,931.9056,695.3611,0.44887558,904.91003,530.66516,0.7688048,881.1226,341.63266,0.72995275,873.6051,197.80153,1.0,489.17722,1188.81,0.22266345
9,931.7776,695.4505,0.46973664,904.83466,530.6858,0.7733957,881.1584,341.536,0.7445451,873.7027,197.6311,1.0,489.07544,1188.6409,0.2329134
10,931.8865,695.3366,0.46064422,904.70276,530.70844,0.77596885,881.26587,341.56116,0.73443687,873.6896,197.55817,1.0,489.02243,1188.5953,0.24758123
11,931.7754,695.3505,0.45181334,904.7576,530.66864,0.78585887,881.2757,341.57922,0.74568594,873.68506,197.57968,1.0,488.938,1188.4366,0.2921536
12,931.7601,695.24994,0.47207767,904.79114,530.7259,0.7761375,881.1777,341.6344,0.750467,873.64557,197.62833,1.0,489.01727,1188.5123,0.24347645
13,931.752,695.2759,0.46336943,904.7522,530.6262,0.7869189,881.2825,341.56003,0.74725085,873.5977,197.69275,1.0,488.9994,1188.5148,0.27152815
14,931.6439,695.36755,0.48240352,904.7508,530.63354,0.7751875,881.2855,341.59442,0.7464995,873.5644,197.71953,1.0,489.13922,1188.6815,0.24981143
15,931.71313,695.34766,0.4757166,904.71234,530.6917,0.77974564,881.2533,341.5518,0.75214374,873.4456,197.701,1.0,489.13354,1188.7,0.2357286
16,931.7079,695.2992,0.4782887,904.6564,530.69147,0.78180784,881.25183,341.55698,0.74588495,873.4424,197.81085,1.0,489.1734,1188.8567,0.2241665
17,931.6936,695.29736,0.4775192,904.6665,530.67065,0.7863183,881.27905,341.5291,0.75212985,873.51105,197.76704,1.0,489.0742,1188.6028,0.25214
