scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-26.691526,5.949243,35.168736,-24.687826,4.2886367,36.344025,-22.465408,2.8495352,39.24061,-20.605686,1.0116991,41.045425,-19.145823,-0.34976038,42.681293
1,-26.685347,5.958192,35.165707,-24.68232,4.3048964,36.332207,-22.460247,2.8566754,39.247494,-20.605923,1.019257,41.03877,-19.145782,-0.34784812,42.681255
2,-26.683187,5.959648,35.169704,-24.6758,4.300384,36.354065,-22.460644,2.8594594,39.244507,-20.602438,1.0215982,41.042385,-19.143806,-0.3425823,42.681316
3,-26.67848,5.964605,35.170532,-24.674591,4.3115826,36.33209,-22.456387,2.8648455,39.24433,-20.598343,1.0240319,41.042336,-19.142458,-0.3388308,42.68246
4,-26.676054,5.9677477,35.171185,-24.672089,4.3146152,36.333504,-22.454535,2.8688092,39.24485,-20.599247,1.030866,41.04283,-19.14091,-0.33364463,42.684242
5,-26.663862,5.9733114,35.173042,-24.662521,4.322936,36.328888,-22.448433,2.87749,39.252186,-20.596905,1.0438864,41.043304,-19.136625,-0.32561147,42.698795
6,-26.652813,5.9932866,35.177902,-24.628664,4.344086,36.352757,-22.439772,2.9049306,39.236656,-20.591488,1.072131,41.044834,-19.133379,-0.30459556,42.702847
7,-26.629364,6.002462,35.17683,-24.622786,4.3626447,36.337868,-22.429502,2.9364533,39.23461,-20.585365,1.0899477,41.07062,-19.117224,-0.2883537,42.71564
8,-26.625057,6.019533,35.173645,-24.612326,4.3790383,36.36282,-22.422583,2.959375,39.255688,-20.58046,1.114257,41.082527,-19.11199,-0.26563525,42.72927
9,-26.613651,6.034577,35.187527,-24.600271,4.395205,36.36867,-22.408596,2.967484,39.263042,-20.574404,1.1284596,41.07965,-19.102747,-0.24628231,42.730736
10,-26.61406,6.032708,35.187717,-24.602137,4.396698,36.371536,-22.410402,2.9677737,39.266167,-20.572851,1.130137,41.08315,-19.101887,-0.24574901,42.729874
11,-26.623365,6.0306373,35.19771,-24.6051,4.3920293,36.36648,-22.410782,2.9648802,39.260334,-20.573816,1.1273777,41.08182,-19.102142,-0.24692048,42.729458
12,-26.630323,6.016997,35.181046,-24.607437,4.3834276,36.36322,-22.41346,2.959878,39.260048,-20.574804,1.1235577,41.080265,-19.102274,-0.25080606,42.72778
13,-26.632566,6.015509,35.18462,-24.611986,4.3847194,36.36993,-22.410501,2.9603012,39.252735,-20.572357,1.12328,41.08111,-19.098577,-0.24936874,42.724316
14,-26.634398,6.0125933,35.187584,-24.60833,4.378128,36.36167,-22.410458,2.9564962,39.252056,-20.56942,1.1223123,41.07859,-19.099901,-0.25505376,42.727947
15,-26.637562,6.0039067,35.186142,-24.614252,4.370334,36.36074,-22.414082,2.9554346,39.24213,-20.571226,1.1151916,41.078712,-19.097824,-0.25885215,42.7218
16,-26.64269,5.9972577,35.184944,-24.618956,4.3637156,36.35993,-22.41362,2.9532173,39.244934,-20.572739,1.111403,41.07768,-19.098276,-0.26093215,42.720066
17,-26.653334,5.9945397,35.186234,-24.626534,4.362136,36.345276,-22.425686,2.9480002,39.243576,-20.575455,1.1075431,41.07586,-19.106699,-0.2647588,42.721626
18,-26.663643,5.9911485,35.187252,-24.633062,4.3600836,36.343052,-22.426357,2.9435327,39.240967,-20.579191,1.1037655,41.071407,-19.109182,-0.26828143,42.712395
