scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,774.18164,463.65976,0.7170214,761.65985,291.45905,1.0,780.2838,117.12495,0.93563235,805.5479,0.69905853,0.16777368,805.72406,1.5629654,0.2162584
1,774.3405,463.77237,0.74218583,761.51746,291.3462,1.0,780.3338,117.02875,0.92684424,805.4857,0.71645355,0.17716417,805.6812,1.6099014,0.2178978
2,774.3896,463.82632,0.7421711,761.4257,291.30872,1.0,780.2036,117.071106,0.9108797,805.2573,0.96210384,0.1816976,805.4073,1.8382082,0.21534939
3,774.39935,463.81177,0.73945683,761.4232,291.30017,1.0,780.1964,117.026115,0.89566225,805.5349,0.9443865,0.19574566,805.69366,1.8600006,0.21126904
4,774.3941,463.80286,0.74047506,761.4414,291.30573,1.0,780.24786,116.78174,0.89329123,805.51825,0.95293427,0.2054417,805.6776,1.8844233,0.21222158
5,774.3114,463.90085,0.7127434,761.4709,291.27997,1.0,780.24023,117.01513,0.8901142,805.64734,0.85143566,0.17949258,805.80585,1.7314129,0.21184972
6,774.15424,463.9416,0.72540176,761.57477,291.18622,0.99371344,780.26355,117.20713,0.88540506,805.6228,0.85010433,0.18320362,805.78754,1.734416,0.21081789
7,774.02637,463.98505,0.7397617,761.5749,291.2563,0.99907684,780.41455,116.92718,0.8725129,805.6618,0.79444504,0.18791656,805.83844,1.71169,0.21709129
8,774.00867,464.06604,0.7415909,761.63165,291.13864,0.99766654,780.6756,116.500275,0.7650162,805.66406,0.8484993,0.1959557,805.8413,1.7985687,0.20857602
9,774.02795,464.07022,0.72988284,761.50726,291.29,1.0,780.38495,117.207565,0.85372967,805.5962,0.7273407,0.18490376,805.765,1.6302929,0.21607038
10,774.0161,464.06412,0.72755027,761.5257,291.21085,1.0,780.3899,117.21603,0.86015636,805.8901,0.76872444,0.19731836,806.0855,1.6701603,0.21136725
11,774.05304,464.0493,0.7297962,761.52734,291.33127,1.0,780.3782,117.23576,0.8673681,805.88824,0.7680559,0.19589607,806.0882,1.7087612,0.21425988
12,774.0619,464.05304,0.7361595,761.4512,291.34183,1.0,780.50635,117.23812,0.85316044,806.1369,0.8218374,0.186335,806.32697,1.7200842,0.21407115
13,773.9798,463.92142,0.7555065,761.4362,291.288,1.0,780.6837,117.0697,0.83791846,806.2007,0.92832947,0.20266241,806.4028,1.8712654,0.21609741
14,773.8157,463.7746,0.7580867,761.44867,291.24716,0.99708855,780.85693,117.04605,0.84366,806.50195,0.6977949,0.19507736,806.71533,1.6454306,0.20674129
15,773.9139,463.9502,0.76003164,761.4677,291.19183,0.99805593,781.0263,116.918365,0.83582675,806.5136,0.8121891,0.19093008,806.7356,1.7645245,0.21057452
16,773.8584,463.86334,0.757721,761.4428,291.10065,0.9999857,781.1594,116.84251,0.8248843,806.76685,0.6887541,0.20841353,807.00684,1.6254969,0.2104955
17,773.83875,463.85892,0.74304277,761.4978,291.13406,1.0,780.93085,116.89608,0.8635587,806.76294,0.66010857,0.21153963,807.00385,1.6134491,0.2064089
