scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,892.94836,902.148,0.8451579,834.5203,776.93353,0.9510578,810.22424,626.6974,0.88323414,792.4462,502.28052,0.9280137,763.8637,362.60822,0.7970677
1,890.30865,904.57605,0.75191146,834.5321,778.2266,0.98275566,809.9144,627.02747,0.89731616,791.7916,502.9663,0.9463164,763.4467,363.33405,0.8254711
2,876.0087,915.66766,0.83238065,832.2493,781.9775,0.87281543,809.5498,627.95105,0.9376843,790.54095,503.9032,0.9404477,762.21295,363.76004,0.7933289
3,868.94434,922.9233,0.70670736,830.4905,785.61145,0.88423395,808.9907,629.5799,0.931761,789.94885,505.4361,0.926184,761.6072,364.4905,0.7840495
4,864.12225,928.59015,0.7229719,830.68036,787.32776,0.8659533,809.6465,628.6097,0.94383067,790.17267,504.70865,0.94075876,762.0525,364.10132,0.7868579
5,862.4304,927.35077,0.5564482,831.0481,787.72375,0.8397694,810.67303,627.76953,0.9602386,790.91077,504.53198,0.91647273,762.5217,364.06635,0.81118333
6,858.7912,927.7317,0.5835188,830.7599,787.542,0.8605619,811.6818,626.7397,0.9122965,791.2148,503.99463,0.9286848,762.832,363.73886,0.7912518
7,857.2075,927.6906,0.6132286,829.99896,787.07605,0.93149847,811.8042,626.7646,0.91097844,791.8447,503.82953,0.91359603,763.04767,363.8006,0.79810226
8,855.75696,927.3711,0.64579093,829.4848,787.12054,0.894536,812.03107,626.92883,0.90128267,791.949,503.83603,0.8986733,762.4435,364.2199,0.808123
9,854.70245,926.84973,0.46078536,829.1881,786.8528,0.9087439,812.3839,626.48004,0.8579197,792.29254,503.7932,0.8801611,762.8815,364.11533,0.7922869
10,853.17126,927.23883,0.55392313,828.72455,786.6081,0.90973085,812.88367,626.0596,0.8507982,793.4321,503.11804,0.88326424,763.4181,364.2325,0.8051832
11,852.7061,927.33734,0.5633907,828.6429,786.7181,0.9059737,813.9854,626.0426,0.8322823,794.0134,503.5659,0.911686,764.1395,364.5369,0.8034821
12,852.7224,927.34485,0.56309456,828.6194,786.77893,0.89617586,813.9247,625.7971,0.79857194,794.1688,503.65317,0.9200155,764.82574,364.62335,0.7908713
13,852.6909,927.57086,0.5726073,828.54004,786.8338,0.8803201,813.9692,625.95026,0.82068604,794.1344,503.64133,0.92122155,765.15924,364.69257,0.78105134
14,852.53613,927.5702,0.62696356,828.512,786.8772,0.87842554,813.8844,625.9832,0.8156049,794.18585,503.59842,0.9315396,765.4986,364.80942,0.77128786
15,851.7622,927.5407,0.5758776,828.12775,786.7246,0.89661163,813.577,626.1441,0.8240132,794.1549,503.72037,0.925961,765.80206,364.75317,0.77021426
16,850.969,927.49854,0.61299986,827.7712,786.6207,0.8866338,814.0796,626.0012,0.7910679,794.2777,503.74197,0.9268968,766.01544,364.8075,0.7492529
17,848.49805,926.94714,0.5557614,827.3408,785.2289,0.8359079,813.55133,625.7158,0.86161274,794.23035,503.4053,0.9172939,766.08417,364.59155,0.74438053
