scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,885.1832,619.2336,0.7944277,883.27924,458.27042,0.9121593,876.079,302.51373,0.64003533,838.2515,104.38911,0.8522647,851.78534,1.5827684,0.54129523
1,885.0803,619.3542,0.8899712,883.7275,457.95905,0.85380644,875.96387,302.1206,0.6696203,838.2621,104.5785,0.83824944,852.42804,1.407939,0.5348511
2,884.9443,619.2623,0.9067828,884.0173,457.90866,0.89304,875.777,302.2616,0.68860435,839.6348,104.6446,0.87340575,853.20807,0.6669884,0.4808325
3,885.0795,619.08307,0.9305867,883.93005,458.0842,0.9301481,875.793,302.30704,0.66186506,839.0636,104.48664,0.88398373,852.77527,0.90967274,0.52300096
4,885.07855,619.1348,0.9222811,883.874,458.1212,0.96156305,875.62006,302.46973,0.66148204,839.90356,104.52953,0.90552354,853.8493,0.9698324,0.49149352
5,885.2456,619.13196,0.900423,883.7856,457.9683,0.9634477,875.8361,301.96628,0.6327467,839.3467,104.593506,0.8974911,854.01965,0.85949516,0.5026231
6,885.2477,619.21185,0.87876606,883.77295,458.0223,0.95855093,875.52094,302.10904,0.6714801,839.4585,104.4562,0.91553444,854.20624,0.93827915,0.48204416
7,885.2412,619.13165,0.88435185,883.7981,458.04172,0.9562775,875.5013,302.1198,0.6913173,839.404,104.63426,0.9010202,854.2119,1.261817,0.49095824
8,885.2564,619.33215,0.88561875,883.81134,458.03165,0.9604085,875.43585,302.20798,0.6860305,839.89594,104.650475,0.8880753,854.78455,1.6458845,0.47637624
9,885.4163,619.093,0.8917765,883.85156,457.94818,0.9467469,875.43005,302.18082,0.6964749,839.86316,104.75129,0.8794708,855.3298,1.7203732,0.48421004
10,885.3487,619.07324,0.89190465,883.9917,457.8887,0.943269,875.6245,301.97574,0.68639785,840.7701,104.59683,0.8657352,857.00507,1.5766487,0.43252274
11,885.6482,618.8823,0.92411035,884.12976,457.9574,0.954889,875.3656,302.6154,0.66753286,841.31714,104.708786,0.8552342,857.2531,1.6141367,0.4341336
12,885.94135,618.74786,0.9015646,884.3297,457.98645,0.9619769,875.6626,302.18137,0.6453834,841.99274,104.00769,0.8481135,857.5977,1.2363453,0.42631993
13,885.90955,618.74164,0.93402,884.48376,457.86362,0.94786495,875.6958,302.55386,0.62847346,841.7058,103.80586,0.84619635,858.31134,1.8361568,0.41191694
14,885.788,618.83716,0.91763306,884.7889,457.6628,0.92358714,876.45245,301.88965,0.65510166,843.1462,103.23814,0.8969635,860.0194,1.2708788,0.4233732
15,885.7366,618.7334,0.91560876,884.6699,457.76,0.92967933,876.3639,301.90204,0.63875026,842.51953,102.484566,0.909576,859.65356,1.0056868,0.44112983
16,886.1178,619.1573,0.8856274,884.601,458.20804,0.9527591,875.98517,302.54776,0.62412107,841.777,103.59533,0.8672218,858.67084,1.4744368,0.4175181
17,886.11224,619.15515,0.88394266,884.5982,458.21558,0.9491518,875.7204,302.6062,0.6328446,841.56976,103.89993,0.8474512,857.518,1.0605326,0.42006892
