Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-3.69,-898.0,515.0
70.0,-3.81,-898.0,515.0
70.0,-3.94,-898.0,515.0
70.0,-4.0,-897.0,515.0
70.0,-4.06,-897.0,515.0
70.0,-4.13,-897.0,515.0
70.0,-4.19,-897.0,515.0
70.0,-4.19,-896.0,515.0
70.0,-4.19,-896.0,515.0
70.0,-4.19,-895.0,515.0
70.0,-4.19,-895.0,515.0
70.0,-4.19,-895.0,515.0
70.0,-4.19,-895.0,514.0
70.0,-4.19,-894.0,515.0
70.0,-4.19,-894.0,515.0
70.0,-4.19,-894.0,515.0
70.0,-4.19,-894.0,515.0
70.0,-4.19,-894.0,515.0
70.0,-4.19,-894.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-892.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
70.0,-4.19,-893.0,515.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,478.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,478.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-896.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
60.0,-16.69,-897.0,477.0
50.0,-30.94,-916.0,432.0
50.0,-30.94,-916.0,432.0
50.0,-30.94,-916.0,433.0
50.0,-30.94,-916.0,432.0
50.0,-30.94,-916.0,433.0
50.0,-30.94,-916.0,432.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-917.0,433.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-917.0,433.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-917.0,433.0
50.0,-30.94,-917.0,433.0
50.0,-30.94,-917.0,433.0
50.0,-30.94,-917.0,433.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-917.0,432.0
50.0,-30.94,-918.0,433.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,433.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-918.0,433.0
50.0,-30.94,-918.0,432.0
50.0,-30.94,-919.0,433.0
50.0,-30.94,-919.0,433.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,433.0
50.0,-30.94,-919.0,433.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
50.0,-30.94,-919.0,432.0
40.0,-45.94,-966.0,385.0
40.0,-45.94,-966.0,384.0
40.0,-45.94,-966.0,384.0
40.0,-45.94,-967.0,385.0
40.0,-45.94,-967.0,385.0
40.0,-45.94,-967.0,384.0
40.0,-45.94,-967.0,387.0
40.0,-45.25,-966.0,387.0
40.0,-45.25,-966.0,386.0
40.0,-45.25,-966.0,387.0
40.0,-45.19,-966.0,386.0
40.0,-45.13,-966.0,387.0
40.0,-45.13,-966.0,387.0
40.0,-45.06,-966.0,387.0
40.0,-45.06,-966.0,386.0
40.0,-45.0,-966.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-966.0,386.0
40.0,-45.0,-966.0,386.0
40.0,-45.0,-966.0,386.0
40.0,-45.0,-966.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-966.0,386.0
40.0,-45.0,-966.0,386.0
40.0,-45.0,-966.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,387.0
40.0,-45.0,-967.0,386.0
40.0,-45.0,-967.0,386.0
30.0,-60.44,-1031.0,335.0
30.0,-60.38,-1031.0,335.0
30.0,-60.31,-1031.0,336.0
30.0,-60.25,-1032.0,335.0
30.0,-60.19,-1032.0,335.0
30.0,-60.19,-1032.0,336.0
30.0,-60.19,-1032.0,335.0
30.0,-60.19,-1032.0,335.0
30.0,-60.19,-1032.0,336.0
30.0,-60.19,-1033.0,335.0
30.0,-60.19,-1032.0,335.0
30.0,-60.19,-1033.0,335.0
30.0,-60.19,-1033.0,335.0
30.0,-60.19,-1033.0,335.0
30.0,-60.19,-1033.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,336.0
30.0,-60.19,-1034.0,336.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1034.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,336.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
30.0,-60.19,-1035.0,335.0
20.0,-73.5,-1105.0,290.0
20.0,-73.44,-1106.0,290.0
20.0,-73.44,-1106.0,289.0
20.0,-73.37,-1107.0,289.0
20.0,-73.37,-1107.0,289.0
20.0,-73.31,-1108.0,290.0
20.0,-73.31,-1108.0,289.0
20.0,-73.31,-1108.0,289.0
20.0,-73.31,-1108.0,289.0
20.0,-73.31,-1109.0,290.0
20.0,-73.31,-1109.0,290.0
20.0,-73.31,-1109.0,290.0
20.0,-73.31,-1109.0,290.0
20.0,-73.31,-1109.0,290.0
20.0,-73.31,-1110.0,290.0
20.0,-73.31,-1110.0,290.0
20.0,-73.31,-1110.0,290.0
20.0,-73.31,-1110.0,290.0
20.0,-73.31,-1110.0,289.0
20.0,-73.31,-1110.0,290.0
20.0,-73.31,-1111.0,289.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1111.0,289.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1111.0,290.0
20.0,-73.31,-1112.0,289.0
20.0,-73.31,-1112.0,290.0
20.0,-73.31,-1112.0,290.0
20.0,-73.31,-1112.0,290.0
20.0,-73.31,-1112.0,290.0
20.0,-73.31,-1112.0,290.0
20.0,-73.31,-1112.0,289.0
20.0,-73.31,-1112.0,289.0
20.0,-73.31,-1113.0,289.0
20.0,-73.31,-1113.0,289.0
20.0,-73.31,-1113.0,290.0
20.0,-73.31,-1112.0,290.0
20.0,-73.31,-1113.0,289.0
20.0,-73.31,-1113.0,289.0
20.0,-73.31,-1113.0,290.0
20.0,-73.31,-1113.0,290.0
20.0,-73.31,-1113.0,290.0
20.0,-73.31,-1113.0,290.0
20.0,-73.31,-1113.0,289.0
20.0,-73.31,-1113.0,290.0
20.0,-73.31,-1114.0,289.0
10.0,-85.75,-1138.0,244.0
10.0,-85.69,-1138.0,244.0
10.0,-85.69,-1139.0,245.0
10.0,-85.62,-1138.0,244.0
10.0,-85.62,-1139.0,244.0
10.0,-85.62,-1139.0,245.0
10.0,-85.62,-1139.0,244.0
10.0,-85.62,-1139.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1139.0,245.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1139.0,245.0
10.0,-85.62,-1139.0,244.0
10.0,-85.62,-1139.0,245.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1140.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,245.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1141.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
10.0,-85.62,-1142.0,244.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1129.0,288.0
20.0,-73.37,-1130.0,288.0
20.0,-73.37,-1130.0,288.0
20.0,-73.37,-1129.0,287.0
20.0,-73.37,-1130.0,287.0
20.0,-73.37,-1129.0,288.0
