scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,810.86206,973.03766,0.89845556,800.74677,830.76196,0.7529573,791.6411,669.52435,0.82859284,774.6847,536.77893,0.7793784,751.4901,340.96414,0.90933096
1,810.9536,973.6443,0.97689664,800.97363,831.1302,0.8057869,791.66675,669.8401,0.78623974,774.9463,537.83594,0.7080018,751.5101,341.67316,0.8854916
2,810.8414,973.3117,0.9363468,800.9092,831.01733,0.8131327,791.6897,669.75824,0.79557496,774.90967,536.89185,0.7562787,751.58624,341.1771,0.86319727
3,810.903,973.4483,0.9492177,800.7915,831.0121,0.8192766,791.69116,669.8068,0.803583,774.9204,536.8613,0.76122534,751.5302,341.2517,0.85601515
4,810.9343,973.547,0.9227133,800.7778,831.1952,0.82113266,791.5148,670.10736,0.769056,774.98425,537.40753,0.7464377,751.6441,341.3109,0.8697479
5,810.8933,973.43396,0.9376573,800.5877,830.80414,0.8244319,791.7208,669.6792,0.80655414,775.12036,536.88135,0.7607467,751.6777,340.84628,0.8684418
6,810.9353,973.38654,0.9335602,800.7492,831.2607,0.8399883,791.774,670.0308,0.80706865,775.0201,537.28,0.7421896,751.685,341.08414,0.8663097
7,810.99945,973.343,0.93188244,800.7435,831.2338,0.83252513,791.85095,670.0449,0.8082882,775.06165,537.20605,0.7381873,751.67554,341.0957,0.8712078
8,811.0447,973.34283,0.92812884,800.8488,831.34033,0.8232167,792.01373,669.94073,0.81829274,775.1043,537.12463,0.73576826,751.71423,340.89243,0.88950527
9,811.25183,973.4229,0.9645698,800.9968,831.2334,0.8086561,792.0547,670.0414,0.7978824,775.2456,537.3996,0.7268794,751.69586,341.54346,0.89780736
10,811.2742,973.6311,0.93556494,801.0163,831.2915,0.78933203,792.1771,670.1252,0.8009473,775.5117,537.1409,0.7403358,751.76105,341.11505,0.8731443
11,811.2932,973.81433,0.90187275,801.10535,831.4188,0.77782613,792.2182,670.17346,0.792991,775.5115,537.3704,0.7363349,751.7555,341.14124,0.89430565
12,811.3734,974.09576,0.9076687,801.1212,831.6743,0.78827834,792.2297,670.535,0.81116563,775.4745,537.74896,0.70910555,751.7868,341.2995,0.86877716
13,811.43634,974.06506,0.9242545,801.1587,831.61426,0.8063582,792.30255,670.3935,0.83194333,775.88965,537.5438,0.72806966,751.8426,341.33255,0.8931025
14,811.57666,974.00574,0.9331009,801.3544,831.5814,0.79577637,792.4064,670.4284,0.8201813,775.7973,537.88635,0.71265537,751.8617,341.2752,0.8910939
15,811.53894,973.9821,0.9288297,801.4686,831.52496,0.7903402,792.26337,670.3569,0.81853426,775.8621,537.7597,0.70362496,751.88837,341.26178,0.89576554
16,811.5798,973.93884,0.93452734,801.48364,831.5583,0.78310627,792.3963,670.27875,0.8285822,775.8129,537.54364,0.701648,751.9237,341.19366,0.89951324
17,811.7204,973.9601,0.9446212,801.4721,831.4978,0.77585965,792.4341,670.3682,0.8176898,775.75385,537.8783,0.70760316,751.9052,341.5047,0.9050416
