scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,871.40466,641.9602,0.9401488,878.2196,487.9169,0.69554955,866.64453,333.6931,0.70164466,823.1205,183.77267,0.8509666,868.4392,735.62897,0.05966359
1,871.3821,641.9546,0.92842436,878.08954,487.89603,0.69836247,865.8816,333.66983,0.7081727,822.9305,183.04889,0.8618012,868.55066,734.7745,0.061966002
2,871.348,641.9604,0.9588184,878.14056,488.17178,0.69186515,866.63654,333.51477,0.6834442,823.31976,183.03543,0.8154973,868.08484,734.43335,0.06042598
3,871.3751,641.9863,0.9713003,878.18884,488.25418,0.68994725,866.6231,333.5388,0.6660299,823.266,182.98874,0.82715195,868.0174,734.0857,0.060612056
4,871.42426,641.8808,0.95527357,878.21985,488.34146,0.67980844,866.4476,333.7738,0.69571465,823.27924,183.06326,0.80596524,868.9632,734.886,0.06631982
5,871.26294,641.85077,0.94393617,878.308,488.05927,0.6953702,866.62164,333.6209,0.6964261,823.5726,182.78915,0.8092596,868.35986,735.36884,0.060780015
6,871.31995,641.74493,0.9316955,878.47974,487.9576,0.69901997,866.71936,333.60388,0.69750756,823.55835,182.85213,0.80043894,868.4708,735.45984,0.062737375
7,871.3759,641.7274,0.9365029,878.47723,487.9738,0.7040853,866.818,333.69604,0.67715526,823.8559,182.92984,0.8017476,868.697,734.9387,0.06591288
8,871.47455,641.5717,0.88958585,878.5575,488.08997,0.70705855,867.06836,333.3367,0.65300894,824.11285,182.97112,0.79824257,868.6681,734.9459,0.0682669
9,871.44684,641.6375,0.8875396,878.53534,487.96887,0.69734734,866.9199,333.64822,0.6623302,824.0891,182.9693,0.8182467,867.9296,734.80554,0.06351395
10,871.43335,641.6541,0.8924617,878.5284,487.9906,0.6954208,866.7383,333.7851,0.6769736,824.16974,183.00975,0.8043752,867.5105,735.1557,0.061161462
11,871.4379,641.6239,0.8956619,878.55023,487.98773,0.68781626,866.9157,334.00043,0.65712696,824.20685,182.88353,0.8177682,834.9336,287.13184,0.094320625
12,871.50433,641.66296,0.88874763,878.5679,487.93073,0.6930684,866.7163,333.78482,0.6647377,824.07526,182.85373,0.8169866,867.3981,734.37756,0.053206466
13,871.5268,641.7398,0.90275204,878.62506,488.07416,0.7064113,866.6751,333.8614,0.6747835,824.044,183.09354,0.8080942,868.76196,734.6455,0.06336155
14,871.5683,641.7729,0.9131634,878.63275,488.0284,0.70548797,866.8261,333.9486,0.6782954,823.9743,183.05553,0.818781,867.8179,734.7137,0.05713258
15,871.5962,641.79333,0.91386884,878.5544,488.05685,0.7209547,866.7461,334.04788,0.6808619,823.99835,183.13297,0.79798245,868.02026,734.2679,0.057334084
16,871.7668,641.8801,0.9303038,878.6551,488.16516,0.7202654,866.7365,334.01392,0.66975546,823.9894,183.12656,0.7805755,868.37775,734.69775,0.06613699
17,871.85016,641.9145,0.9300771,878.7363,488.0619,0.7223771,866.7133,334.0966,0.68850625,824.063,183.01653,0.7799996,870.3819,733.8526,0.06773479
