scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1021.6463,535.6429,0.38941166,879.6544,475.69263,0.07199967,880.7835,479.35233,0.08027032,859.2431,120.28954,0.6885312,891.3287,20.766638,0.19744913
1,1021.10236,533.9181,0.3632795,877.3262,476.0883,0.20524302,893.6853,17.57177,0.06792509,859.2837,120.35597,0.70166093,890.94977,21.066132,0.18737423
2,869.06665,635.95526,0.79959226,878.49835,476.36682,0.7094458,883.9021,316.7125,0.31833366,857.2029,121.3899,0.6406594,890.1051,22.501091,0.9564336
3,868.14355,636.3816,0.8910095,878.66986,476.29437,0.78351885,882.9497,317.83606,0.5518983,856.2734,120.60974,0.78230596,889.65295,22.382685,1.0
4,868.7601,635.76184,0.9283507,878.77905,475.92584,0.92383945,883.1183,318.23395,0.6875106,857.2307,120.65814,0.8299608,889.4926,21.999844,1.0
5,868.43854,635.81805,0.8499937,878.7611,475.6778,0.8696548,883.2014,318.27823,0.7045343,857.1177,120.313,0.83751047,889.6904,21.973253,1.0
6,868.71936,635.68115,0.8684372,878.8653,475.6218,0.87949187,883.2131,318.33255,0.75837564,857.07275,120.20519,0.83859724,889.3028,21.764977,1.0
7,868.8513,635.72864,0.8877874,878.8541,475.57272,0.88376117,883.3987,318.2593,0.7213434,857.128,120.35415,0.8385326,889.3376,21.91637,1.0
8,868.6134,635.68445,0.90135705,878.6819,475.50327,0.85224676,882.8931,318.22235,0.7301262,857.2131,120.404724,0.85105723,889.1135,21.974897,1.0
9,868.89374,635.7531,0.9025553,878.6719,475.78317,0.8937284,883.2634,318.57693,0.7712008,857.1554,120.47452,0.851289,889.1734,21.881037,1.0
10,868.5589,636.20514,0.9283683,878.4446,476.21475,0.92491287,882.64545,318.77405,0.7817248,856.1993,120.70601,0.87963146,889.53796,22.239786,0.9684506
11,868.4055,636.4587,0.9225153,878.24713,476.3264,0.92675936,882.2018,319.07498,0.77207786,855.49976,121.34848,0.9038219,888.5813,22.595856,1.0
12,868.2492,636.6991,0.9436051,878.16345,476.5492,0.9305974,882.14685,319.0195,0.78299916,855.462,121.680305,0.92237073,888.3218,22.912973,1.0
13,868.485,636.65765,0.9419737,878.3087,476.48264,0.93705124,881.95966,319.03842,0.7920446,855.34143,121.5342,0.92864186,888.1345,22.429062,1.0
14,868.70056,636.6013,0.929854,878.3147,476.50546,0.93081677,881.7943,319.01553,0.7687997,855.2979,121.43014,0.9293773,887.9007,22.426657,1.0
15,868.65515,636.37537,0.9141582,878.4015,476.38022,0.92806834,881.672,319.11417,0.7884927,855.41,121.39002,0.92607516,887.6998,22.348412,1.0
16,868.7348,636.3108,0.9159456,878.38043,476.29764,0.9306096,881.67816,319.1058,0.7980893,855.2574,121.16777,0.91511565,887.47614,22.137455,1.0
17,868.77936,636.29767,0.9180242,878.3797,476.25735,0.9322917,881.65204,319.08426,0.8077812,855.4713,121.28239,0.91352,887.7719,22.157288,1.0
18,868.78687,636.2436,0.9135074,878.26666,476.26035,0.9314267,881.57355,318.99475,0.7848338,855.25964,121.228004,0.9180415,887.3396,22.307913,1.0
