scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,767.6156,834.236,0.6749946,770.06055,674.8226,0.94649386,773.6903,513.3763,0.74753505,754.6572,301.39774,0.92286766,799.2435,203.33974,0.80351233
1,767.73553,834.1604,0.6806991,770.2997,675.0997,0.9496929,773.88165,513.2515,0.7663565,754.8832,301.47232,0.9079277,799.65186,203.30473,0.8188099
2,767.38293,834.0188,0.680629,770.56366,674.72394,0.9110712,774.4446,512.9242,0.7517481,756.10474,300.2959,0.9224877,800.5205,202.72401,0.85475
3,767.02814,833.92645,0.649064,770.7103,674.542,0.926202,774.73157,512.5371,0.76957536,757.438,299.71893,0.9165312,801.6338,202.35066,0.84118503
4,766.9623,833.89465,0.6648334,770.67865,674.5823,0.9347211,774.72656,512.5073,0.7847201,757.9251,299.62573,0.9116424,802.6113,202.59888,0.83286035
5,766.79675,833.9568,0.6687209,770.3662,674.836,0.9432183,774.542,512.90466,0.7559965,757.76385,300.07312,0.9124495,802.8432,203.33669,0.80953515
6,766.9972,833.9603,0.6756989,770.39575,674.74945,0.95752287,774.5064,513.0675,0.7479,757.72736,300.10815,0.9149489,803.4573,203.55168,0.8009112
7,766.99396,833.9404,0.6733376,770.3093,674.8623,0.9421821,774.2622,513.1028,0.7629432,758.143,300.02505,0.9170553,804.18024,203.45331,0.8357335
8,766.8532,833.8987,0.68475187,770.43933,674.6666,0.94172513,774.6008,512.53986,0.7601915,759.1029,299.9539,0.91504806,805.58685,203.20093,0.87054604
9,767.38184,833.8805,0.6856785,770.64764,674.84375,0.9397893,774.62103,512.71405,0.75837994,759.63873,299.69205,0.9012944,806.124,203.08272,0.91176265
10,767.9726,833.877,0.69965255,770.7604,674.88715,0.9557767,774.51306,512.7811,0.77591926,759.60834,299.63037,0.90146905,806.39886,203.2223,0.9112878
11,769.1133,833.9136,0.7054457,770.797,675.1242,0.95136607,774.6363,512.89557,0.7590888,759.7718,299.64438,0.8977035,806.4593,203.23077,0.9226169
12,769.4344,834.0643,0.7177898,770.8456,675.0911,0.9565133,774.73535,513.0529,0.771709,759.4169,299.6224,0.9096635,805.84863,203.23405,0.9107353
13,769.79333,834.19904,0.7068886,770.8161,675.3164,0.9613509,774.4751,513.28595,0.77067095,758.99866,299.65887,0.92892325,805.3319,203.39754,0.9133432
14,769.7339,834.1952,0.6981503,770.60986,675.04645,0.9415334,774.0857,513.37244,0.75158685,758.5687,299.39883,0.9228208,805.2479,203.76468,0.91369355
15,769.7762,834.14856,0.702839,770.72363,675.1428,0.9513568,774.4659,513.3254,0.7855744,759.4557,299.2071,0.9191809,806.1453,202.98059,0.9405649
16,769.84106,834.2684,0.7315662,770.9214,675.039,0.95340854,774.5193,513.38513,0.77812815,759.634,299.30988,0.91216516,806.16626,202.94409,0.92427325
17,769.8168,834.17004,0.7206913,770.9466,674.8747,0.94215554,774.40497,513.25415,0.76170164,759.15845,298.97623,0.92522174,805.7783,202.69588,0.9042821
