Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.56,-114.0,514.0
70.0,-3.69,-114.0,515.0
70.0,-3.75,-114.0,515.0
70.0,-3.81,-114.0,514.0
70.0,-3.88,-114.0,515.0
70.0,-3.94,-113.0,515.0
70.0,-4.0,-114.0,515.0
70.0,-4.0,-114.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,514.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,514.0
70.0,-4.0,-113.0,514.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,514.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
70.0,-4.0,-113.0,515.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-118.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-118.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,478.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,476.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-118.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-118.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-118.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-118.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
60.0,-16.5,-119.0,477.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,433.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,433.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,433.0
50.0,-30.19,-126.0,433.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,433.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,433.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,432.0
50.0,-30.19,-126.0,433.0
