scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.5098,1192.02,0.07472967,109.201225,1159.8065,0.06468947,564.7447,1020.54694,0.054027952,1026.3987,1187.3951,0.024796965,564.9135,1019.91174,0.0586606
1,1025.3164,1191.6274,0.09016795,582.8804,1181.0679,0.061406694,1834.2561,382.01352,0.049040843,1021.73975,1192.8298,0.028651275,568.92505,1019.3857,0.04656114
2,1025.3376,1191.6364,0.08946725,109.63091,1160.0638,0.052275028,110.35399,1161.9413,0.043604158,1026.0834,1191.5372,0.028307274,568.9926,1019.4184,0.041842084
3,1025.2957,1191.6161,0.0899867,113.255104,1159.6019,0.090470046,114.08328,1161.4744,0.048525244,1021.69965,1192.7821,0.028557874,565.12256,1019.89905,0.050933532
4,1025.2804,1191.5361,0.09174831,110.34194,1160.4346,0.03873778,1873.928,234.95132,0.049660694,1026.0195,1191.4407,0.029645963,565.2665,1019.95135,0.05688388
5,1025.2871,1191.2827,0.10663224,1367.7244,1177.6608,0.047378026,1874.3634,235.24084,0.03862004,1022.1602,1192.4938,0.03527003,597.8112,1186.0697,0.025540588
6,1025.4996,1188.5563,0.10888659,583.5447,1180.5789,0.055790134,1873.8647,234.75409,0.047833495,1022.27606,1192.305,0.037780084,568.9501,1019.5542,0.03362751
7,1025.3037,1191.4012,0.1070407,113.489716,1160.4774,0.073337026,1873.7334,234.89685,0.04915737,1022.04755,1192.6238,0.032724753,565.0885,1019.9632,0.032612536
8,1025.6262,1191.9586,0.08564239,110.651764,1160.9225,0.062241916,1873.9471,234.62442,0.045298442,1021.73047,1193.2112,0.021588938,565.2627,1020.05853,0.060624838
9,1025.5011,1188.5966,0.117134705,114.50258,1159.6472,0.10884581,1873.8348,234.68684,0.045774665,1022.4707,1192.156,0.041043676,114.3439,1162.5415,0.031335577
10,1025.5131,1188.5978,0.1116805,1022.27655,1191.5365,0.038017973,1873.8285,234.82033,0.04574947,122.05879,1177.3098,0.036978077,565.0901,1019.9472,0.0381365
11,1025.2985,1190.841,0.11750831,583.90314,1180.1809,0.06106191,1873.8763,234.70412,0.046892583,1022.4324,1192.0995,0.038439102,565.26495,1019.88696,0.030657994
12,1025.4424,1188.576,0.11307362,1022.2419,1191.526,0.03929006,1831.1315,377.55533,0.065313935,1022.3644,1192.1985,0.039692413,565.3207,1019.8175,0.05555492
13,1025.5292,1188.6292,0.107208654,1022.2609,1191.5006,0.038908392,1831.1366,377.3895,0.06529266,1022.393,1192.2485,0.034327563,504.94077,1015.5211,0.044822354
14,1025.335,1191.1041,0.114625506,569.27704,1012.5577,0.034703434,565.1571,1020.4312,0.046088994,1022.4218,1192.2789,0.034161277,565.32355,1019.8366,0.07792053
15,1025.5651,1188.5894,0.099906564,1022.13873,1191.7573,0.0350017,1830.6637,376.9146,0.04577942,122.68984,1179.3721,0.037257425,568.7253,1019.26337,0.036006477
