scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,955.95526,656.89606,0.5218757,939.10077,490.6612,0.8147769,902.6985,305.3172,0.62895775,884.0906,163.01337,1.0,904.3156,304.22665,0.20575307
1,955.96936,656.96967,0.5004804,939.10425,490.37485,0.8033026,902.87054,304.78467,0.72693616,883.9733,163.11543,1.0,883.79974,163.878,0.19669338
2,955.9177,657.0134,0.5400376,939.16296,490.18036,0.80163264,902.7889,304.86612,0.73516726,883.91675,163.0793,1.0,883.5282,164.01476,0.21320276
3,955.97754,656.98755,0.4857243,939.1224,490.41675,0.8157556,902.8049,304.6108,0.7224364,883.92725,163.05603,1.0,883.50037,164.01367,0.21085359
4,955.9886,657.0452,0.4886016,939.08923,490.68863,0.81056446,902.9811,304.63315,0.68241805,883.89166,163.06949,1.0,883.51404,163.99089,0.21679305
5,956.0486,657.23724,0.4252334,939.2812,490.61703,0.79895866,902.97156,304.71207,0.7072524,883.8283,163.22859,1.0,883.51227,164.15005,0.22675201
6,956.1375,657.2284,0.37336388,939.304,490.74487,0.81651926,903.088,304.5271,0.7147437,883.6559,163.38419,1.0,883.2048,164.2761,0.23443533
7,966.29816,744.3984,0.3686816,939.3516,490.77777,0.83143836,902.6904,304.72946,0.6987627,883.6707,163.31793,1.0,883.3146,164.19408,0.23630458
8,965.93365,744.4673,0.40809098,939.252,490.735,0.82308686,902.9262,304.8228,0.6986978,883.6814,163.21623,1.0,883.3808,164.01627,0.24550675
9,956.13135,657.1784,0.3640107,939.37335,490.83887,0.80538005,903.06824,304.7448,0.7019566,883.6852,163.50696,1.0,883.4682,164.20241,0.19384114
10,966.06055,744.57465,0.40181386,939.4335,490.7643,0.8168868,903.07623,304.70154,0.7015957,883.6785,163.24823,1.0,904.2689,303.3229,0.1954938
11,966.07214,744.7147,0.4004523,939.2701,490.51172,0.82676685,902.6766,304.88702,0.7191687,883.6953,163.2473,1.0,883.4651,164.0312,0.19901457
12,966.0971,744.8869,0.41129965,939.4778,490.78314,0.83368415,902.97296,304.81702,0.7026866,883.67554,163.28197,1.0,904.1432,303.46225,0.20499898
13,966.22034,744.6576,0.4036021,939.5409,490.5999,0.8430751,902.3414,305.20172,0.72311443,883.74524,163.03296,1.0,883.5137,163.83571,0.18415295
14,965.5905,744.8255,0.41281578,939.71606,490.70538,0.84631884,902.447,305.13788,0.7073375,883.8534,162.89996,1.0,903.8522,303.753,0.18467954
15,966.58563,744.7704,0.40637115,939.73615,490.82272,0.837919,902.59564,305.14413,0.687161,883.827,163.29144,1.0,903.9729,303.8726,0.21101926
16,966.7208,744.7502,0.4097954,940.0166,490.50845,0.8626916,902.73566,305.3216,0.62272125,883.9034,162.87527,1.0,904.0374,303.85474,0.23196203
17,966.3885,744.94525,0.41678062,939.79706,490.91183,0.83901405,902.579,305.1945,0.69155025,883.8908,163.00848,1.0,903.9021,303.84085,0.19289938
