scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1794.3961,1184.297,0.027688995,1791.5896,1185.3785,0.06696007,1792.7991,1185.3057,0.052482475,1791.9238,1185.8336,0.0707815,1791.8131,1185.6443,0.028678497
1,1794.379,1184.2344,0.02719413,1791.5337,1185.3903,0.067055844,1792.7352,1185.3175,0.05168409,1791.8561,1185.8472,0.07016678,1791.7456,1185.6698,0.029707883
2,1794.3013,1184.2593,0.027615469,1791.4742,1185.4022,0.06793657,1792.6469,1185.3585,0.051972926,1791.7999,1185.8599,0.070193164,1791.6813,1185.6768,0.0319504
3,1794.2882,1184.2987,0.027760793,1791.5016,1185.4146,0.06847251,1792.6567,1185.378,0.051872533,1791.8275,1185.8737,0.07088116,1791.7048,1185.6885,0.032367356
4,1792.5066,1186.6395,0.03099507,1791.4913,1185.4094,0.0716241,1792.5667,1185.4424,0.05100829,1791.8247,1185.8755,0.071954235,1791.6704,1185.6915,0.03835387
5,1794.224,1184.2672,0.027834414,1791.4198,1185.3867,0.06867733,1792.559,1185.3627,0.051258784,1791.7382,1185.8452,0.07090605,1791.6072,1185.668,0.033350196
6,1794.2638,1184.2208,0.027462233,1683.258,926.50903,0.06963781,1792.5706,1185.3401,0.051498216,1791.7194,1185.8445,0.06962021,1791.5973,1185.6709,0.031438787
7,1794.2822,1184.2048,0.027339207,1791.4121,1185.3866,0.06727831,1792.5896,1185.3354,0.051532812,1791.7284,1185.8435,0.06932533,1791.6094,1185.6687,0.030679684
8,1794.3441,1184.215,0.027656369,1791.4707,1185.4132,0.067196466,1792.6863,1185.3594,0.05191584,1791.7908,1185.8732,0.0699288,1791.669,1185.7041,0.0299996
9,1794.4336,1184.1527,0.026795762,1683.2993,926.63477,0.06811821,1792.7596,1185.3217,0.052123588,1791.8391,1185.8838,0.0683396,1683.7686,926.8815,0.03195085
10,1794.4045,1184.2001,0.026993075,1791.5342,1185.4265,0.06663383,1792.7383,1185.3435,0.051818177,1791.8495,1185.8907,0.06916993,1683.7452,926.94116,0.028054722
11,1794.3838,1184.2124,0.027155567,1683.3962,926.47736,0.0799503,1792.7266,1185.3347,0.051719032,1791.8497,1185.876,0.06896898,1683.8236,926.86694,0.032053694
12,1794.3583,1184.237,0.02695024,1683.5219,926.4946,0.08703126,1792.6998,1185.3087,0.051328547,1791.8428,1185.8586,0.06970942,1683.9445,926.88477,0.03153774
13,1794.385,1184.1797,0.026731197,1683.3873,926.49475,0.080145866,1792.7057,1185.3302,0.051622365,1791.8191,1185.8717,0.069202825,1683.8148,926.87585,0.029509082
14,1794.3881,1184.1421,0.02646689,1683.3759,926.573,0.07784677,1792.6896,1185.3254,0.05141997,1791.7928,1185.8712,0.06818757,1683.8671,926.8658,0.036828723
15,1794.2881,1184.1177,0.026846757,1683.3414,926.6676,0.07150923,1792.5536,1185.3225,0.051244184,1791.6354,1185.8411,0.0694573,1683.8181,926.9675,0.0381288
