timestamp,raw,volts,angle
120650868588,2921,0.5476875,-133.1632502470363
120650890757,2975,0.5578125,-132.5398420996131
120650918009,2974,0.557625,-132.55138669493576
120650940282,2933,0.5499375,-133.02471510316448
120650961711,2996,0.56175,-132.29740559783744
120650984598,2994,0.561375,-132.32049478848273
120651011257,2982,0.559125,-132.45902993235455
120651031980,2952,0.5535,-132.8053677920341
120651053667,2930,0.5493750000000001,-133.05934888913242
120651075817,2999,0.5623125,-132.26277181186947
120651098723,3003,0.5630625,-132.21659343057888
120651120012,2927,0.5488125,-133.0939826751004
120651141514,2975,0.5578125,-132.5398420996131
120651163588,2974,0.557625,-132.55138669493576
120651185658,2922,0.547875,-133.15170565171366
120651206815,2921,0.5476875,-133.1632502470363
120651228305,2997,0.5619375,-132.28586100251476
120651249701,2933,0.5499375,-133.02471510316448
120651273263,2967,0.5563125,-132.63219886219431
120651294720,2967,0.5563125,-132.63219886219431
120651315807,2996,0.56175,-132.29740559783744
120651338304,2914,0.546375,-133.24406241429486
120651360604,2992,0.561,-132.34358397912803
120651382152,2936,0.5505,-132.9900813171965
120651403916,2958,0.554625,-132.7361002200982
120651425347,2940,0.55125,-132.94390293590592
120651447220,2999,0.5623125,-132.26277181186947
120651469428,2918,0.547125,-133.19788403300424
120651490371,2991,0.5608125,-132.3551285744507
120651512271,2954,0.553875,-132.78227860138878
120651535972,2951,0.5533125,-132.81691238735675
120651557201,2932,0.54975,-133.03625969848713
120651577647,2999,0.5623125,-132.26277181186947
120651599177,2921,0.5476875,-133.1632502470363
120651620718,2926,0.548625,-133.10552727042304
120651642504,2971,0.5570625,-132.58602048090373
120651664745,2965,0.5559375,-132.65528805283964
120651685766,2922,0.547875,-133.15170565171366
120651708957,3005,0.5634375,-132.19350423993356
120651731982,2926,0.548625,-133.10552727042304
120651753446,2933,0.5499375,-133.02471510316448
120651775576,2961,0.5551875000000001,-132.70146643413023
120651797484,2986,0.559875,-132.41285155106394
120651818775,2926,0.548625,-133.10552727042304
120651838854,2917,0.5469375,-133.2094286283269
120651859212,2999,0.5623125,-132.26277181186947
120651881407,2943,0.5518125,-132.90926914993796
120651903768,2955,0.5540625,-132.77073400606614
120651927539,2983,0.5593125,-132.4474853370319
120651947724,3002,0.562875,-132.22813802590153
120651969887,2927,0.5488125,-133.0939826751004
120651991310,2983,0.5593125,-132.4474853370319
120652011451,2976,0.558,-132.52829750429046
120652031334,2957,0.5544375,-132.74764481542084
120652052658,2923,0.5480625,-133.14016105639098
120652072586,2918,0.547125,-133.19788403300424
120652092458,3002,0.562875,-132.22813802590153
120652113178,2995,0.5615625,-132.3089501931601
120652133295,2942,0.551625,-132.9208137452606
120652153787,2951,0.5533125,-132.81691238735675
120652176132,2938,0.550875,-132.96699212655122
120652196180,3000,0.5625,-132.25122721654682
120652217095,2924,0.54825,-133.12861646106833
120652236481,2926,0.548625,-133.10552727042304
120652256246,2968,0.5565,-132.62065426687167
120652279104,2965,0.5559375,-132.65528805283964
120652299447,2986,0.559875,-132.41285155106394
120652319003,2916,0.54675,-133.22097322364954
120652338744,2914,0.546375,-133.24406241429486
120652359019,2990,0.560625,-132.36667316977335
120652381750,2949,0.5529375,-132.84000157800205
120652401565,2963,0.5555625,-132.67837724348493
120652421887,2932,0.54975,-133.03625969848713
120652442491,2997,0.5619375,-132.28586100251476
120652463326,3008,0.5640000000000001,-132.15887045396562
120652483694,2928,0.549,-133.08243807977772
120652503614,2940,0.55125,-132.94390293590592
120652523473,2957,0.5544375,-132.74764481542084
120652543526,2934,0.550125,-133.01317050784183
120652563113,3002,0.562875,-132.22813802590153
120652582741,2916,0.54675,-133.22097322364954
120652603648,2921,0.5476875,-133.1632502470363
120652623545,2981,0.5589375,-132.4705745276772
120652643811,2953,0.5536875,-132.79382319671146
120652664495,2973,0.5574375,-132.5629312902584
120652686115,2917,0.5469375,-133.2094286283269
120652708612,2999,0.5623125,-132.26277181186947
120652731754,2936,0.5505,-132.9900813171965
120652753627,2975,0.5578125,-132.5398420996131
120652775277,2947,0.5525625,-132.86309076864734
120652796166,2990,0.560625,-132.36667316977335
120652818023,2915,0.5465625000000001,-133.2325178189722
120652838408,2919,0.5473125,-133.1863394376816
120652859658,2989,0.5604375,-132.378217765096
120652882396,2957,0.5544375,-132.74764481542084
120652904063,2932,0.54975,-133.03625969848713
120652925439,3000,0.5625,-132.25122721654682
120652947343,3001,0.5626875,-132.23968262122418
120652968988,2918,0.547125,-133.19788403300424
120652989199,2981,0.5589375,-132.4705745276772
120653010046,2959,0.5548125,-132.72455562477555
120653033596,2975,0.5578125,-132.5398420996131
120653053847,2918,0.547125,-133.19788403300424
120653075910,3003,0.5630625,-132.21659343057888
120653099130,2929,0.5491875,-133.0708934844551
120653121838,2962,0.5553750000000001,-132.68992183880758
120653146224,2968,0.5565,-132.62065426687167
120653167364,2921,0.5476875,-133.1632502470363
120653190151,2917,0.5469375,-133.2094286283269
120653212010,3003,0.5630625,-132.21659343057888
120653232729,2937,0.5506875,-132.97853672187387
120653254341,2965,0.5559375,-132.65528805283964
120653278362,2979,0.5585625,-132.49366371832252
120653301858,2920,0.5475,-133.17479484235895
120653322444,2917,0.5469375,-133.2094286283269
120653344258,2986,0.559875,-132.41285155106394
120653366152,2956,0.55425,-132.7591894107435
120653389460,2950,0.553125,-132.8284569826794
120653410579,2987,0.5600625,-132.4013069557413
120653433845,2919,0.5473125,-133.1863394376816
120653455128,3003,0.5630625,-132.21659343057888
120653478477,2948,0.55275,-132.85154617332472
120653501426,2944,0.552,-132.8977245546153
