timestamp,quat1,quat2
103136024362,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136031997,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136036944,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136042329,"(0.723876953125, -0.03350830078125, 0.69696044921875, 0.0)","(None, None, None, None)"
103136044860,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136051788,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136055625,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136063041,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136068100,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136074347,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.0, 0.0, 0.0, 0.0)"
103136080644,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136085265,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136090977,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136095169,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136102292,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136105702,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136112977,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136116539,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136124118,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136127665,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(1.0, 0.0, 0.0, 0.0)"
103136134511,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.0262451171875, 0.0)"
103136138130,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.0262451171875, 0.0)"
103136144323,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136148132,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136154750,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136161761,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136166494,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136173662,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136177379,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136184612,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136188489,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136194892,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
103136201193,"(0.723876953125, -0.03350830078125, 0.68914794921875, 0.0)","(0.9969482421875, -0.07379150390625, -0.02630615234375, 0.0)"
