scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,852.5451,692.31226,0.95611936,846.1055,543.0727,0.86357886,829.2918,385.94305,0.8654487,822.22705,258.04395,0.87304425,802.64014,100.898155,1.0
1,853.4788,693.28455,0.9412757,846.15686,543.29193,0.86110616,829.7175,385.94043,0.82192165,822.45966,257.89722,0.8590966,802.88885,100.71497,1.0
2,853.52563,697.9904,0.88036764,847.21686,545.25433,0.85936546,830.42017,386.252,0.82098174,823.5046,257.94894,0.85178167,803.5888,101.06151,1.0
3,853.8716,698.2213,0.86733115,847.6672,545.02313,0.85232604,831.2312,385.82553,0.8170664,824.4607,257.2002,0.81727546,804.28314,100.10952,1.0
4,855.679,698.87256,0.88616824,848.11993,544.9108,0.8450669,831.927,385.63174,0.7938669,824.72485,257.02124,0.8077187,804.44275,100.08713,1.0
5,858.2596,699.74854,0.9471054,848.7657,545.35583,0.89416105,832.5814,385.6999,0.7941227,824.9677,257.13986,0.801822,804.61176,100.0893,1.0
6,859.5469,700.07776,0.971338,849.19794,545.63586,0.92574644,832.8691,385.73297,0.77955705,825.6437,256.5906,0.7821859,804.8088,100.10617,1.0
7,860.929,700.5,0.9728904,849.5301,545.5168,0.93803746,833.65686,385.64957,0.7871592,826.8736,256.29062,0.8126353,806.0489,99.56787,1.0
8,862.18604,700.55554,0.9071365,849.86554,546.05505,0.93556166,833.7163,385.70987,0.7809616,827.14056,256.4133,0.8154033,806.02136,99.561646,1.0
9,865.7706,700.34625,0.9050873,849.84784,545.9695,0.93555886,833.6813,385.77698,0.8273712,826.851,256.2723,0.8279796,806.16223,99.47957,1.0
10,865.8256,700.32056,0.91442496,849.7811,545.9355,0.9325671,833.87897,385.89807,0.80721706,827.16754,256.43674,0.82062197,806.1959,99.5665,1.0
11,866.9251,700.6251,0.9280502,849.84406,546.14886,0.93812937,833.92163,386.00742,0.8217162,827.43555,256.45734,0.81564444,806.2949,99.52805,1.0
12,868.3697,700.5912,0.9374387,849.90576,546.2136,0.9377823,833.94324,386.05084,0.79943234,827.62683,256.47977,0.8123714,806.4297,99.479195,1.0
13,868.8219,700.6542,0.9289274,850.24774,546.2202,0.9417861,834.1343,386.0307,0.81142384,827.83777,256.45352,0.8092838,806.782,99.44454,1.0
14,868.9532,700.6415,0.91804767,850.2882,546.2414,0.93876445,834.3014,386.02707,0.8032701,828.1383,256.37387,0.8099839,807.046,99.448265,0.98892814
15,869.14417,700.6195,0.9139757,850.27045,546.2969,0.9503383,834.38446,386.07846,0.8055159,828.3458,256.45743,0.80453104,807.155,99.56744,0.9881957
16,869.41815,700.6252,0.90393573,850.3466,546.39,0.9574455,834.493,386.0961,0.8161188,828.45514,256.54874,0.8059399,807.28156,99.71127,0.97624433
17,869.4128,700.6254,0.9071849,850.31793,546.37683,0.9504839,834.4741,386.08047,0.80632025,828.341,256.53406,0.810983,807.37616,99.657616,0.9792684
