scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1060.7856,552.6597,0.650539,922.18085,553.63763,0.64984477,909.7091,420.39398,0.67127085,889.016,211.02881,0.87962174,910.205,102.82658,0.8909053
1,1061.1035,553.09326,0.6770343,922.12885,553.9185,0.6752188,909.9592,420.59088,0.6811728,888.7745,211.44925,0.8931068,909.7297,102.73094,0.89931357
2,1061.0721,553.10034,0.67504764,922.3743,554.25665,0.69509727,910.1462,420.6631,0.6990187,888.99506,211.17952,0.88309276,910.1702,103.08357,0.89951885
3,1061.0939,553.09576,0.67943966,922.7012,554.42773,0.7031148,910.2358,420.91132,0.710863,888.92255,211.34625,0.8856335,910.03796,103.06489,0.9043303
4,1061.1145,553.10406,0.6857215,922.9105,554.7066,0.6984547,910.2989,420.89655,0.7136098,888.9679,211.2988,0.8932264,910.23517,103.08793,0.9084599
5,1061.0808,553.12476,0.6585856,922.7678,554.85864,0.7261996,910.2335,421.0208,0.7081762,888.9512,211.61864,0.90277475,910.295,103.481224,0.86795694
6,1061.0653,553.1137,0.6717608,922.4416,554.3973,0.7050942,910.2081,421.04382,0.7104847,888.99945,211.58623,0.898875,910.2457,103.518585,0.8720985
7,1061.0554,553.07184,0.6653306,922.02356,554.06665,0.6913283,910.14813,420.8656,0.69794226,888.8956,211.18947,0.9028164,910.15027,103.24026,0.89772666
8,1061.1893,553.093,0.665991,922.21326,553.9857,0.68967193,910.04016,420.64075,0.7123206,889.07697,211.23654,0.8945126,910.34344,103.21525,0.92515665
9,1060.8055,553.3914,0.6736197,922.18555,554.4189,0.6999368,910.1167,420.7007,0.7148106,889.0094,211.28217,0.88913405,910.404,103.2106,0.9033004
10,1060.8589,553.39307,0.6772001,921.9805,554.095,0.68405837,910.08844,420.71576,0.721361,889.0061,211.24396,0.8989398,910.3313,103.260605,0.90105456
11,1060.8187,553.37,0.671272,922.04004,554.45233,0.6890362,910.1292,420.74152,0.70492953,889.2671,211.2275,0.9041787,910.488,103.258316,0.9163656
12,1060.8215,553.3822,0.66573656,922.0168,554.1912,0.6955167,910.12524,420.8031,0.72463405,888.9679,211.30115,0.89130914,910.3858,103.22732,0.9135525
13,1060.7759,553.35944,0.6677679,921.7477,554.0329,0.69661945,910.0657,420.62073,0.6887648,889.0234,211.4598,0.9000286,910.2925,103.14837,0.9318581
14,1060.7296,553.4312,0.6562547,921.8681,554.0228,0.69987226,909.98267,420.53717,0.67891437,888.9169,211.42398,0.8970923,910.2352,103.00093,0.92526513
15,1060.7124,553.3542,0.6618811,921.8228,553.8938,0.6907855,909.8854,420.529,0.67034423,888.90356,210.99211,0.89621854,910.25354,102.84215,0.94200313
16,1060.8369,553.1834,0.6731747,921.8381,553.84607,0.695407,909.875,420.233,0.67576236,889.1687,210.80553,0.9025841,910.22284,102.76901,0.9517736
17,1060.9976,553.3417,0.6711404,922.01276,554.2538,0.70430773,910.26636,420.49252,0.69677097,889.174,211.07167,0.8976064,910.2657,103.23234,0.9132635
