Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.5,-16.0,516.0
70.0,-3.63,-16.0,515.0
70.0,-3.75,-16.0,516.0
70.0,-3.81,-16.0,516.0
70.0,-3.88,-16.0,515.0
70.0,-3.94,-16.0,515.0
70.0,-4.0,-16.0,515.0
70.0,-4.13,-16.0,516.0
70.0,-4.13,-16.0,516.0
70.0,-4.19,-16.0,516.0
70.0,-4.25,-16.0,516.0
70.0,-4.31,-17.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,515.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,515.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,515.0
70.0,-4.31,-16.0,516.0
70.0,-4.31,-16.0,515.0
70.0,-4.31,-16.0,516.0
70.0,-4.38,-16.0,516.0
70.0,-4.38,-16.0,516.0
70.0,-4.44,-16.0,516.0
70.0,-4.44,-16.0,516.0
70.0,-4.5,-16.0,516.0
70.0,-4.5,-16.0,516.0
70.0,-4.5,-16.0,516.0
70.0,-4.5,-16.0,515.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,478.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,478.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-17.0,478.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-17.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
60.0,-17.19,-18.0,477.0
50.0,-31.37,-18.0,432.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,432.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,432.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,432.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,432.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
50.0,-31.37,-18.0,433.0
