Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.88,-139.0,514.0
70.0,-4.0,-139.0,514.0
70.0,-4.13,-139.0,515.0
70.0,-4.19,-139.0,514.0
70.0,-4.25,-139.0,514.0
70.0,-4.31,-139.0,514.0
70.0,-4.31,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,515.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.38,-139.0,514.0
70.0,-4.31,-139.0,514.0
70.0,-4.31,-139.0,515.0
70.0,-4.38,-139.0,515.0
70.0,-4.44,-139.0,515.0
70.0,-4.44,-139.0,515.0
70.0,-4.5,-139.0,514.0
70.0,-4.5,-139.0,515.0
70.0,-4.56,-139.0,514.0
70.0,-4.56,-139.0,515.0
70.0,-4.56,-139.0,515.0
70.0,-4.56,-139.0,515.0
70.0,-4.56,-139.0,515.0
70.0,-4.56,-139.0,514.0
70.0,-4.56,-139.0,515.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,476.0
60.0,-17.25,-145.0,477.0
60.0,-17.25,-145.0,477.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,432.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,433.0
50.0,-31.37,-152.0,432.0
