scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,942.84924,409.2204,0.67004013,903.8147,261.57718,0.82558614,939.66046,129.16077,0.8237762,56.70048,362.1404,0.028967293,904.5013,262.39673,0.1971349
1,943.8097,409.43652,0.6776021,904.6095,261.5629,0.79654837,940.12964,129.11423,0.84371483,56.685177,362.08774,0.028904,905.16876,262.3978,0.20390956
2,945.5136,409.89505,0.6719343,905.6585,262.25327,0.73187226,940.53577,129.23439,0.8569036,56.73226,362.12262,0.029024292,905.63104,262.30963,0.17734863
3,945.8695,410.18823,0.7298894,906.086,262.30917,0.722821,941.0297,129.3469,0.8717436,307.26822,170.73486,0.04097395,906.2039,262.3516,0.1683002
4,948.14246,410.55057,0.86085856,906.7369,262.55194,0.69024074,941.6628,129.5217,0.8598398,307.36093,170.77065,0.035682682,907.32477,262.6244,0.15258038
5,947.92206,410.51697,0.88328123,906.71075,262.52448,0.68997484,941.75256,129.71878,0.836081,307.3947,170.82056,0.035244156,907.30096,262.60513,0.15208142
6,948.0149,410.847,0.8764394,906.70215,262.9471,0.6750891,941.8333,129.95818,0.82992214,307.43555,170.8405,0.037330143,907.29926,263.03726,0.13991027
7,948.04297,410.63824,0.8927513,906.7274,262.40698,0.6731335,941.7976,129.70392,0.8382888,307.37317,170.8017,0.04044312,907.28986,262.47836,0.16782571
8,948.1188,410.4647,0.88319093,906.8088,262.44156,0.6712987,941.7286,129.55598,0.86131746,307.3409,170.76866,0.038879436,907.36786,262.49863,0.16376123
9,947.7409,410.49097,0.8641731,906.6815,262.48047,0.67725855,941.7645,129.52792,0.84963274,307.14545,170.55049,0.050877042,907.24695,262.53763,0.15550426
10,946.8859,410.53668,0.78659105,906.1486,262.2878,0.6878715,941.4546,129.56697,0.85779434,307.50323,171.00627,0.03555946,906.73114,262.3382,0.16170375
11,945.9525,409.9335,0.71063465,905.8539,261.7591,0.7499032,940.96875,129.14189,0.8565225,56.877335,362.19214,0.0294648,906.18256,262.03976,0.14342676
12,945.23773,409.43756,0.67494404,905.76074,261.5523,0.7596748,940.96436,129.14882,0.8563539,56.84455,362.1756,0.031565726,906.0679,261.85083,0.16158536
13,946.5722,409.30115,0.70811015,906.2708,261.25015,0.73583096,941.2789,129.15018,0.87693095,307.31744,170.56612,0.045651264,906.64197,261.53943,0.1504927
14,949.131,410.56732,0.84573156,908.4321,262.48373,0.7614709,942.8329,129.98393,0.8380778,308.00668,163.16196,0.040676914,908.8953,262.38947,0.10593354
15,950.3289,411.29648,0.85159445,909.5992,263.30154,0.822389,944.6199,130.02179,0.89559144,308.08826,163.3034,0.033773847,910.0452,264.03107,0.07341319
16,949.4154,411.2695,0.85481864,909.09515,263.1862,0.78536785,944.4856,129.93782,0.88062793,56.756134,362.1907,0.032347646,909.645,263.96683,0.08832717
17,949.9363,411.11948,0.8600754,909.56915,263.1661,0.81115884,944.9925,129.98723,0.90032625,307.46683,170.9055,0.034608305,910.01215,263.8182,0.075820886
