scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,635.20044,751.6235,0.72846735,642.4619,592.147,0.8135646,653.2892,430.05182,0.7812186,665.7656,210.52068,0.85741824,683.7043,124.01742,0.8584186
1,635.49786,751.6146,0.6932224,642.9625,592.0938,0.79760677,653.4682,429.8027,0.79023695,667.1524,210.47118,0.87359756,685.6793,124.34214,0.7843081
2,636.4508,751.47064,0.67434555,643.5181,592.04395,0.8003036,653.7621,429.54657,0.75980383,668.0484,209.99596,0.8391759,686.1818,123.53161,0.833986
3,637.60504,752.74835,0.6909949,644.0335,592.8041,0.80447197,653.35706,429.61554,0.78580886,667.6584,210.20216,0.84921986,685.8148,124.47009,0.783692
4,637.6208,752.86694,0.67549,643.96063,593.06244,0.80123097,653.15283,430.42593,0.77640367,666.12225,210.26097,0.846158,684.53,124.24064,0.8405061
5,637.1435,752.2377,0.6905301,643.5904,592.4518,0.7973692,653.1557,429.3866,0.7410237,666.46313,209.96031,0.85829645,684.4571,123.53194,0.81253314
6,636.6099,751.71564,0.6684655,643.5094,592.3142,0.80109125,653.1416,429.3822,0.762088,666.6476,209.88565,0.86115783,685.3747,123.89139,0.81763643
7,636.6617,751.68896,0.67226076,643.34375,591.99115,0.79764074,653.2985,429.4171,0.7665031,667.36597,210.0423,0.8400517,686.00494,123.7119,0.8356321
8,636.5854,751.6588,0.688914,643.3671,591.9836,0.7947333,653.3169,429.47812,0.73906475,667.1268,210.06915,0.84399074,685.7366,123.87692,0.8394556
9,637.10815,752.1963,0.6707604,643.4556,592.59265,0.81910795,653.13306,430.10028,0.7514758,666.40967,210.40367,0.86001617,685.06915,124.31235,0.788559
10,637.20593,752.40015,0.6679922,643.5369,592.6124,0.8129263,653.15045,430.06238,0.7550143,666.3885,210.38202,0.86108935,685.37494,124.52433,0.82049394
11,637.12396,752.38464,0.66987884,643.39496,592.5696,0.81911975,653.19073,430.09354,0.7541459,666.724,210.34416,0.8672431,685.4754,124.43545,0.80215913
12,637.0391,752.3381,0.6731061,643.30225,592.56335,0.82493794,653.23785,430.09927,0.7470525,666.98517,210.4192,0.8622589,685.73724,124.61464,0.81686425
13,636.96484,752.12396,0.6706751,643.01935,592.4144,0.79824626,652.9692,430.01382,0.7447562,666.34143,210.31024,0.878038,685.49414,124.63808,0.7887161
14,636.954,752.2049,0.6692683,642.9606,592.37616,0.80324364,652.9361,430.04468,0.748544,666.28796,210.32787,0.87203133,685.38416,124.57519,0.7717514
15,637.03076,751.9643,0.6647858,643.0589,592.33685,0.78973716,652.7879,429.92233,0.75022984,666.36554,210.27655,0.8744762,685.3981,124.47614,0.7856491
16,636.4027,751.8226,0.69045603,642.5633,592.28253,0.79069203,652.45776,429.88196,0.7771319,666.0249,210.16681,0.87299997,685.0121,124.37615,0.8076894
17,636.4006,751.97046,0.69225246,642.5713,592.3411,0.79377145,652.5736,430.00418,0.75415707,666.2076,210.27802,0.87003875,685.3463,124.59671,0.82394177
