scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1026.4888,1188.6223,0.04710985,13.049836,1157.3572,0.122468606,1869.3492,236.20296,0.18218517,1869.303,237.55322,0.09513169,216.28116,1177.547,0.06814237
1,1026.3901,1188.5684,0.049257103,216.4169,1178.2875,0.060646303,1869.2314,236.27461,0.19320777,1869.1547,237.54738,0.10161462,216.78516,1179.8533,0.07788989
2,1026.1116,1188.612,0.0480842,12.570531,1157.5262,0.072026014,1869.349,235.9601,0.12160304,1869.34,237.73752,0.08273444,1872.8232,235.41626,0.060006455
3,1026.5295,1188.5966,0.044229377,581.0331,1185.004,0.051628705,1869.2416,235.75993,0.16469938,1869.4805,231.00922,0.08009472,1817.4547,248.62508,0.057838757
4,1872.3615,239.52945,0.043637622,13.068343,1157.3451,0.0835781,1869.0046,235.64357,0.2144815,1869.2599,231.66945,0.07155652,1817.2302,607.4636,0.07602724
5,1026.457,1188.4974,0.042517416,13.260022,1157.0881,0.092878245,1869.3481,235.99683,0.13090898,1869.3873,237.72913,0.058747668,1873.261,233.68275,0.04715736
6,1026.6646,1188.5177,0.03754109,13.139409,1157.724,0.07335607,1869.039,234.2697,0.11942114,1869.2489,237.7904,0.06088134,1817.344,607.3929,0.067815036
7,1026.6514,1188.5447,0.041580997,12.73735,1158.3262,0.055342328,1869.1672,236.0619,0.11286037,1869.1763,237.93561,0.055465043,1817.1488,607.4155,0.06516738
8,1871.1875,236.98079,0.04258374,481.2569,1190.9435,0.05152196,1869.1005,234.37122,0.19060421,1869.3196,237.06898,0.09347317,1871.9606,235.02676,0.06990697
9,1026.2762,1188.325,0.050533205,479.97977,1191.7367,0.044364296,1869.3839,236.23494,0.27085814,1869.2916,230.32484,0.07707791,1872.9457,233.90002,0.0891379
10,1026.3191,1188.3909,0.045311294,217.04959,1177.8337,0.06514466,1868.9801,234.95377,0.23870482,217.40388,1179.2297,0.09262923,217.26294,1177.7776,0.11280556
11,1026.3073,1188.4415,0.051662266,216.99428,1177.7454,0.06510748,1869.2253,236.16707,0.23814158,217.34787,1179.1599,0.10798215,217.30844,1177.7644,0.11735315
12,1026.5507,1188.4412,0.046122786,216.32709,1176.708,0.07416458,1869.1294,236.2224,0.3078826,216.65852,1177.954,0.121210985,216.68324,1176.9436,0.16218835
13,217.8917,1179.6613,0.049650896,217.4574,1177.6489,0.08609692,1869.1124,235.91759,0.16018115,217.71452,1178.9065,0.17951113,217.79271,1178.5215,0.17220701
14,1026.3892,1188.4089,0.048059452,216.75221,1176.9213,0.075983085,1869.6034,236.09042,0.15122229,217.06595,1178.1943,0.15091534,217.20323,1177.1151,0.15647317
15,1026.2915,1188.4055,0.053492177,217.10197,1177.2251,0.076989874,1869.3351,235.99393,0.1360934,217.41031,1178.4797,0.15614232,217.48584,1178.1223,0.16041143
16,1026.5975,1188.5315,0.049839627,216.88106,1177.1896,0.07641923,1869.4285,235.83125,0.13248985,217.16899,1178.4218,0.16484211,217.25847,1178.0806,0.16838887
