timestamp,raw,volts,angle
112141932058,14328,2.6865,-1.4740514015506108
112141956623,14302,2.681625,-1.7742108799395453
112141979501,14337,2.6881875,-1.3701500436467313
112142001340,14375,2.6953125,-0.9314554213859765
112142025292,14346,2.6898750000000002,-1.2662486857428803
112142047414,14342,2.689125,-1.3124270670334965
112142069333,14346,2.6898750000000002,-1.2662486857428803
112142093675,14346,2.6898750000000002,-1.2662486857428803
112142116523,14351,2.6908125000000003,-1.208525709129617
112142138139,14359,2.6923125,-1.116168946548413
112142158993,14351,2.6908125000000003,-1.208525709129617
112142184023,14347,2.6900625000000002,-1.2547040904202333
112142207903,14311,2.6833125,-1.6703095220356943
112142230210,14359,2.6923125,-1.116168946548413
112142252356,14350,2.6906250000000003,-1.220070304452264
112142272889,14344,2.6895000000000002,-1.2893378763881742
112142293989,14347,2.6900625000000002,-1.2547040904202333
112142317347,14341,2.6889375,-1.3239716623561435
112142339290,14353,2.6911875,-1.1854365184843232
112142360209,14355,2.6915625,-1.1623473278390293
112142380609,14351,2.6908125000000003,-1.208525709129617
112142402910,14349,2.6904375000000003,-1.2316148997749394
112142428396,14350,2.6906250000000003,-1.220070304452264
112142451636,14347,2.6900625000000002,-1.2547040904202333
112142477136,14344,2.6895000000000002,-1.2893378763881742
112142497686,14340,2.68875,-1.3355162576787905
112142526774,14352,2.691,-1.1969811138069701
112142557230,14301,2.6814375,-1.7857554752621922
112142580157,14333,2.6874375,-1.4163284249373476
112142603327,14308,2.68275,-1.7049433080036351
112142624975,14409,2.7016875000000002,-0.5389391804158379
112142644988,14377,2.6956875,-0.9083662307406826
112142665330,14380,2.69625,-0.8737324447727417
112142687230,14340,2.68875,-1.3355162576787905
112142708794,14331,2.6870625,-1.4394176155826415
112142729894,14348,2.6902500000000003,-1.2431594950975864
112142750132,14341,2.6889375,-1.3239716623561435
112142771094,14337,2.6881875,-1.3701500436467313
112142792400,14343,2.6893125,-1.3008824717108496
112142812957,14349,2.6904375000000003,-1.2316148997749394
112142834079,14339,2.6885625,-1.3470608530014374
112142855979,14347,2.6900625000000002,-1.2547040904202333
112142877365,14338,2.688375,-1.3586054483240844
112142898781,14342,2.689125,-1.3124270670334965
112142918451,14345,2.6896875000000002,-1.2777932810655273
112142939464,14336,2.688,-1.3816946389694067
112142959957,14346,2.6898750000000002,-1.2662486857428803
112142981104,14343,2.6893125,-1.3008824717108496
112143001968,14335,2.6878125,-1.3932392342920537
112143023293,14346,2.6898750000000002,-1.2662486857428803
112143043467,14340,2.68875,-1.3355162576787905
112143065126,14337,2.6881875,-1.3701500436467313
112143085027,14341,2.6889375,-1.3239716623561435
112143104955,14333,2.6874375,-1.4163284249373476
112143127243,14336,2.688,-1.3816946389694067
112143148989,14340,2.68875,-1.3355162576787905
112143170784,14341,2.6889375,-1.3239716623561435
112143192320,14341,2.6889375,-1.3239716623561435
112143212254,14330,2.686875,-1.4509622109053169
112143232315,14333,2.6874375,-1.4163284249373476
112143253961,14338,2.688375,-1.3586054483240844
112143274645,14346,2.6898750000000002,-1.2662486857428803
112143294917,14361,2.6926875,-1.0930797559031191
112143315944,14357,2.6919375,-1.139258137193707
112143339156,14350,2.6906250000000003,-1.220070304452264
112143360786,14342,2.689125,-1.3124270670334965
112143383492,14346,2.6898750000000002,-1.2662486857428803
112143405968,14343,2.6893125,-1.3008824717108496
112143426976,14342,2.689125,-1.3124270670334965
112143447638,14347,2.6900625000000002,-1.2547040904202333
112143471849,14340,2.68875,-1.3355162576787905
112143492880,14331,2.6870625,-1.4394176155826415
112143515414,14353,2.6911875,-1.1854365184843232
112143538695,14357,2.6919375,-1.139258137193707
112143561989,14344,2.6895000000000002,-1.2893378763881742
112143584765,14344,2.6895000000000002,-1.2893378763881742
112143608138,14346,2.6898750000000002,-1.2662486857428803
112143630931,14369,2.6941875,-1.0007229933218866
112143653997,14364,2.69325,-1.0584459699351498
112143677131,14378,2.695875,-0.8968216354180356
112143698895,14375,2.6953125,-0.9314554213859765
112143723140,14373,2.6949375,-0.9545446120312988
112143745620,14378,2.695875,-0.8968216354180356
112143767653,14363,2.6930625,-1.0699905652577968
112143790270,14359,2.6923125,-1.116168946548413
112143813117,14371,2.6945625,-0.9776338026765927
112143836583,14369,2.6941875,-1.0007229933218866
112143856979,14366,2.693625,-1.035356779289856
112143880690,14371,2.6945625,-0.9776338026765927
112143901982,14381,2.6964375,-0.8621878494500663
112143924130,14357,2.6919375,-1.139258137193707
112143944767,14368,2.694,-1.012267588644562
112143968536,14376,2.6955,-0.9199108260633295
112143990541,14366,2.693625,-1.035356779289856
112144013852,14337,2.6881875,-1.3701500436467313
112144036198,14340,2.68875,-1.3355162576787905
112144058798,14345,2.6896875000000002,-1.2777932810655273
112144081415,14333,2.6874375,-1.4163284249373476
112144105330,14347,2.6900625000000002,-1.2547040904202333
112144127553,14346,2.6898750000000002,-1.2662486857428803
112144148623,14341,2.6889375,-1.3239716623561435
112144169531,14382,2.696625,-0.8506432541274194
112144191587,14366,2.693625,-1.035356779289856
112144215961,14367,2.6938125,-1.023812183967209
112144237305,14349,2.6904375000000003,-1.2316148997749394
112144258957,14338,2.688375,-1.3586054483240844
112144280482,14330,2.686875,-1.4509622109053169
112144302590,14356,2.69175,-1.150802732516354
112144324169,14355,2.6915625,-1.1623473278390293
112144345670,14344,2.6895000000000002,-1.2893378763881742
112144367351,14343,2.6893125,-1.3008824717108496
112144391319,14352,2.691,-1.1969811138069701
112144412689,14341,2.6889375,-1.3239716623561435
112144434791,14344,2.6895000000000002,-1.2893378763881742
