scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,931.59644,397.57996,0.84915614,871.512,259.56244,0.85294175,889.1168,125.99326,0.92230463,669.22266,266.58273,0.056379825,1892.2091,475.79822,0.22018328
1,931.65314,397.56134,0.8276228,871.68384,259.2385,0.8564046,889.26166,125.78687,0.90543723,669.3403,266.56918,0.0553377,872.5245,259.60736,0.17141199
2,931.6004,397.6517,0.8383864,871.66736,259.49905,0.8643346,889.4206,125.75429,0.9084645,682.7788,280.97824,0.05392003,1892.2847,475.63422,0.1777857
3,931.30304,397.60016,0.82554674,871.3845,259.97464,0.86424017,889.164,125.953606,0.9154518,669.337,266.52997,0.05673899,1892.2428,475.51425,0.17512174
4,930.9584,397.57364,0.8143016,870.97845,259.7444,0.8873527,889.1199,125.89383,0.9177028,682.8293,280.94983,0.054717626,1892.2994,475.65817,0.19958636
5,931.3166,397.63416,0.8325853,871.7122,259.3372,0.8670976,889.3129,125.738594,0.90498906,682.7443,280.8391,0.054762878,1892.2949,475.66998,0.19157918
6,930.8049,397.5424,0.8089072,871.2574,259.72827,0.8809312,889.24347,125.70396,0.91430485,682.7851,280.92776,0.05466816,1892.3057,475.6625,0.18972419
7,930.6286,397.57785,0.74106705,870.57684,259.42776,0.9008786,888.8235,125.89094,0.92791814,682.75653,280.9199,0.05475648,1892.3317,475.7233,0.19044004
8,930.6274,397.516,0.75951296,870.57904,259.44254,0.9036868,888.83215,125.9067,0.93329984,682.694,280.82764,0.055952515,1892.3439,475.79068,0.18984132
9,930.581,397.62415,0.7458757,870.7291,259.15366,0.8487951,888.4867,125.82316,0.93020356,682.7793,280.97104,0.055561375,871.9174,259.41074,0.2068663
10,930.592,397.91196,0.69379467,870.7569,259.0965,0.8573149,888.5471,125.7948,0.9287873,682.7998,280.95898,0.056163814,871.76184,259.39484,0.20074123
11,930.5684,397.75244,0.7176544,870.87823,259.20767,0.8503421,888.5206,125.842026,0.92895037,682.8061,280.92468,0.055132043,871.8893,259.52237,0.20483184
12,931.4186,397.8724,0.7977107,871.9187,259.29636,0.8449746,889.2379,125.73132,0.9026041,682.8355,280.9988,0.053691518,1892.3705,475.7772,0.19945408
13,931.5496,397.73264,0.8264809,871.4389,259.16168,0.85147667,889.1549,125.45184,0.8954839,682.95654,281.09442,0.05259498,872.3037,259.58545,0.18449296
14,931.65344,397.65286,0.8317744,872.4016,259.5571,0.8358022,889.58466,125.81516,0.87317085,682.86115,281.0218,0.054885656,872.9874,260.03812,0.17427947
15,931.36945,397.6599,0.8309133,871.9149,259.6495,0.84088236,889.51355,125.774376,0.87259537,682.904,281.11252,0.054467477,872.5704,259.99307,0.17760697
16,931.6932,397.62073,0.8302682,872.3547,259.56638,0.83818716,889.53,125.72171,0.88011694,682.9968,281.16626,0.054025687,1892.2838,475.75638,0.1897074
17,931.6103,397.54703,0.82613766,872.64154,259.74948,0.8323619,889.5398,125.789986,0.87055314,682.97125,281.16507,0.054096878,1892.1428,475.78925,0.19368449
