scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,889.20776,627.1284,0.65546715,887.0173,467.1324,0.8086916,881.06946,308.93246,0.8224245,839.59,107.57287,0.9501783,857.87506,5.4316506,0.7244405
1,890.12006,627.39246,0.61589116,887.02716,467.6716,0.8062268,880.4303,309.14496,0.8156166,838.62915,107.880646,0.98927265,857.1804,5.583499,0.7085687
2,889.3265,627.23706,0.6413089,885.68494,467.1744,0.8362447,877.3607,308.7277,0.751774,836.191,107.81733,0.98914325,853.5222,5.295448,0.7579949
3,888.9147,627.59827,0.68966526,884.42426,467.64014,0.90212566,876.06854,308.96698,0.7616464,833.58765,108.10451,0.96706057,851.5168,5.7062607,0.8116356
4,888.6482,627.1968,0.7170052,884.6217,467.25488,0.8980622,876.2101,308.62567,0.74341697,834.36304,107.85567,0.98089033,852.4009,5.450136,0.7615986
5,888.5895,627.1649,0.71280104,884.4776,467.13873,0.8900007,876.3227,308.7025,0.7553297,834.80444,107.93,0.98125124,852.6537,5.499753,0.76014555
6,887.9651,627.0638,0.7726417,884.4132,467.08084,0.89137346,876.38727,308.43903,0.757433,835.7739,107.916565,0.98867315,853.6727,5.469761,0.7825656
7,887.5033,626.9709,0.78497505,884.22833,466.71933,0.8807567,876.8348,308.2405,0.73854315,836.9158,107.80861,1.0,855.8216,5.0811124,0.7366133
8,887.4669,626.95294,0.7822031,884.3225,466.763,0.8921251,877.1222,308.29605,0.73353624,838.2552,107.60837,0.9802087,857.72003,5.4973674,0.7627594
9,887.53894,626.8854,0.7830465,884.0834,466.88284,0.9080422,876.99744,308.16498,0.72754574,837.59357,108.19625,1.0,857.1586,5.59965,0.7360574
10,887.73584,626.71936,0.804368,884.447,466.74152,0.87526715,876.80475,308.0307,0.7354389,837.7638,107.68813,0.9917839,857.34607,5.1611185,0.67630684
11,888.6893,626.72424,0.72353935,884.7841,467.14468,0.86517566,877.2525,308.36438,0.7456992,838.0081,108.20378,0.98702705,857.40594,5.908792,0.77608186
12,888.6553,626.5942,0.7321387,884.79663,466.9437,0.87471926,877.2934,308.36786,0.7431261,838.2045,107.97594,0.98148507,857.8711,5.71699,0.76149184
13,888.6229,626.63196,0.73159635,885.1414,467.12216,0.86127764,877.31946,308.12704,0.75198984,838.4604,107.887566,0.97328746,857.8368,5.648647,0.75844693
14,889.11725,626.6471,0.6652217,885.07666,467.4036,0.8737475,877.57153,308.5612,0.7573637,838.46985,108.62391,0.9728794,857.70776,6.101827,0.8148132
15,888.9084,626.71783,0.6879471,884.91895,467.3147,0.8727313,877.4993,308.3371,0.77335894,838.826,108.67069,0.95396394,858.00256,6.209623,0.87057215
16,888.5754,626.7641,0.70963204,884.9338,467.30087,0.8707447,877.5338,308.56805,0.7629665,838.7888,108.9129,0.9521492,858.0052,6.201634,0.8572159
17,888.3784,626.72546,0.71729577,884.8495,467.28317,0.8884632,877.4726,308.47897,0.76850843,838.42145,109.16877,0.96860284,857.6295,6.3870373,0.86329305
