Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-3.44,-180.0,516.0
70.0,-3.5,-180.0,516.0
70.0,-3.63,-179.0,515.0
70.0,-3.69,-179.0,516.0
70.0,-3.75,-178.0,516.0
70.0,-3.81,-178.0,516.0
70.0,-3.81,-178.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-178.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,515.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
70.0,-3.88,-177.0,516.0
60.0,-16.0,-193.0,477.0
60.0,-16.06,-194.0,477.0
60.0,-16.12,-194.0,477.0
60.0,-16.19,-194.0,477.0
60.0,-16.25,-194.0,477.0
60.0,-16.31,-194.0,477.0
60.0,-16.31,-194.0,477.0
60.0,-16.31,-194.0,477.0
60.0,-16.31,-194.0,477.0
60.0,-16.31,-195.0,477.0
60.0,-16.31,-195.0,477.0
60.0,-16.31,-195.0,477.0
60.0,-16.31,-195.0,479.0
60.0,-15.94,-194.0,478.0
60.0,-16.06,-195.0,477.0
60.0,-16.06,-194.0,478.0
60.0,-16.06,-194.0,478.0
60.0,-16.06,-195.0,477.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-194.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,477.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,477.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,478.0
60.0,-16.06,-195.0,477.0
60.0,-16.06,-195.0,478.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,432.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.44,-209.0,433.0
50.0,-30.37,-209.0,432.0
50.0,-30.37,-209.0,433.0
50.0,-30.37,-210.0,433.0
50.0,-30.37,-209.0,433.0
