scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,973.75867,594.2489,0.68853414,957.98065,419.18982,1.0,949.2598,234.70796,0.685707,939.7692,102.538895,0.7132564,941.0146,102.680504,0.056144893
1,973.6002,594.1906,0.7027443,957.89984,418.9649,1.0,949.38574,234.58536,0.6675041,939.7825,102.422554,0.71975595,901.24133,245.55865,0.07243217
2,973.4921,594.17163,0.6758258,957.86566,418.9442,1.0,949.3462,234.39221,0.6725317,939.8181,102.32434,0.7354922,901.69836,244.33194,0.05344894
3,972.9395,593.85895,0.65787196,957.6877,418.9356,1.0,949.31506,234.40868,0.6602495,939.8372,102.23721,0.7325403,901.58264,244.20677,0.055895925
4,972.9537,593.92004,0.65824956,957.6909,418.71173,1.0,949.1748,234.36868,0.6682579,939.7997,102.16874,0.7494947,901.8262,243.16515,0.04130312
5,972.899,593.4848,0.6869579,957.60406,418.62442,1.0,949.3858,234.1392,0.62510246,939.8756,102.106705,0.77171093,941.2119,102.287125,0.04358742
6,972.5697,593.6836,0.7208349,957.5227,418.55243,1.0,949.36005,234.13512,0.62726724,939.952,101.96304,0.7731886,941.2919,102.14898,0.047511883
7,972.3865,593.46564,0.74039555,957.48486,418.2994,1.0,949.54065,233.86221,0.6388519,940.0528,101.71416,0.7907554,950.0118,233.00522,0.043412913
8,971.8861,593.5731,0.72954977,957.45905,418.18375,1.0,949.47736,233.87968,0.62649715,940.0278,101.71864,0.7799826,949.9699,232.90767,0.04632582
9,972.0806,593.43933,0.7402143,957.5053,418.21848,1.0,949.41516,233.86247,0.652739,939.98755,101.78277,0.7735703,941.36096,101.99448,0.04357904
10,972.4453,593.2725,0.7268682,957.56116,418.26227,1.0,949.38916,233.83333,0.6504973,939.9068,101.83637,0.77161926,949.55536,233.8313,0.04228786
11,972.656,593.70355,0.67969203,957.4556,418.36813,1.0,949.3262,233.76997,0.62873495,939.73413,101.94899,0.7573855,949.4739,233.78616,0.044277146
12,972.66724,593.79266,0.6653208,957.4045,418.37015,1.0,949.3337,233.7011,0.61462754,939.708,101.951935,0.7434256,949.5203,233.73337,0.045640416
13,972.8462,593.508,0.68341523,957.63153,418.43484,1.0,949.4934,233.76498,0.61159647,939.57495,102.00972,0.7635795,902.472,244.46289,0.04185465
14,972.86786,593.477,0.6810924,957.6337,418.4588,1.0,949.199,234.08604,0.64104176,939.4378,102.015175,0.74964213,940.78735,102.20922,0.040104806
15,973.1256,593.4379,0.70084435,957.6865,418.4766,1.0,949.2822,233.95657,0.6347534,939.6363,101.91315,0.76704717,941.02875,102.088936,0.039686013
16,973.18176,593.3765,0.67597485,957.7318,418.4808,1.0,949.4573,233.76822,0.6506728,939.7213,101.7918,0.793712,941.14746,101.97346,0.040286735
17,973.36816,593.26794,0.6935858,957.7684,418.49167,1.0,949.6564,233.7902,0.63488793,939.9737,101.74738,0.78493077,949.7547,233.81683,0.039709006
