scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1645.544,1069.3083,0.09733037,1650.0441,1069.8386,0.115846924,1644.812,1069.7673,0.09160588,208.13515,772.26917,0.15178217,1643.7338,1078.9592,0.08152607
1,1645.4442,1069.0266,0.046475474,1650.5228,1069.3202,0.08977355,1644.7727,1069.2958,0.075272664,25.16628,248.86548,0.15329555,1643.7585,1079.4398,0.06271312
2,1645.4446,1068.991,0.04903764,1650.5214,1069.3268,0.08929643,1644.785,1069.2651,0.072103664,25.149548,248.92644,0.15086797,1643.8148,1079.3875,0.0631961
3,1645.45,1068.9703,0.04924519,1645.2725,1075.1763,0.08766343,1644.761,1069.2742,0.07312043,25.16212,248.80675,0.15487157,1643.7589,1079.4814,0.06644147
4,1645.5153,1068.988,0.051640607,1690.5671,1101.0953,0.09333953,1644.8417,1069.2904,0.071474716,208.0898,772.0327,0.14644478,1643.8176,1079.4225,0.064395554
5,1645.4456,1068.951,0.033226162,1690.684,1100.8608,0.08544974,1644.8285,1069.2228,0.07082696,25.166544,248.87831,0.15432706,1643.7908,1079.522,0.063449666
6,1645.3451,1068.878,0.03770717,1690.605,1101.0756,0.0996497,1644.7599,1069.2225,0.07712176,25.172573,248.90654,0.14901017,1643.7722,1079.5104,0.066101976
7,1645.4072,1068.9229,0.03918795,1650.5155,1069.2194,0.08298019,1644.7941,1069.2534,0.0778259,25.19375,248.79858,0.150541,1643.7999,1079.4507,0.068601444
8,1645.5343,1069.0394,0.044123136,1645.3661,1075.1714,0.085161775,1644.9387,1069.3552,0.07397609,25.292606,248.84618,0.14889716,1643.81,1079.4873,0.06052602
9,1692.4412,1127.3557,0.03493979,1690.4811,1101.2596,0.08937403,1644.7743,1069.1573,0.07245981,208.23392,772.0312,0.16944844,1643.688,1079.7883,0.05518281
10,1684.8636,1100.373,0.034694422,1690.4971,1101.1624,0.095857285,1644.8033,1069.2643,0.073143154,208.14488,772.02893,0.17259204,1643.6987,1079.5961,0.059950847
11,1645.5208,1069.0829,0.049271237,1690.3397,1101.278,0.10086847,1644.862,1069.3667,0.07158206,208.24483,772.06934,0.1814424,1643.6935,1079.6014,0.06095618
12,1645.4749,1069.1072,0.05339388,1690.4738,1101.3738,0.10246212,1644.8121,1069.3818,0.07419841,209.4645,770.7229,0.1428375,1643.7297,1079.4412,0.063347556
13,1645.5503,1069.1448,0.07104235,1650.1387,1069.3976,0.10154972,1644.746,1069.4778,0.07735343,208.21803,772.0429,0.1506812,1643.6637,1079.3009,0.06767797
14,1645.4484,1069.1936,0.07218959,1650.0908,1069.4122,0.105719954,1644.6678,1069.4993,0.078988805,208.15172,772.0037,0.16166343,1643.6511,1079.2019,0.06778072
15,1645.3901,1068.9446,0.06544024,1645.221,1075.0421,0.08991527,1644.661,1069.3406,0.078772135,209.5992,770.5487,0.14506944,1643.6603,1079.3915,0.06267074
