timestamp,quat1,quat2
152529785209,"(0.98431396484375, 0.12335205078125, 0.1260986328125, -0.00421142578125)","(0.0, 0.0, 0.0, 0.0)"
152529797188,"(0.98431396484375, 0.1231689453125, 0.12628173828125, -0.00469970703125)","(0.0, 0.0, 0.0, 0.0)"
152529807759,"(0.984375, 0.12310791015625, 0.1258544921875, -0.00445556640625)","(0.0, 0.0, 0.0, 0.0)"
152529819973,"(0.984375, 0.12322998046875, 0.1258544921875, -0.00421142578125)","(0.0, 0.0, 0.0, 0.0)"
152529831742,"(0.984130859375, 0.1236572265625, 0.12701416015625, -0.00396728515625)","(0.0, 0.0, 0.0, 0.0)"
152529842815,"(0.984130859375, 0.12371826171875, 0.12725830078125, -0.00360107421875)","(1.0, 0.0006103515625, 0.00030517578125, -0.00018310546875)"
152529853225,"(0.9840087890625, 0.12396240234375, 0.1278076171875, -0.003173828125)","(1.0, 0.0, 0.00030517578125, -0.0003662109375)"
152529863096,"(0.9840087890625, 0.12396240234375, 0.12786865234375, -0.0030517578125)","(1.0, 0.0001220703125, 0.00067138671875, -0.00091552734375)"
152529873279,"(0.9840087890625, 0.123779296875, 0.12811279296875, -0.00323486328125)","(1.0, 0.0003662109375, 0.0006103515625, -0.00146484375)"
152529883858,"(0.98394775390625, 0.12408447265625, 0.12835693359375, -0.002685546875)","(1.0, 6.103515625e-05, 0.000244140625, -0.0018310546875)"
152529894183,"(0.98388671875, 0.1239013671875, 0.12872314453125, -0.0025634765625)","(0.9716796875, 0.02728271484375, 0.23480224609375, -0.0018310546875)"
152529903154,"(0.98382568359375, 0.1239013671875, 0.129150390625, -0.00244140625)","(None, None, None, None)"
152529906827,"(0.98382568359375, 0.1239013671875, 0.129150390625, -0.00244140625)","(0.97161865234375, 0.02703857421875, 0.23504638671875, -0.00201416015625)"
152529912110,"(0.9837646484375, 0.1240234375, 0.1297607421875, -0.00238037109375)","(None, None, None, None)"
152529915602,"(0.9837646484375, 0.1240234375, 0.1297607421875, -0.00238037109375)","(0.9715576171875, 0.0269775390625, 0.23529052734375, -0.00225830078125)"
152529920221,"(None, None, None, None)","(0.9715576171875, 0.0269775390625, 0.23529052734375, -0.00225830078125)"
152529924523,"(0.983642578125, 0.124267578125, 0.13037109375, -0.00244140625)","(0.97149658203125, 0.0269775390625, 0.23541259765625, -0.00225830078125)"
152529928384,"(0.983642578125, 0.124267578125, 0.13037109375, -0.00244140625)","(None, None, None, None)"
152529933332,"(0.98370361328125, 0.12408447265625, 0.1300048828125, -0.0028076171875)","(None, None, None, None)"
152529936461,"(0.98370361328125, 0.12408447265625, 0.1300048828125, -0.0028076171875)","(0.9715576171875, 0.02691650390625, 0.2352294921875, -0.00189208984375)"
152529941534,"(None, None, None, None)","(0.9715576171875, 0.02691650390625, 0.2352294921875, -0.00189208984375)"
152529944844,"(0.98370361328125, 0.12432861328125, 0.1297607421875, -0.00262451171875)","(None, None, None, None)"
152529947856,"(0.98370361328125, 0.12432861328125, 0.1297607421875, -0.00262451171875)","(None, None, None, None)"
152529950489,"(0.98370361328125, 0.12432861328125, 0.1297607421875, -0.00262451171875)","(0.9715576171875, 0.0269775390625, 0.235107421875, -0.001953125)"
152529955024,"(0.983642578125, 0.12457275390625, 0.1298828125, -0.0028076171875)","(None, None, None, None)"
152529957760,"(0.983642578125, 0.12457275390625, 0.1298828125, -0.0028076171875)","(None, None, None, None)"
152529960330,"(0.983642578125, 0.12457275390625, 0.1298828125, -0.0028076171875)","(None, None, None, None)"
152529964863,"(0.98370361328125, 0.12457275390625, 0.12957763671875, -0.00311279296875)","(None, None, None, None)"
152529967494,"(0.98370361328125, 0.12457275390625, 0.12957763671875, -0.00311279296875)","(None, None, None, None)"
152529970432,"(0.98370361328125, 0.12457275390625, 0.12957763671875, -0.00311279296875)","(0.971435546875, 0.02655029296875, 0.23577880859375, -0.00274658203125)"
152529976320,"(0.98382568359375, 0.1243896484375, 0.1287841796875, -0.002685546875)","(0.971435546875, 0.02655029296875, 0.23577880859375, -0.00274658203125)"
152529980122,"(0.98382568359375, 0.1243896484375, 0.1287841796875, -0.002685546875)","(None, None, None, None)"
152529984517,"(0.98388671875, 0.12408447265625, 0.128662109375, -0.00299072265625)","(0.97137451171875, 0.026611328125, 0.23602294921875, -0.003173828125)"
152529987922,"(0.98388671875, 0.12408447265625, 0.128662109375, -0.00299072265625)","(None, None, None, None)"
152529990966,"(0.98388671875, 0.12408447265625, 0.128662109375, -0.00299072265625)","(0.97137451171875, 0.026611328125, 0.23602294921875, -0.003173828125)"
152529995499,"(0.98394775390625, 0.1241455078125, 0.128173828125, -0.0030517578125)","(0.971435546875, 0.02655029296875, 0.23583984375, -0.00274658203125)"
152529999381,"(0.98394775390625, 0.1241455078125, 0.128173828125, -0.0030517578125)","(None, None, None, None)"
152530001993,"(0.98394775390625, 0.1241455078125, 0.128173828125, -0.0030517578125)","(0.9713134765625, 0.02655029296875, 0.2362060546875, -0.0028076171875)"
152530006012,"(0.9840087890625, 0.12384033203125, 0.12799072265625, -0.0028076171875)","(0.9713134765625, 0.02655029296875, 0.2362060546875, -0.0028076171875)"
152530010383,"(0.9840087890625, 0.12384033203125, 0.12799072265625, -0.0028076171875)","(0.9713134765625, 0.02655029296875, 0.2362060546875, -0.0028076171875)"
152530016007,"(0.98394775390625, 0.12384033203125, 0.1282958984375, -0.00238037109375)","(None, None, None, None)"
152530018763,"(0.98394775390625, 0.12384033203125, 0.1282958984375, -0.00238037109375)","(None, None, None, None)"
152530023078,"(0.98406982421875, 0.12359619140625, 0.12774658203125, -0.00213623046875)","(0.97125244140625, 0.0264892578125, 0.2364501953125, -0.00286865234375)"
152530027182,"(0.98406982421875, 0.12359619140625, 0.12774658203125, -0.00213623046875)","(0.97125244140625, 0.0264892578125, 0.2364501953125, -0.00286865234375)"
152530031019,"(0.98406982421875, 0.12359619140625, 0.12774658203125, -0.00213623046875)","(0.97125244140625, 0.02618408203125, 0.23651123046875, -0.00274658203125)"
152530036845,"(0.98406982421875, 0.12347412109375, 0.1280517578125, -0.002197265625)","(None, None, None, None)"
152530039601,"(0.98406982421875, 0.12347412109375, 0.1280517578125, -0.002197265625)","(None, None, None, None)"
152530042323,"(0.98406982421875, 0.12347412109375, 0.1280517578125, -0.002197265625)","(None, None, None, None)"
152530044954,"(0.984130859375, 0.12322998046875, 0.12774658203125, -0.00238037109375)","(0.9713134765625, 0.02618408203125, 0.23638916015625, -0.00274658203125)"
152530049050,"(0.984130859375, 0.12322998046875, 0.12774658203125, -0.00238037109375)","(None, None, None, None)"
152530051899,"(0.984130859375, 0.12322998046875, 0.12774658203125, -0.00238037109375)","(0.9713134765625, 0.02618408203125, 0.23638916015625, -0.00274658203125)"
152530056585,"(0.98419189453125, 0.12298583984375, 0.12750244140625, -0.00250244140625)","(0.97125244140625, 0.0263671875, 0.23651123046875, -0.00274658203125)"
152530060454,"(0.98419189453125, 0.12298583984375, 0.12750244140625, -0.00250244140625)","(0.97125244140625, 0.026611328125, 0.23663330078125, -0.00262451171875)"
152530066990,"(0.984130859375, 0.1234130859375, 0.1275634765625, -0.001953125)","(0.97125244140625, 0.026611328125, 0.23663330078125, -0.00262451171875)"
152530071578,"(0.984130859375, 0.1234130859375, 0.1275634765625, -0.001953125)","(0.97113037109375, 0.02716064453125, 0.237060546875, -0.003173828125)"
152530077643,"(0.98419189453125, 0.12322998046875, 0.12738037109375, -0.00140380859375)","(0.97113037109375, 0.02716064453125, 0.237060546875, -0.003173828125)"
152530082133,"(0.98419189453125, 0.12322998046875, 0.12738037109375, -0.00140380859375)","(0.9710693359375, 0.0272216796875, 0.2373046875, -0.00347900390625)"
152530087560,"(0.9842529296875, 0.12286376953125, 0.127197265625, -0.0015869140625)","(None, None, None, None)"
152530090538,"(0.9842529296875, 0.12286376953125, 0.127197265625, -0.0015869140625)","(0.9710693359375, 0.0272216796875, 0.2373046875, -0.00347900390625)"
152530095872,"(0.98419189453125, 0.12286376953125, 0.1275634765625, -0.00238037109375)","(0.9710693359375, 0.02734375, 0.23712158203125, -0.0035400390625)"
152530099994,"(None, None, None, None)","(None, None, None, None)"
152530101118,"(0.98419189453125, 0.12286376953125, 0.1275634765625, -0.00238037109375)","(None, None, None, None)"
152530103677,"(0.98419189453125, 0.12261962890625, 0.12786865234375, -0.00286865234375)","(None, None, None, None)"
152530106623,"(0.98419189453125, 0.12261962890625, 0.12786865234375, -0.00286865234375)","(0.9710693359375, 0.0269775390625, 0.2373046875, -0.0035400390625)"
152530110034,"(0.98419189453125, 0.12261962890625, 0.12786865234375, -0.00286865234375)","(None, None, None, None)"
152530113484,"(0.984130859375, 0.1224365234375, 0.128173828125, -0.00311279296875)","(0.97100830078125, 0.02679443359375, 0.23748779296875, -0.00360107421875)"
152530117877,"(0.984130859375, 0.1224365234375, 0.128173828125, -0.00311279296875)","(0.97100830078125, 0.02679443359375, 0.23748779296875, -0.00360107421875)"
152530122984,"(0.984130859375, 0.1224365234375, 0.128173828125, -0.00311279296875)","(0.97100830078125, 0.02679443359375, 0.23760986328125, -0.00396728515625)"
152530128240,"(None, None, None, None)","(0.97100830078125, 0.02679443359375, 0.23760986328125, -0.00396728515625)"
152530130520,"(0.98419189453125, 0.12237548828125, 0.1279296875, -0.0032958984375)","(None, None, None, None)"
152530134918,"(0.98419189453125, 0.12255859375, 0.12799072265625, -0.003662109375)","(None, None, None, None)"
152530137355,"(0.98419189453125, 0.12255859375, 0.12799072265625, -0.003662109375)","(0.970947265625, 0.02691650390625, 0.23785400390625, -0.004150390625)"
152530141373,"(None, None, None, None)","(0.970947265625, 0.02691650390625, 0.23785400390625, -0.004150390625)"
152530143653,"(0.98419189453125, 0.12255859375, 0.12799072265625, -0.003662109375)","(0.97088623046875, 0.02685546875, 0.2379150390625, -0.0040283203125)"
152530147969,"(0.98419189453125, 0.12225341796875, 0.12799072265625, -0.0035400390625)","(0.97088623046875, 0.02685546875, 0.2379150390625, -0.0040283203125)"
152530151726,"(0.98419189453125, 0.12225341796875, 0.12799072265625, -0.0035400390625)","(None, None, None, None)"
152530154532,"(0.9842529296875, 0.12225341796875, 0.127685546875, -0.003173828125)","(None, None, None, None)"
152530157322,"(0.9842529296875, 0.12225341796875, 0.127685546875, -0.003173828125)","(0.97076416015625, 0.02691650390625, 0.2384033203125, -0.00408935546875)"
152530161128,"(0.9842529296875, 0.12225341796875, 0.127685546875, -0.003173828125)","(0.97076416015625, 0.02691650390625, 0.2384033203125, -0.00408935546875)"
152530167772,"(0.9842529296875, 0.1224365234375, 0.12738037109375, -0.0032958984375)","(0.97076416015625, 0.02691650390625, 0.2384033203125, -0.00384521484375)"
152530172667,"(0.9842529296875, 0.1224365234375, 0.12738037109375, -0.0032958984375)","(None, None, None, None)"
152530176662,"(0.9842529296875, 0.1224365234375, 0.1273193359375, -0.0030517578125)","(None, None, None, None)"
152530178948,"(0.9842529296875, 0.1224365234375, 0.1273193359375, -0.0030517578125)","(0.97088623046875, 0.0267333984375, 0.2379150390625, -0.0035400390625)"
152530184806,"(0.9842529296875, 0.1224365234375, 0.12744140625, -0.00311279296875)","(None, None, None, None)"
152530187700,"(0.9842529296875, 0.1224365234375, 0.12744140625, -0.00311279296875)","(0.97088623046875, 0.02691650390625, 0.2379150390625, -0.00384521484375)"
152530191495,"(0.9842529296875, 0.1224365234375, 0.12744140625, -0.00311279296875)","(None, None, None, None)"
152530193717,"(0.9842529296875, 0.1224365234375, 0.12744140625, -0.01092529296875)","(0.97088623046875, 0.02691650390625, 0.2379150390625, -0.00384521484375)"
152530197657,"(0.9842529296875, 0.12261962890625, 0.12750244140625, -0.0029296875)","(None, None, None, None)"
152530200422,"(0.9842529296875, 0.12261962890625, 0.12750244140625, -0.0029296875)","(0.97088623046875, 0.027099609375, 0.2379150390625, -0.00396728515625)"
152530205191,"(0.98419189453125, 0.122802734375, 0.12750244140625, -0.002685546875)","(0.97076416015625, 0.02734375, 0.23846435546875, -0.0040283203125)"
