scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,779.0204,946.5374,0.9118439,764.19403,806.09393,0.8902144,745.4105,645.0906,0.8231657,718.1342,516.74225,0.77486765,670.21625,325.19458,0.8363761
1,779.0368,946.5826,0.9145688,764.2466,806.152,0.8787423,745.51404,645.0695,0.81949264,718.11896,516.4898,0.78321505,670.0352,325.0845,0.81490135
2,779.4194,946.2225,0.9458099,764.3705,806.0609,0.9167981,745.5266,645.0285,0.78742427,718.0516,516.63116,0.78366005,670.1321,325.15784,0.8360425
3,779.4965,946.04285,0.9335776,764.3905,805.9295,0.95301616,745.8283,645.0128,0.78099495,717.9657,516.63855,0.79365754,670.06506,325.05927,0.8464306
4,779.6196,945.9032,0.9555527,764.4562,805.8599,0.9456224,745.69543,645.01483,0.7679849,718.02924,516.57635,0.8156826,670.1064,325.0769,0.828413
5,779.8351,945.7705,0.94509614,764.80115,805.9108,0.97812766,745.9926,644.88574,0.76382446,718.21655,516.5899,0.79322684,670.26373,324.95352,0.8243209
6,779.8201,945.9338,0.91873956,764.74835,805.72327,0.9744033,746.28796,644.9134,0.74860895,718.22644,516.4893,0.77723217,670.32965,324.97394,0.8176928
7,779.8154,945.9317,0.9169015,764.7516,805.9068,0.9653911,746.06213,645.12915,0.7509995,718.1899,516.58685,0.78584826,670.30914,324.9605,0.82291675
8,779.8783,945.9246,0.92215216,764.73126,806.0293,0.9618296,745.9819,645.26105,0.7524359,718.23846,516.4972,0.7867963,670.3363,324.95938,0.8212564
9,779.84235,946.0318,0.9165409,764.7359,806.11383,0.96610534,746.0847,645.1711,0.777428,718.288,516.4977,0.78434145,670.2336,324.96393,0.81991875
10,779.8346,946.09106,0.89776874,764.7149,806.1056,0.9870745,746.3182,644.99347,0.8067156,718.42474,516.6178,0.7635586,670.2291,325.0301,0.8287343
11,779.651,945.907,0.9216081,764.6702,805.9878,0.97893053,746.22394,645.0566,0.80406225,718.3057,516.5424,0.7744134,670.1653,325.1081,0.8208863
12,779.30865,945.89575,0.9111008,764.6796,806.1297,0.97613233,746.0275,645.02045,0.80687326,718.24036,516.68744,0.7734001,670.2002,325.0838,0.82712936
13,779.472,945.8427,0.94155085,764.71246,805.9403,0.98045075,746.06305,644.98773,0.80859584,718.1702,516.4703,0.7714621,670.23517,325.0924,0.83479345
14,779.4979,945.85236,0.9366459,764.52795,805.726,0.9658056,746.09906,644.989,0.8019825,718.0879,516.464,0.7713285,670.24634,324.93454,0.84085125
15,779.4187,945.8045,0.92295,764.67084,806.0219,0.98168105,746.0975,644.9615,0.80346876,718.1106,516.64655,0.7599643,670.27795,325.14154,0.8254138
16,779.52295,945.7176,0.9310084,764.4985,805.7856,0.95671856,746.0492,644.85754,0.80127627,718.06525,516.50305,0.77316606,670.10785,324.99084,0.8517007
17,779.479,945.56335,0.9252002,764.4795,805.91486,0.95413053,745.918,645.0697,0.78635055,718.0028,516.27783,0.7697572,670.17773,324.9712,0.85179895
