scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,871.1887,650.92426,0.8982093,867.6891,496.70337,0.78842247,847.96014,335.82095,0.6639361,807.52167,173.19688,0.8481364,866.76953,735.3399,0.09228941
1,871.89075,651.1273,0.86505973,867.75824,496.747,0.79255855,847.76556,336.01883,0.67687106,807.22736,173.34383,0.83609784,868.6276,733.3934,0.10357632
2,872.0039,651.25543,0.8693524,867.7706,496.80612,0.7830724,847.77924,336.04825,0.6606741,807.1433,173.31458,0.8286356,868.47766,733.6213,0.099166326
3,872.018,651.2268,0.8688848,867.6904,496.6903,0.78531915,847.7918,336.07343,0.6632368,807.0425,173.32701,0.8129328,867.91797,732.5065,0.099972434
4,871.96954,651.21155,0.86506206,867.64905,496.84845,0.76732683,847.8354,336.03882,0.6547376,806.87756,173.3516,0.831024,867.7584,733.5278,0.09097883
5,872.3079,651.5497,0.89490324,867.81433,497.0855,0.7584942,847.85486,335.8009,0.6503563,807.06464,173.3738,0.8408396,867.76666,734.13635,0.099951155
6,872.3109,651.49744,0.89221895,867.82556,496.73096,0.78729147,847.8658,336.11145,0.6560026,807.0565,173.38544,0.83232045,867.31757,733.78186,0.092050195
7,872.21594,651.47485,0.89140546,867.81726,496.67325,0.78804016,847.9093,335.94095,0.6631464,807.1548,173.40108,0.8281743,868.7264,735.1069,0.10745112
8,872.25366,651.54736,0.88907444,867.9802,496.60858,0.78915477,848.02435,335.9422,0.6734649,807.209,173.36333,0.8392435,867.52136,734.2467,0.09729633
9,872.2702,651.43304,0.8994326,867.8917,496.71585,0.77212626,847.9516,336.02036,0.64635706,806.9433,173.4391,0.8052831,868.14154,738.8706,0.096849576
10,872.215,651.3911,0.892627,867.7665,496.79492,0.76500374,847.7751,336.0475,0.6694339,806.8966,173.41676,0.82638466,867.9271,734.1766,0.107068844
11,872.10565,651.1544,0.90059924,867.866,496.80908,0.76989067,847.8223,335.9596,0.6573507,807.10547,173.37363,0.81111413,867.48004,737.53357,0.09279649
12,871.8426,651.02783,0.90935296,867.54407,496.9176,0.7567054,847.8879,335.98712,0.6610771,807.2016,173.35577,0.8453003,866.8275,736.70166,0.092996486
13,871.9186,650.90796,0.8969243,867.6014,496.88187,0.7573922,847.8945,335.98068,0.6679275,807.1256,173.41553,0.8393436,866.3036,735.5084,0.093494065
14,872.0089,650.9029,0.9147678,867.5761,496.93924,0.74463415,847.7495,335.9849,0.67485225,807.1297,173.47368,0.8569856,868.19763,737.9574,0.09608949
15,872.0124,650.8631,0.9033922,867.58545,496.9059,0.75249916,847.8123,335.90738,0.6858192,806.98914,173.41534,0.8429125,867.3908,738.94934,0.09085184
16,872.0103,650.67737,0.8725758,867.60925,496.83383,0.76406157,847.688,335.9445,0.6837037,806.9963,173.46732,0.8229417,867.39185,740.5936,0.09636864
17,871.9961,650.6615,0.862024,867.6644,496.76535,0.7729251,847.6507,336.07385,0.6610636,807.01917,173.35114,0.83427376,867.87946,739.7622,0.101211004
