scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,959.4853,498.582,0.67824733,901.1429,357.0958,0.84930134,923.11475,217.00426,0.7702944,940.0908,31.320948,0.8165857,949.47266,26.77514,0.2512338
1,958.59216,498.14917,0.66213864,901.00134,356.34784,0.86476356,922.66455,215.92682,0.7927284,940.52234,31.224094,0.824753,949.67725,26.652643,0.2056784
2,957.8974,498.3356,0.6469647,900.4976,356.30573,0.88530934,922.4691,216.06702,0.7786296,940.14276,31.262867,0.788898,949.1909,26.820675,0.25021726
3,957.5199,498.74863,0.6634242,900.15466,356.33383,0.88877547,922.1835,216.20872,0.7622179,940.1191,31.290249,0.7843688,949.0215,26.884802,0.2583729
4,957.42206,498.7026,0.6845545,900.05896,356.87668,0.8894562,922.2712,216.49918,0.7685173,940.0868,31.264803,0.78013295,949.01697,26.83702,0.26770338
5,958.40796,499.12436,0.6204607,900.8135,357.11066,0.86150485,922.2049,217.34291,0.7784945,940.00995,31.354567,0.7718257,948.9853,26.90452,0.2893653
6,958.47644,499.09027,0.6255799,900.82996,357.0897,0.8405549,922.3076,217.50943,0.8016745,940.9491,31.447544,0.7652761,948.9162,26.963049,0.28637657
7,958.91736,498.97913,0.6394113,901.0634,357.45026,0.8145033,922.592,217.817,0.81436634,940.9894,31.61082,0.75566924,948.8743,27.060366,0.30225942
8,958.88556,498.9806,0.6333992,901.08386,357.47403,0.8164752,922.5713,217.73123,0.81062186,939.92523,31.583763,0.7620976,948.8707,27.161022,0.29588446
9,960.4918,499.01544,0.6792232,901.63306,357.69547,0.79639757,923.21423,217.9595,0.80423254,939.9802,31.54974,0.73102677,948.7907,27.26086,0.3190727
10,961.3583,499.2287,0.68326944,902.50214,357.40356,0.79090494,923.3173,217.63162,0.7971535,940.43054,31.691933,0.73568124,948.9164,27.29167,0.3273589
11,962.2733,499.59433,0.7083687,903.73444,357.469,0.7523626,924.3668,217.70969,0.8443056,940.6362,31.595076,0.7370125,949.1842,27.342615,0.30231988
12,962.25806,499.6267,0.70110637,903.73114,357.46805,0.75754076,924.33374,217.77065,0.84066415,940.7521,31.575977,0.7483811,949.53284,27.282179,0.28419235
13,963.11597,499.53378,0.76581675,904.8115,357.33096,0.74368507,925.0903,217.78981,0.88693386,942.85364,31.691977,0.82323533,905.09186,357.33862,0.20073245
14,964.0324,499.89233,0.80254334,905.6273,357.39227,0.71822757,925.7705,218.18158,0.8906685,943.52594,31.922535,0.8023582,905.8909,357.40405,0.21410376
15,963.3425,500.44308,0.7807865,905.25684,357.75204,0.7189778,925.6575,218.29654,0.8645136,943.25903,31.617046,0.80832744,905.62164,358.5173,0.20663042
16,963.51324,500.10977,0.7792298,905.32214,357.31717,0.7288417,925.67755,217.8988,0.8946419,943.58014,31.975872,0.81779426,905.7542,358.03134,0.21606359
17,965.6303,499.29803,0.7896897,906.7749,356.96475,0.7069415,926.6302,217.36157,0.895715,944.5946,31.907486,0.76012427,907.30994,356.9852,0.21357675
