scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,986.80927,675.82465,0.80187094,933.2857,510.5456,0.92373097,915.87634,328.31284,0.77692133,914.2016,201.14743,1.0,927.009,31.083405,0.8752875
1,987.236,676.2851,0.8223159,933.29224,510.53394,0.92498773,915.7623,328.38184,0.79395604,914.09924,201.14584,1.0,926.92255,31.1292,0.8952271
2,986.90717,676.1763,0.7981313,933.288,510.64883,0.93334234,916.08386,328.3778,0.7611184,914.0739,201.07996,1.0,926.8113,31.202026,0.87406737
3,986.9032,676.3027,0.8036796,933.2765,510.65594,0.9331607,915.76697,328.76492,0.7666611,914.067,201.10466,1.0,927.03906,31.157038,0.8876412
4,986.981,676.428,0.8018925,933.3535,510.71497,0.9218106,916.1896,328.56747,0.75956464,914.04865,201.10915,1.0,927.0962,31.168741,0.88761497
5,986.9509,676.43866,0.83101463,933.3149,510.69464,0.92373157,916.2477,328.56345,0.78030455,914.03455,201.06372,1.0,926.8976,31.093822,0.8943722
6,986.98083,676.386,0.8301119,933.28357,510.65512,0.92144835,916.1753,328.51895,0.778701,914.0813,201.07602,1.0,927.088,31.148987,0.89357203
7,986.9665,676.3148,0.82571274,933.2897,510.63922,0.92237127,916.2537,328.50854,0.7869466,914.05743,201.08539,1.0,927.0195,31.112083,0.8968063
8,986.981,676.1324,0.81863344,933.2602,510.5352,0.93298763,916.2898,328.50992,0.78392106,914.0224,201.09105,1.0,926.9825,31.124405,0.90166306
9,986.99725,676.1434,0.8207647,933.2758,510.51343,0.9362258,916.15717,328.36868,0.77960736,914.0903,201.03629,1.0,926.92334,31.076506,0.90040123
10,987.0087,676.11755,0.81655455,933.31177,510.52393,0.9352355,916.0414,328.3831,0.76903707,914.0822,201.06282,1.0,926.80457,31.076813,0.87892634
11,987.01575,676.11176,0.81461746,933.3114,510.51703,0.93380874,916.03204,328.38565,0.76355326,914.1047,201.10403,1.0,926.7908,31.074146,0.87696874
12,987.0066,676.09955,0.8186372,933.34686,510.54883,0.92797965,916.3232,328.39767,0.77546453,914.0545,201.08707,1.0,926.97516,30.770359,0.8864028
13,986.97217,676.1261,0.8092511,933.3488,510.5081,0.9380072,915.8516,328.63843,0.7887713,914.10046,201.04643,1.0,927.1473,30.758007,0.88844734
14,986.9823,676.0845,0.80471087,933.4163,510.5253,0.94707125,916.2915,328.2881,0.78639126,914.1327,201.08482,1.0,927.1449,30.81824,0.88082343
15,987.0023,676.07,0.7973229,933.3693,510.5148,0.93721575,915.8492,328.48148,0.79201496,914.12744,201.09521,1.0,927.14386,30.749252,0.8899086
16,987.00037,676.0049,0.7678558,933.3678,510.46713,0.94307363,915.7847,328.49808,0.78863674,914.41925,200.90686,1.0,927.171,30.729036,0.89052844
17,987.0192,676.0473,0.8007947,933.4,510.41046,0.9530941,915.76825,328.55084,0.7892834,914.4137,200.90355,1.0,927.19214,30.775919,0.8859894
