scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,833.4013,932.69183,0.69717574,802.72284,792.4412,0.79783976,779.7835,630.74963,0.9054145,756.8458,508.22714,0.92648363,738.9703,365.92276,0.7547093
1,833.1918,932.7479,0.69933116,802.92633,792.64966,0.810052,780.0848,630.8825,0.9103399,756.75116,508.37686,0.94914633,738.9396,366.36874,0.78489465
2,833.0638,932.84283,0.6966945,803.105,792.93823,0.78894776,780.2663,630.9805,0.9164105,756.80145,508.36853,0.9397972,739.19446,366.23688,0.7783338
3,832.84326,932.8902,0.7032884,803.3816,792.9627,0.79228306,780.2973,630.9303,0.88874054,756.95056,508.22955,0.9335973,739.5301,365.92706,0.7713172
4,832.8955,932.943,0.6787113,803.69305,793.0356,0.7968338,780.457,630.9975,0.89620334,757.1445,508.14645,0.93552965,739.6298,366.00946,0.79911685
5,832.5321,932.9144,0.71985495,803.6789,793.3366,0.8042415,780.6759,630.232,0.9310525,757.4741,507.9933,0.90152746,739.85175,365.8539,0.8156977
6,832.47974,932.71826,0.7001845,803.6353,793.54346,0.8190327,780.82086,630.6523,0.90538484,757.95197,507.90775,0.8872937,740.1754,365.8158,0.811849
7,832.4197,932.53827,0.7070519,803.5513,793.54034,0.825635,781.2692,630.463,0.91143024,758.0345,507.7504,0.87578666,740.55664,365.75803,0.84032357
8,832.4306,932.4802,0.7101338,803.5014,793.5495,0.82425183,781.40454,630.3911,0.9073612,758.14386,507.55988,0.87425494,740.8717,365.64017,0.82530785
9,832.5854,932.64496,0.6980284,803.4331,793.4996,0.83776915,781.2803,630.2789,0.90748966,758.34235,507.50558,0.8780064,740.845,365.61298,0.8300349
10,832.65686,932.67725,0.6871906,803.4345,793.50183,0.84318894,781.0968,630.2949,0.9131174,758.2262,507.377,0.87497294,740.87317,365.52933,0.8444903
11,832.5712,932.56683,0.68046397,803.1833,793.44794,0.85506344,781.0411,630.301,0.9237697,758.04364,507.52084,0.8850606,740.3767,365.3434,0.80904645
12,832.4014,932.4912,0.705971,803.06946,793.5699,0.852997,781.0483,630.5105,0.9162001,757.62103,508.02078,0.8905082,739.46875,365.46716,0.7265404
13,832.262,932.42346,0.7070513,802.8878,793.8086,0.8468521,780.2093,630.4636,0.9231268,757.39813,507.9805,0.9019587,739.12744,365.58936,0.72035426
14,832.23975,932.48145,0.7107154,802.77844,794.05524,0.8592301,780.23,630.433,0.9335502,757.091,507.95465,0.9079602,738.9,365.63614,0.70348245
15,832.0705,932.4995,0.68177325,802.0353,794.0535,0.8499789,778.7805,631.0071,0.88926965,755.9243,508.31396,0.90260994,737.9055,365.65204,0.6943784
16,832.02295,932.4964,0.6579032,800.88873,793.9108,0.79836327,776.98553,630.84265,0.85337746,754.4134,507.85693,0.92494065,736.18915,364.97073,0.7205582
17,831.97064,932.59436,0.6593781,800.4258,793.7629,0.790878,776.3279,630.83746,0.90422595,753.1174,507.5527,0.9187569,735.3849,364.72888,0.72078735
