scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,925.1898,409.45062,0.5757533,867.06946,268.16226,0.9199516,888.90717,131.58754,0.92502755,307.13947,171.71927,0.038835894,867.5071,268.44214,0.15698065
1,925.23065,409.4647,0.61855763,867.48,268.10507,0.9073232,889.1325,131.53094,0.8949885,306.73642,171.70282,0.04071995,867.9611,268.4721,0.17021741
2,925.24036,409.46878,0.61458606,867.44214,268.12286,0.90288395,889.16876,131.55745,0.88248074,306.8279,171.76923,0.03563721,867.937,268.48532,0.16884643
3,925.2654,409.4155,0.6198162,867.4451,268.13922,0.90282416,889.1376,131.6932,0.8961523,306.53418,171.58813,0.051752664,867.93164,268.51532,0.1696078
4,925.2247,409.59628,0.607248,867.39935,268.1374,0.91037583,889.235,131.66829,0.89297944,306.67072,171.68785,0.047885742,867.9326,268.52005,0.16780052
5,925.18524,409.6768,0.658925,867.40424,268.19376,0.91064215,889.33234,131.75154,0.9057196,306.47876,171.54703,0.0618447,868.00134,268.62695,0.16094892
6,925.148,409.70004,0.66362786,867.4694,268.19934,0.90675473,889.2953,131.76875,0.9043289,306.77698,171.54845,0.060329348,867.96515,268.60312,0.16261168
7,925.23315,409.67468,0.6423905,867.45526,268.31213,0.9159524,889.29364,131.79129,0.9099294,306.86813,171.62561,0.05623808,867.94806,268.73795,0.15856189
8,925.16437,409.78244,0.65800005,867.2863,268.3469,0.91282946,889.3461,131.86716,0.9168274,306.6813,171.61668,0.06442785,867.7644,268.7036,0.16495219
9,925.40155,409.69855,0.63711894,867.4098,268.31293,0.8886114,889.3426,131.87457,0.88838917,307.01123,171.71722,0.046435356,867.93286,268.71503,0.16100249
10,925.42346,409.52704,0.605962,867.5146,268.2963,0.8972437,889.3404,131.80515,0.89263844,306.74908,171.59348,0.06408851,868.0569,268.72787,0.15701853
11,925.39667,409.5153,0.6160349,867.43854,268.14087,0.9057214,889.29065,131.5353,0.8873923,306.84152,171.61278,0.06347548,868.0294,268.51807,0.14910115
12,925.1459,409.44125,0.63837606,867.35266,268.2643,0.9104996,889.2386,131.81407,0.88800174,306.81055,171.61394,0.06535838,867.87256,268.6331,0.1531929
13,925.1597,409.41336,0.64088684,867.63715,268.34302,0.90166485,889.42004,131.775,0.8879152,306.97498,171.67195,0.054730624,868.076,268.7707,0.15832052
14,925.9897,409.36203,0.5794182,867.91077,268.11005,0.8998358,889.6891,131.89372,0.894808,306.86642,171.65027,0.05799395,868.27155,268.59695,0.1654862
15,927.2651,409.72894,0.55663323,868.76416,268.01486,0.87996167,890.29663,132.43442,0.89326066,306.9676,171.7076,0.052588157,869.13275,268.79688,0.17678416
16,927.8654,409.56253,0.5827679,869.14764,267.7886,0.90285903,890.9082,132.38562,0.9027636,306.94272,171.72507,0.04559248,869.6784,268.6316,0.16984054
17,928.11755,410.04004,0.6273325,869.27704,268.1711,0.91399896,891.1525,132.54448,0.88859,306.79593,171.60158,0.06066741,869.83673,269.10947,0.160199
