scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.471687,5.568053,36.053047,-22.5333,4.1256523,37.480858,-20.606602,2.8186047,40.63041,-19.114197,1.125108,42.295105,-17.31516,-0.20684355,44.049374
1,-24.470337,5.573518,36.05591,-22.532291,4.125383,37.479443,-20.606878,2.8196795,40.63062,-19.113838,1.1251326,42.294334,-17.316174,-0.20736876,44.04916
2,-24.468128,5.5724125,36.05404,-22.528446,4.126483,37.485855,-20.606709,2.8215263,40.632946,-19.112833,1.1248507,42.29596,-17.316051,-0.20567684,44.048946
3,-24.46487,5.5798182,36.05616,-22.52736,4.1301727,37.485264,-20.60539,2.8261652,40.62678,-19.111792,1.1279185,42.29488,-17.31554,-0.20425342,44.0489
4,-24.462196,5.5850134,36.06038,-22.525877,4.1347766,37.48327,-20.601194,2.830561,40.625473,-19.111034,1.1316248,42.292545,-17.313396,-0.20142353,44.05284
5,-24.458939,5.5863256,36.05574,-22.525887,4.1359468,37.48234,-20.599173,2.832394,40.628113,-19.11081,1.1319782,42.291817,-17.313316,-0.20134534,44.053074
6,-24.45661,5.5888834,36.053734,-22.526628,4.138039,37.483315,-20.598286,2.8323598,40.629276,-19.111216,1.132403,42.292427,-17.315098,-0.19973138,44.05786
7,-24.455822,5.6020255,36.06122,-22.523207,4.141762,37.474594,-20.597372,2.8412762,40.63479,-19.115736,1.1365812,42.289093,-17.319859,-0.19519335,44.04974
8,-24.461214,5.608142,36.060654,-22.527323,4.1446075,37.476734,-20.601383,2.8431277,40.624886,-19.118853,1.1422261,42.28578,-17.3231,-0.1912871,44.049274
9,-24.471857,5.5998826,36.067104,-22.53464,4.1341057,37.473267,-20.605473,2.8398397,40.634262,-19.12283,1.1398896,42.285408,-17.324495,-0.19060197,44.044376
10,-24.470276,5.5956798,36.063232,-22.536625,4.1376896,37.482155,-20.607643,2.8367953,40.630554,-19.120325,1.1370331,42.280632,-17.325184,-0.18947175,44.044315
11,-24.472614,5.599453,36.06736,-22.537432,4.1398687,37.48036,-20.605188,2.84133,40.636528,-19.124191,1.1405873,42.288055,-17.326452,-0.18669848,44.046066
12,-24.472239,5.6018906,36.067356,-22.536804,4.1395807,37.475697,-20.606457,2.844739,40.62146,-19.123446,1.1454657,42.285667,-17.326466,-0.1850294,44.04538
13,-24.474522,5.6093364,36.060085,-22.535963,4.1461143,37.475445,-20.606337,2.8544374,40.629654,-19.11833,1.1556817,42.29103,-17.325682,-0.17428043,44.04078
14,-24.475626,5.606093,36.0602,-22.539898,4.1427703,37.476246,-20.606361,2.8544495,40.628937,-19.118242,1.155918,42.29141,-17.324518,-0.17464837,44.038136
15,-24.477457,5.602338,36.060062,-22.540749,4.1379848,37.476685,-20.607254,2.8522534,40.63197,-19.119446,1.1556208,42.291695,-17.326284,-0.17466296,44.03987
16,-24.478607,5.598208,36.060596,-22.541847,4.1361127,37.47876,-20.609837,2.8486836,40.620937,-19.119877,1.1553543,42.290424,-17.324455,-0.17446826,44.03907
17,-24.484077,5.584278,36.05438,-22.544807,4.1326537,37.475285,-20.608356,2.8461173,40.631443,-19.120207,1.1517364,42.292072,-17.323832,-0.17999397,44.037647
