scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,916.0751,804.62195,0.9127804,899.32733,651.9415,0.7384716,894.55676,491.43564,0.7542664,879.17505,339.84375,0.9050278,855.92847,109.672745,0.59450144
1,915.8425,804.92847,0.9705473,899.3235,652.16583,0.71147877,894.74316,491.41052,0.7478509,879.34625,339.93427,0.9106493,855.93115,109.939514,0.60213524
2,915.92993,805.09705,0.96486384,899.7213,652.64484,0.7342498,894.66016,491.96387,0.7276461,879.20886,340.39215,0.9188171,855.86566,110.09787,0.55972385
3,916.1181,805.1114,0.97611386,899.1058,651.51917,0.7051137,894.6738,491.49118,0.7279823,879.21814,339.60214,0.9205638,856.1533,109.59018,0.5676163
4,916.00964,804.97687,0.9668302,899.37994,652.01917,0.7368545,894.3358,491.5033,0.7101608,879.1483,339.93015,0.93446213,855.859,109.93152,0.57032603
5,915.96277,805.03796,0.9879709,899.31036,652.06665,0.776708,894.4555,491.6464,0.7193977,879.16254,340.10794,0.90374035,855.8276,110.07682,0.5755216
6,915.91345,805.1161,0.98607916,898.9081,651.42395,0.7375543,894.5492,491.13788,0.727359,879.1855,339.38248,0.9323255,856.0987,109.33241,0.5747406
7,915.9589,805.0599,0.96422696,899.32556,652.10767,0.769648,894.67633,491.50845,0.7151471,879.29877,340.10083,0.8705414,855.9349,110.08366,0.5950424
8,915.7528,804.8852,0.94490457,899.40894,652.10834,0.76759064,894.6659,491.66074,0.71868163,879.63055,340.43204,0.86747956,855.91656,110.15006,0.57816374
9,915.96796,804.9063,0.9823522,898.91315,651.70575,0.7586512,894.51117,491.50214,0.7373539,879.35693,339.552,0.90989846,856.1042,109.57555,0.5875729
10,915.905,804.9359,0.9781362,899.19946,652.15076,0.77157354,894.08,491.6293,0.71516573,879.3284,340.09637,0.8884081,856.0085,109.925255,0.5879327
11,915.9038,804.87726,0.9796077,899.02374,651.9378,0.7689316,894.07025,491.61044,0.72297674,879.3739,340.05423,0.90355164,855.9862,109.870834,0.5817972
12,915.6682,804.68445,0.9502875,899.0038,651.7737,0.75539035,894.348,491.65323,0.7488579,879.1166,339.75864,0.8880719,856.0155,109.69731,0.5742436
13,915.7105,804.8435,1.0,899.01086,651.7886,0.7468544,894.0034,491.6148,0.70635736,879.2848,339.87695,0.91665226,855.9361,109.7677,0.5764438
14,915.62933,804.76855,0.9944936,898.9527,651.8332,0.75457805,893.9821,491.6773,0.7037999,879.2042,339.8752,0.93061924,855.9371,109.73083,0.58474594
15,915.78186,804.8365,1.0,899.1997,651.8701,0.72593296,893.94476,491.62244,0.6985774,879.2461,339.89395,0.9332607,855.8848,109.78039,0.5902661
16,915.77264,804.7896,1.0,899.1879,651.8616,0.72481,894.0139,491.69897,0.6835569,879.21216,339.8295,0.9216088,855.8302,109.86851,0.5906093
17,915.7265,804.7498,0.99710333,899.31616,651.9343,0.7192587,894.0968,491.67725,0.6824507,879.0855,339.87112,0.92534494,855.8603,109.90726,0.5702886
