scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1789.806,894.1402,0.038095973,1788.744,899.9559,0.08454959,1825.0306,1049.7213,0.05163286,209.77715,770.54663,0.116613954,1831.0746,1049.4717,0.09537332
1,1821.4742,1039.3444,0.054442663,1788.989,899.91754,0.08576474,1824.522,1050.0626,0.064506605,209.77325,770.47595,0.13396974,1824.93,1045.1317,0.13910815
2,1790.3129,894.82104,0.08654773,1789.1549,899.8981,0.09458941,1792.7771,900.43536,0.06718189,209.86102,770.3621,0.12420548,1830.8693,1044.745,0.10647535
3,1790.3158,895.493,0.13310131,1793.473,895.9418,0.12548883,1792.412,900.6353,0.08335233,208.13867,772.4056,0.12569271,1825.0948,1044.8457,0.13359696
4,1790.1664,895.1472,0.12602197,1793.4149,895.5802,0.10787813,1792.4581,900.4581,0.075182855,208.1802,772.37524,0.12578584,1830.9698,1044.4626,0.10008419
5,1821.2821,1038.5426,0.037247855,1789.0026,899.7538,0.07343053,1821.1301,1039.34,0.060060795,208.24199,772.28033,0.11091886,1825.1948,1045.0782,0.12621161
6,1833.2317,1038.1436,0.031164398,1788.9266,899.7854,0.071169056,1824.078,1049.9799,0.071063474,208.08717,772.447,0.11483434,1824.5282,1049.1265,0.1091869
7,1821.0138,1039.0414,0.036326542,1788.9727,899.78723,0.0648559,1824.4012,1050.1754,0.06492433,208.04085,772.45337,0.11375267,1824.8884,1045.2964,0.12325078
8,1853.145,860.4956,0.038555227,1788.8552,899.88544,0.08900484,1824.8823,1050.0138,0.05834058,208.11899,772.43335,0.11331222,1830.7943,1049.5726,0.10167507
9,1790.1685,893.8196,0.047674626,1798.3135,898.7913,0.082686864,1824.6929,1050.0491,0.06043209,209.8345,770.5447,0.12443823,1830.425,1045.0302,0.12159209
10,1821.1335,1038.235,0.043269146,1789.0936,899.4216,0.072211154,1792.7122,904.25275,0.057429127,209.90045,770.47546,0.13480875,1830.6224,1044.9618,0.11626694
11,1789.1897,903.37616,0.059026875,1798.4557,898.73346,0.07576831,1824.6823,1050.1803,0.05765006,209.89217,770.5,0.13820489,1830.3999,1045.0695,0.12193133
12,1789.0118,900.02484,0.064886175,1798.2991,898.7582,0.08148365,1793.1938,899.94183,0.05935862,209.93724,770.47174,0.13437496,1830.7219,1044.8871,0.10734539
13,1790.0305,894.13257,0.04909449,1788.8024,899.6045,0.08860776,1851.8988,866.9943,0.06046056,209.98962,770.4487,0.12779205,1830.7723,1049.171,0.09115424
14,1788.9764,903.9707,0.03402629,1788.8129,899.89685,0.0740444,1824.6248,1049.6285,0.05561205,209.94675,770.41516,0.12631382,1824.9734,1049.1312,0.09797463
15,1789.0604,903.71497,0.04063088,1788.8525,899.8401,0.07925459,1851.9102,867.0445,0.05231534,208.15512,772.39246,0.13122793,1831.2969,1049.3901,0.08939191
16,1789.1587,903.727,0.042689573,1788.896,899.69147,0.07277505,1824.937,1049.6984,0.05321996,208.11247,772.34924,0.123340726,1830.8938,1049.4368,0.092402264
