scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1000.0318,518.6159,0.48603725,865.7947,480.60623,0.84590197,838.5362,350.70215,0.81940633,803.721,146.90408,0.8973944,837.1259,42.140102,0.9668865
1,999.98895,518.63226,0.48790982,865.8224,480.59042,0.8442735,838.531,350.69394,0.81292737,803.69165,146.93723,0.9020833,836.8291,41.88818,0.93410933
2,999.8807,518.44495,0.47170803,865.738,480.6312,0.83399415,838.6144,350.72073,0.82634395,803.56915,146.94885,0.8991376,837.0488,42.086823,0.9464379
3,1000.1005,518.2241,0.473968,865.64935,480.63013,0.82983845,838.5767,350.80536,0.82468647,803.5516,146.87703,0.90151745,836.86237,41.894592,0.9359677
4,1000.2242,518.15533,0.48330188,865.6025,480.58942,0.84498584,838.7704,350.75867,0.8221697,803.56525,146.88373,0.9051763,836.8758,41.911438,0.9449343
5,1000.14056,518.35626,0.52052724,865.6523,480.53662,0.83624333,838.81366,350.7271,0.82183033,803.6837,146.93411,0.8963153,836.91656,41.879414,0.9463323
6,1000.1512,518.4231,0.52450913,865.5414,480.56842,0.8300562,838.8785,350.7394,0.8121101,803.697,146.87297,0.90119845,836.996,41.97728,0.9394797
7,1000.19366,518.4557,0.51940274,865.67725,480.58994,0.82692355,838.818,350.8114,0.79875535,803.8086,146.94537,0.8962724,836.973,42.107033,0.93569624
8,1000.2546,518.60596,0.5288338,865.86957,480.6587,0.82061577,838.92584,350.83752,0.81554335,803.81,146.95154,0.9000846,836.99,42.089947,0.9549695
9,1000.39343,518.6934,0.52706957,865.73004,480.60315,0.8352605,838.88086,350.58282,0.8211515,803.9044,146.88756,0.8927541,836.91705,41.955364,0.9339452
10,1000.3657,518.77997,0.5114727,865.7136,480.66098,0.8348402,838.94727,350.8093,0.81712526,803.95294,147.01306,0.9030182,836.8802,42.234653,0.92072994
11,1000.34973,518.6721,0.5113961,865.6709,480.6708,0.8310251,838.927,350.7804,0.8175036,803.77185,147.0404,0.89907366,836.7184,42.221687,0.90505636
12,1000.3838,518.5457,0.5103798,865.56635,480.6626,0.84502316,838.9133,350.80197,0.8136354,803.76514,147.03815,0.8992286,836.8252,42.17873,0.9203948
13,1000.5145,518.63824,0.5204548,865.6851,480.5092,0.83838964,839.19867,350.65555,0.8054983,803.9674,146.99129,0.9086102,837.1054,42.02392,0.8983604
14,1000.50244,518.76056,0.52811915,865.8389,480.4233,0.8453407,839.4948,350.71915,0.8026034,804.1373,146.89148,0.9226321,837.18115,41.927174,0.9100672
15,1000.3688,518.8198,0.52829677,865.7954,480.37558,0.8531141,839.5786,350.67987,0.8148613,804.3171,146.71739,0.9212854,837.77057,41.839348,0.8904171
16,1000.60443,518.9413,0.51059467,866.132,480.5555,0.868309,839.56757,350.74716,0.8196341,804.4683,146.9392,0.9151245,837.7702,42.07766,0.90279216
17,1000.67566,518.8459,0.50382894,866.02783,480.48395,0.8483921,839.5253,350.69464,0.8225165,804.63257,146.79916,0.92013997,837.8689,41.810818,0.8671742
