scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1000.78564,702.3121,0.62253946,877.4187,488.96057,0.7522654,847.85333,303.99768,0.63842803,837.9884,161.48924,1.0,837.9529,162.09789,0.25088528
1,1000.67316,702.5179,0.6047029,877.4246,488.95615,0.7482383,847.9128,303.8014,0.6942523,837.77155,161.50548,1.0,837.6799,162.12823,0.2563434
2,1000.7667,702.4085,0.58727574,877.4118,488.94937,0.7557704,847.87964,303.75705,0.69773114,837.8525,161.37509,1.0,837.7053,162.12796,0.24613447
3,1000.7732,702.2951,0.5834146,877.4074,488.94638,0.7679756,848.1841,303.8451,0.67266107,837.8952,161.43391,1.0,837.7456,162.18617,0.25844198
4,1000.87054,702.48645,0.5707974,877.4206,488.93152,0.7603413,847.9374,303.87375,0.6974622,837.7926,161.4191,1.0,837.6879,162.13345,0.2645799
5,957.1864,632.2082,0.5539084,877.34467,488.8713,0.7817093,848.00824,303.56815,0.632523,837.9026,161.38156,1.0,837.7875,162.03006,0.24569225
6,957.3595,632.34326,0.59450746,877.36456,488.82846,0.79417425,847.97955,303.63666,0.61898416,837.9681,161.352,1.0,837.83215,162.00882,0.24770634
7,957.1431,632.1677,0.5627542,877.38306,488.86758,0.78239197,848.0015,303.6052,0.62775975,837.99097,161.38728,1.0,837.84125,161.98315,0.2468676
8,1001.0653,702.90063,0.5456322,877.4045,488.83835,0.79370904,848.0386,303.64484,0.62123245,838.035,161.45514,1.0,837.9217,162.05247,0.23308024
9,957.1921,632.2204,0.5533817,877.48035,488.83734,0.78475976,847.9741,303.76083,0.6297525,838.182,161.43767,1.0,838.11176,161.95125,0.246865
10,957.3766,632.42487,0.57826096,877.5156,488.84546,0.7770868,847.98987,303.78326,0.6345969,838.26276,161.4126,1.0,838.22485,161.935,0.22915655
11,957.39325,632.4563,0.57590216,877.5728,488.8671,0.7866457,848.15643,303.72952,0.6401837,838.27106,161.42322,1.0,838.20197,161.95435,0.25442076
12,1001.07654,703.08215,0.5387258,877.52545,488.8933,0.7750645,847.9071,303.90833,0.5994697,838.2792,161.47894,1.0,981.78845,393.7647,0.25345242
13,1000.9602,702.6927,0.57200366,877.49713,488.83868,0.77054006,847.9469,304.0279,0.61060107,838.2725,161.62665,1.0,981.6837,393.4586,0.28188762
14,1001.02136,702.43164,0.58890676,877.4913,488.8426,0.7677454,847.9417,304.0358,0.60905457,838.31226,161.62366,1.0,981.7153,393.47983,0.28213486
15,1000.9247,702.35974,0.59086585,877.5633,488.87567,0.7973246,847.93475,304.0391,0.61226314,838.41064,161.45694,0.9951652,838.3061,161.94997,0.2560954
16,1000.73694,702.41724,0.60600376,877.59656,488.90833,0.78344554,847.87146,303.92368,0.61384475,838.5122,161.32774,0.9626502,981.68134,393.3668,0.2638036
17,1001.06824,702.7368,0.57145673,877.5745,488.87833,0.80487365,847.9413,303.87692,0.6311712,838.4445,161.38785,0.96567005,838.1965,161.94882,0.2502767
